label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score.months,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min,exposure.VNQ.avg,exposure.VNQ.min
SPY benchmark,sens,sens_2014-12-01,2014-12-01,2019-11-29,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00381774,0.01267231,0.00381904,0.01267332,57294.58404028,39500.00000000,17794.58404028,0.45049580,0.10690402,0.12003844,0.82111312,0.13485294,1.14463875,0.55136807,-0.19388867,204,2019,0.27240510,2018,-0.04815429,39500.77671396,2.76505437,0.13035353,0.00007000,,,,,,,,,0.99618096,0.98732668,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00624459,0.01683681,0.00410512,0.01305036,43366.77426059,40000.00000000,3366.77426059,0.08416936,0.02500514,0.02611111,0.44481433,0.05959267,0.58833290,0.36118228,-0.06923135,,2017,0.10235777,2020,-0.04364870,313883.65245818,47.11501058,1.18438726,0.00117788,,,0.09496973,0.00000000,0.12069373,0.00000000,0.12335964,0.00000000,0.16041816,0.00000000,0.13036797,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00872155,0.02019621,0.00506496,0.01287630,42384.46191411,40000.00000000,2384.46191411,0.05961155,0.01680093,0.01869985,0.31034320,0.05946051,0.40893998,0.24308599,-0.06911515,,2017,0.09605186,2020,-0.04855502,553968.40357213,70.87029748,2.12433835,0.00177176,0.36254845,0.00000000,0.09494876,0.00000000,0.12056853,0.00000000,0.12336167,0.00000000,0.15958547,0.00000000,0.13024371,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00645235,0.01696504,0.00440238,0.01331265,43439.28795369,40000.00000000,3439.28795369,0.08598220,0.02650152,0.02665182,0.47882701,0.05824390,0.63244523,0.39106388,-0.06776775,352,2017,0.09309514,2020,-0.03732305,276704.80100874,35.79096660,1.04393176,0.00089477,,,0.08513813,0.00000000,0.11420053,0.00000000,0.12993903,0.00000000,0.16002588,0.00000000,0.12718432,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00807249,0.02102686,0.00439536,0.01287630,42457.20150926,40000.00000000,2457.20150926,0.06143004,0.01825709,0.01925427,0.34018600,0.05824609,0.44739841,0.26516012,-0.06885307,380,2017,0.08616114,2020,-0.04252199,528593.06922885,60.79593910,2.02695107,0.00151990,0.37555386,0.00000000,0.08510114,0.00000000,0.11405826,0.00000000,0.12983234,0.00000000,0.16040968,0.00000000,0.12695256,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00720844,0.01832673,0.00504942,0.01310744,42286.43601224,40000.00000000,2286.43601224,0.05716090,0.01417628,0.01795127,0.27211977,0.05798172,0.35621870,0.18734712,-0.07566852,731,2017,0.09344955,2015,-0.04672311,279240.63711449,36.82192159,1.08242704,0.00092055,,,0.08182914,0.00000000,0.11429856,0.00000000,0.12984946,0.00000000,0.15954030,0.00000000,0.13021236,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2015-06-01,2015-06-01,2020-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00809971,0.02030424,0.00461209,0.01178183,41334.90024944,40000.00000000,1334.90024944,0.03337251,0.00595455,0.01059689,0.13148821,0.05803821,0.17136392,0.06940381,-0.08579565,833,2017,0.08660008,2015,-0.05596056,521945.98968892,60.95499964,2.05654269,0.00152387,0.37564159,0.00000000,0.08182831,0.00000000,0.11422093,0.00000000,0.12989812,0.00000000,0.16001347,0.00000000,0.13027693,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2015-06-01,2015-06-01,2020-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00950338,0.02356896,0.00502673,0.01568473,43348.06679610,40000.00000000,3348.06679610,0.08370167,0.02553348,0.02597148,0.27139683,0.11963327,0.35419125,0.09783947,-0.26097318,,2019,0.19809952,2020,-0.09141939,53523.13899752,8.13338906,0.19988932,0.00020333,,,0.19968293,0.19881370,0.19876853,0.19659334,0.19827305,0.19381327,0.19515691,0.18431527,0.19861188,0.19581350
SPY benchmark,sens,sens_2015-06-01,2015-06-01,2020-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00417467,0.01638929,0.00417595,0.01639044,54441.33446855,40000.00000000,14441.33446855,0.36103336,0.09496851,0.10014956,0.58139449,0.18626153,0.80052958,0.28218765,-0.33654384,,2019,0.30818388,2018,-0.04788710,39783.53296788,2.78484731,0.13025949,0.00006962,,,,,,,,,0.99582405,0.98360956,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00655330,0.01643642,0.00412665,0.01418282,46388.07563547,40000.00000000,6388.07563547,0.15970189,0.04455455,0.04793158,0.71006865,0.06439456,0.94390257,0.64228338,-0.06936899,229,2017,0.10249864,2015,-0.00606153,322578.56545828,49.64286916,1.19732724,0.00124107,,,0.11133208,0.00000000,0.12717505,0.00000000,0.12666246,0.00000000,0.16699632,0.00000000,0.13667765,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00858940,0.02398301,0.00501186,0.01400525,45435.40448456,40000.00000000,5435.40448456,0.13588511,0.03765723,0.04119942,0.60818902,0.06425925,0.80641937,0.54502968,-0.06909207,312,2017,0.09625397,2015,-0.00704185,576300.46965362,74.79514854,2.16661803,0.00186988,0.32334090,0.00000000,0.11130064,0.00000000,0.12711943,0.00000000,0.12685115,0.00000000,0.16602809,0.00000000,0.13674778,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00754241,0.02178421,0.00497788,0.01418282,45846.61202108,40000.00000000,5846.61202108,0.14616530,0.04351907,0.04412156,0.73872277,0.06019732,0.98006535,0.64979234,-0.06697382,350,2017,0.09334865,2018,-0.01484624,287410.05643339,41.80034672,1.06675144,0.00104501,,,0.09492565,0.00000000,0.12074504,0.00000000,0.13315462,0.00000000,0.16590390,0.00000000,0.12689638,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00864404,0.02853521,0.00489175,0.01400525,44754.07938773,40000.00000000,4754.07938773,0.11885198,0.03560454,0.03630191,0.61171904,0.06023651,0.80827922,0.51763929,-0.06878254,380,2017,0.08609195,2018,-0.02107349,528306.03561555,65.67345188,1.98981289,0.00164184,0.34932025,0.00000000,0.09494506,0.00000000,0.12076241,0.00000000,0.13342555,0.00000000,0.16616020,0.00000000,0.12672258,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00756926,0.01741398,0.00499387,0.01462817,43731.57547619,40000.00000000,3731.57547619,0.09328939,0.02966036,0.02881693,0.54229522,0.05696351,0.71189089,0.43076717,-0.06885474,633,2017,0.09340265,2018,-0.02584438,292014.22677035,42.37215956,1.10512927,0.00105930,,,0.08834980,0.00000000,0.11409824,0.00000000,0.13304807,0.00000000,0.16611187,0.00000000,0.12359694,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2015-12-01,2015-12-01,2020-12-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00859096,0.02228292,0.00491115,0.01435956,42604.89357412,40000.00000000,2604.89357412,0.06512234,0.02132954,0.02037315,0.39891214,0.05706096,0.52121410,0.29248862,-0.07292433,644,2017,0.08626565,2018,-0.03037782,553673.13869120,68.29990476,2.12577365,0.00170750,0.36554319,0.00000000,0.08836684,0.00000000,0.11424266,0.00000000,0.13306693,0.00000000,0.16644545,0.00000000,0.12372304,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2015-12-01,2015-12-01,2020-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01006241,0.02251169,0.00552237,0.01517893,48545.42829326,40000.00000000,8545.42829326,0.21363571,0.05880625,0.06270476,0.52850615,0.12262370,0.69316365,0.22539401,-0.26090424,270,2019,0.19762951,2018,-0.07006889,55108.19417144,8.01015101,0.20053139,0.00020025,,,0.19971806,0.19915465,0.19889215,0.19555836,0.19809507,0.19331095,0.19472629,0.18482107,0.19850279,0.19545805
SPY benchmark,sens,sens_2015-12-01,2015-12-01,2020-12-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00409288,0.01705363,0.00409413,0.01705483,62908.23211435,40000.00000000,22908.23211435,0.57270580,0.13535607,0.14775024,0.76696219,0.18925254,1.05225979,0.40179815,-0.33687579,173,2019,0.30729062,2018,-0.04831664,39770.18763910,2.78391313,0.12653291,0.00006960,,,,,,,,,0.99590587,0.98294517,,
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb cash,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,,0.00826352,0.02787600,0.00558335,0.01732780,53332.36431610,40000.00000000,13332.36431610,0.33330911,0.08002687,0.09344738,1.17136289,0.06779441,1.58949328,1.15871255,-0.06906534,229,2021,0.14546183,2018,0.00166951,279624.81191691,43.71597801,1.01538677,0.00109290,,,0.12769214,0.00000000,0.14346647,0.00000000,0.11040507,0.00000000,0.17178873,0.00000000,0.14001136,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap8M fb BIL,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,8,BIL,0.00946253,0.02787600,0.00554711,0.01732780,52227.09828826,40000.00000000,12227.09828826,0.30567746,0.07335710,0.08659445,1.07925018,0.06783321,1.46027156,1.06226378,-0.06905733,312,2021,0.14236450,2018,-0.00469917,492430.12864501,64.76981449,1.81021842,0.00161925,0.29699848,0.00000000,0.12767029,0.00000000,0.14340538,0.00000000,0.11047781,0.00000000,0.17195945,0.00000000,0.14000567,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb cash,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,,0.00839697,0.02787600,0.00559878,0.01732780,52441.57112755,40000.00000000,12441.57112755,0.31103928,0.07435541,0.08793478,1.15153287,0.06417343,1.56316841,1.11094943,-0.06692960,352,2021,0.14510890,2018,-0.01482073,249733.85794192,36.92259800,0.91683948,0.00092306,,,0.11129484,0.00000000,0.14012599,0.00000000,0.11684673,0.00000000,0.17181376,0.00000000,0.12691970,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap10M fb BIL,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,10,BIL,0.00999700,0.02787600,0.00574802,0.01732780,51302.77524251,40000.00000000,11302.77524251,0.28256938,0.06728977,0.08075833,1.04788004,0.06421621,1.41765110,0.98817436,-0.06809504,380,2021,0.14254235,2018,-0.02098318,453139.74178450,57.13492114,1.68563321,0.00142837,0.32307600,0.00000000,0.11128440,0.00000000,0.14009524,0.00000000,0.11694539,0.00000000,0.17168072,0.00000000,0.12690275,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb cash,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,,0.00884849,0.02601680,0.00598515,0.01732780,50342.99898206,40000.00000000,10342.99898206,0.25857497,0.06331077,0.07459302,1.03004045,0.06153124,1.39186688,0.92878330,-0.06816527,630,2021,0.14215220,2018,-0.02560989,264656.86992630,38.41778860,0.98790171,0.00096044,,,0.10801814,0.00000000,0.13372890,0.00000000,0.12329542,0.00000000,0.17128786,0.00000000,0.13021870,0.00000000
ROT SPY+EFA+IEF+DBC+VNQ top5 gap12M fb BIL,sens,sens_2016-06-01,2016-06-01,2021-06-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12,BIL,0.00973382,0.02742421,0.00520308,0.01732780,49198.51162990,40000.00000000,9198.51162990,0.22996279,0.05610022,0.06709504,0.91723692,0.06167762,1.23460219,0.76190535,-0.07363148,644,2021,0.14002568,2018,-0.03129015,493715.28148454,61.18963353,1.86727146,0.00152974,0.32319012,0.00000000,0.10799027,0.00000000,0.13350926,0.00000000,0.12317353,0.00000000,0.17238294,0.00000000,0.13000042,0.00000000
SPY20/EFA20/IEF20/DBC20/VNQ20,sens,sens_2016-06-01,2016-06-01,2021-06-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00962156,0.02787600,0.00496970,0.01732780,54508.82204015,40000.00000000,14508.82204015,0.36272055,0.08636993,0.10059746,0.74675457,0.12101916,0.97760789,0.33047568,-0.26135034,270,2019,0.19762509,2018,-0.06945856,55812.21844436,8.15002467,0.20075953,0.00020375,,,0.19973248,0.19896160,0.19875518,0.19643109,0.19785429,0.19356635,0.19559007,0.18267220,0.19844319,0.19488862
