label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00690315,0.02981970,0.00505356,0.02031476,55022.24385632,40000.00000000,15022.24385632,0.37555610,0.12248945,0.10344741,1.05709625,0.11591052,1.52127993,1.13030737,-0.10836826,179,2021,0.24108428,2025,0.00032800,1333372.70902187,173.37331640,3.98577857,0.00433433,0.34387423,0.00000000,0.07096079,0.00000000,0.04343628,0.00000000,0.10840950,0.00000000,0.17612243,0.00000000,0.03779795,0.00000000,0.06003034,0.00000000,0.08156527,0.00000000,0.07086090,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00706445,0.02852633,0.00508099,0.02012142,42192.72558208,40000.00000000,2192.72558208,0.05481814,0.04635112,0.01720136,0.46422350,0.11111615,0.65137796,0.30228517,-0.15333574,,2020,0.24324298,2024,-0.10334123,1880732.12357556,233.80668120,6.47849582,0.00584517,0.39839393,0.00000000,0.06004831,0.00000000,0.05420875,0.00000000,0.08099940,0.00000000,0.13825772,0.00000000,0.04312401,0.00000000,0.06541279,0.00000000,0.08703738,0.00000000,0.06539060,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00802128,0.03043298,0.00553347,0.02065320,51328.17825916,40000.00000000,11328.17825916,0.28320446,0.08396376,0.08074167,0.78781713,0.11029867,1.09142740,0.57962754,-0.14485812,193,2021,0.21086749,2023,0.00702944,779613.02439713,96.55539476,2.61319784,0.00241388,0.34385667,0.00000000,0.06549838,0.00000000,0.04313506,0.00000000,0.11907255,0.00000000,0.18152336,0.00000000,0.06470359,0.00000000,0.03819375,0.00000000,0.07609179,0.00000000,0.05987814,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00886208,0.03592475,0.00542425,0.01750794,52611.54971732,40000.00000000,12611.54971732,0.31528874,0.10774074,0.08879820,1.00967449,0.10726926,1.43774884,1.10397657,-0.09759332,202,2021,0.23309302,2025,0.00032810,1062330.18743437,137.94363029,3.29109938,0.00344859,0.34798699,0.00000000,0.05728684,0.00000000,0.06892742,0.00000000,0.10503464,0.00000000,0.13910373,0.00000000,0.03197938,0.00000000,0.08168927,0.00000000,0.07742876,0.00000000,0.08166797,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00825709,0.03101210,0.00537233,0.01890883,42224.67149318,40000.00000000,2224.67149318,0.05561679,0.04177269,0.01744556,0.44411687,0.10469451,0.61395506,0.30190494,-0.13836372,,2020,0.22614318,2024,-0.06974124,1753630.64126037,218.41753895,6.18968382,0.00546044,0.40516025,0.00000000,0.05318978,0.00000000,0.06505285,0.00000000,0.09297778,0.00000000,0.12311659,0.00000000,0.04828147,0.00000000,0.07759834,0.00000000,0.06924506,0.00000000,0.05706064,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.01047416,0.03888550,0.00678372,0.02140457,48578.37951824,40000.00000000,8578.37951824,0.21445949,0.06256416,0.06282304,0.61146883,0.10925244,0.82859104,0.36601815,-0.17093185,325,2021,0.18443774,2022,-0.02045512,666660.13950570,83.18992887,2.35051734,0.00207975,0.34790012,0.00000000,0.04907868,0.00000000,0.06081400,0.00000000,0.10914267,0.00000000,0.14992093,0.00000000,0.04828536,0.00000000,0.06537686,0.00000000,0.07736183,0.00000000,0.08162287,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01011469,0.04584719,0.00616484,0.02690017,52397.68116748,40000.00000000,12397.68116748,0.30994203,0.10379163,0.08746847,1.01215098,0.10302640,1.44830850,1.18273264,-0.08775578,511,2021,0.20846161,2025,0.00032803,901208.15628460,114.72080906,2.84433208,0.00286802,0.35042118,0.00000000,0.05890524,0.00000000,0.07151948,0.00000000,0.09980485,0.00000000,0.11937173,0.00000000,0.03537425,0.00000000,0.10115990,0.00000000,0.07156046,0.00000000,0.08173939,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00998811,0.04067016,0.00648554,0.02293826,42986.44023074,40000.00000000,2986.44023074,0.07466101,0.04376920,0.02321695,0.49230852,0.09670768,0.67831842,0.31412488,-0.13933693,,2020,0.21750861,2022,-0.04544299,1613897.04692560,199.11007852,5.76232551,0.00497775,0.40922652,0.00000000,0.05891839,0.00000000,0.07157796,0.00000000,0.08695315,0.00000000,0.10278039,0.00000000,0.05832718,0.00000000,0.07837727,0.00000000,0.06502849,0.00000000,0.05876728,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.01121517,0.04584719,0.00671949,0.02690017,45731.46419143,40000.00000000,5731.46419143,0.14328660,0.03626254,0.04323395,0.38878314,0.10648952,0.51043879,0.17484108,-0.20740285,389,2021,0.15922280,2020,-0.03158579,603221.03712275,79.48402373,2.24079478,0.00198710,0.36011472,0.00000000,0.05564736,0.00000000,0.07471865,0.00000000,0.08686499,0.00000000,0.12224401,0.00000000,0.04151266,0.00000000,0.10125911,0.00000000,0.06487518,0.00000000,0.08152533,0.00000000
SPY12.5/IWM12.5/VEA12.5/VWO12.5/VNQ12.5/DBC12.5/IEF12.5/TLT12.5,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.02021457,0.05597537,0.00885955,0.02015240,45697.74406588,40000.00000000,5697.74406588,0.14244360,0.04390645,0.04299508,0.38380588,0.13664416,0.51946069,0.18386304,-0.23879978,188,2021,0.14950775,2022,-0.15843541,60311.69356534,9.05988303,0.22191026,0.00022650,,,0.12464108,0.12390286,0.12281991,0.11644336,0.12143471,0.11519719,0.11709847,0.10484760,0.12234295,0.11326728,0.12402751,0.12201721,0.12333378,0.11790627,0.12408338,0.12161293
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00512378,0.01928838,0.00514006,0.01937051,63225.66443337,40000.00000000,23225.66443337,0.58064161,0.15606968,0.14919197,1.24417561,0.12292184,1.74631141,1.16724961,-0.13370720,110,2021,0.28220560,2022,-0.00685093,847699.64342835,71.83291449,2.48415769,0.00179582,0.34395090,0.00000000,,,0.03271590,0.00000000,,,0.61819314,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2020-01-03,2020-01-03,2025-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00727444,0.01837760,0.00727567,0.01837842,64098.60236288,40000.00000000,24098.60236288,0.60246506,0.14320158,0.15373261,0.74743375,0.20874618,1.04471353,0.42536576,-0.33665516,173,2021,0.28286123,2022,-0.18106724,39528.67319861,2.76700712,0.12301764,0.00006918,,,,,,,,,0.99272433,0.98162158,,,,,,,,
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,1-3-6-12U,0.00656353,0.03389083,0.00500679,0.02313461,53604.34970562,40000.00000000,13604.34970562,0.34010874,0.12475245,0.09509596,1.07020758,0.11645650,1.54356906,0.62894792,-0.19835101,,2021,0.24292535,2025,0.02356630,1395271.36651573,182.76518291,4.26206791,0.00456913,0.34385550,0.00000000,0.07644107,0.00000000,0.01632318,0.00000000,0.10816751,0.00000000,0.17634898,0.00000000,0.01076270,0.00000000,0.08183800,0.00000000,0.08157836,0.00000000,0.09807945,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,13612W,0.00850129,0.03087870,0.00643634,0.02423476,42422.67450522,40000.00000000,2422.67450522,0.06056686,0.04445093,0.01899280,0.44720592,0.11134999,0.62273190,0.17504705,-0.25393702,,2020,0.18399030,2024,-0.10253274,1789900.58489520,223.39146863,6.50777550,0.00558479,0.39825686,0.00000000,0.06001603,0.00000000,0.01634871,0.00000000,0.08579430,0.00000000,0.13178535,0.00000000,0.02703374,0.00000000,0.09810226,0.00000000,0.09236925,0.00000000,0.08172903,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top3 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,3,12M,0.00861477,0.03753395,0.00594447,0.02313461,52481.57977100,40000.00000000,12481.57977100,0.31203949,0.09712699,0.08816703,0.84113950,0.11885006,1.20778080,0.50729893,-0.19145909,,2021,0.20841355,2023,0.00697211,766192.47432640,98.52801602,2.56216696,0.00246320,0.34387791,0.00000000,0.06549234,0.00000000,0.01612216,0.00000000,0.11831705,0.00000000,0.18665253,0.00000000,0.03756838,0.00000000,0.05455304,0.00000000,0.08155852,0.00000000,0.08721746,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,1-3-6-12U,0.00976945,0.03981622,0.00607090,0.02498403,52257.63171062,40000.00000000,12257.63171062,0.30644079,0.10838260,0.08676844,1.03276802,0.10524499,1.46576840,0.74555289,-0.14537211,,2021,0.23119383,2024,0.00579394,1144660.07676813,150.08685616,3.66859694,0.00375217,0.34787147,0.00000000,0.06546454,0.00000000,0.03650831,0.00000000,0.10840629,0.00000000,0.13831384,0.00000000,0.01218133,0.00000000,0.09805443,0.00000000,0.08141670,0.00000000,0.10197813,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,13612W,0.00735372,0.03094467,0.00493102,0.02105498,42981.91090742,40000.00000000,2981.91090742,0.07454777,0.04081207,0.02322890,0.45240824,0.09959986,0.62260193,0.19815919,-0.20595597,,2020,0.15713500,2024,-0.06949045,1684745.05083393,212.71600204,6.26867840,0.00531790,0.40513655,0.00000000,0.05730075,0.00000000,0.04085184,0.00000000,0.09264825,0.00000000,0.11929387,0.00000000,0.03656491,0.00000000,0.10216321,0.00000000,0.06925751,0.00000000,0.06936807,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top4 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,4,12M,0.01056671,0.04151034,0.00699985,0.02333053,51765.10430434,40000.00000000,11765.10430434,0.29412761,0.09050710,0.08367269,0.82742341,0.11261274,1.19428637,0.56085158,-0.16137442,182,2021,0.18509910,2022,-0.01904615,608589.10531068,76.23741693,2.09418935,0.00190594,0.34792215,0.00000000,0.04910710,0.00000000,0.02400735,0.00000000,0.10897236,0.00000000,0.15362380,0.00000000,0.02834028,0.00000000,0.08170071,0.00000000,0.08956974,0.00000000,0.10616896,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.01045940,0.04891364,0.00628872,0.02263411,51581.32450657,40000.00000000,11581.32450657,0.28953311,0.10380619,0.08251048,1.01462979,0.10278227,1.44627776,0.72097563,-0.14398017,,2021,0.20870819,2022,0.00970236,940969.10336297,120.11438739,3.04809109,0.00300286,0.35036895,0.00000000,0.06544552,0.00000000,0.03552477,0.00000000,0.10270253,0.00000000,0.11927615,0.00000000,0.02248629,0.00000000,0.11416043,0.00000000,0.08148841,0.00000000,0.09805761,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.01131806,0.04180956,0.00683651,0.02338385,43967.15134225,40000.00000000,3967.15134225,0.09917878,0.04297420,0.03056533,0.51630506,0.08943849,0.70837539,0.28223441,-0.15226420,,2020,0.14254780,2022,-0.04431011,1558677.69386981,192.74106026,5.84044209,0.00481853,0.41239287,0.00000000,0.06871611,0.00000000,0.04567476,0.00000000,0.08606377,0.00000000,0.09926285,0.00000000,0.04836980,0.00000000,0.09141718,0.00000000,0.06820254,0.00000000,0.06852612,0.00000000
ROT SPY+IWM+VEA+VWO+VNQ+DBC+IEF+TLT top5 12M can TIP/1 fb best(BIL+IEF),sens,sens_2020-07-06,2020-07-06,2025-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,12M,0.01265313,0.04352789,0.00786246,0.02665387,49189.50335804,40000.00000000,9189.50335804,0.22973758,0.07149440,0.06701986,0.73936003,0.10043398,1.04973600,0.51593774,-0.13857176,197,2021,0.15723234,2022,-0.02094694,575255.06814402,74.36985144,2.04944261,0.00185925,0.36010639,0.00000000,0.05562034,0.00000000,0.04534070,0.00000000,0.09308901,0.00000000,0.12422427,0.00000000,0.02536947,0.00000000,0.11421749,0.00000000,0.07479247,0.00000000,0.09456613,0.00000000
