label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2w+1,0.01862249,0.24810677,0.01846476,0.24811069,35528.57409685,28000.00000000,7528.57409685,0.26887765,0.16728989,0.12126474,0.95665007,0.17930361,1.32634779,0.69491426,-0.24073458,,2024,0.34858596,2026,-0.02828101,474003.22040426,178.49277016,3.12271366,0.00637474,0.57492257,0.19529205,,,,,0.42386331,0.08313381
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,,0.00097766,0.00210477,0.00077880,0.00143939,38538.64569546,28000.00000000,10538.64569546,0.37638020,0.18932081,0.16441403,0.95798406,0.20353608,1.32751813,1.07738553,-0.17572244,,2023,0.25805625,2026,-0.02274428,307575.56195380,116.08194023,2.06695580,0.00414578,0.55186910,0.19959617,,,,,0.44708846,0.21346594
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m,0.08603147,0.35724203,0.08591115,0.35724722,39376.49614999,28000.00000000,11376.49614999,0.40630343,0.20024422,0.17598168,1.09546701,0.18262132,1.56319366,0.94619150,-0.21163180,475,2024,0.26413012,2025,0.05970958,132787.74299301,51.27838919,0.89912497,0.00183137,0.57829070,0.32278651,,,,,0.42018796,0.20834545
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,2m+1,0.07079676,0.42882637,0.07070461,0.42882880,40201.72905083,28000.00000000,12201.72905083,0.43577604,0.21890998,0.18720005,0.98075139,0.22979612,1.37607732,0.99354353,-0.22033255,,2023,0.28350764,2026,-0.05753085,209151.05652387,79.42877758,1.31951496,0.00283674,0.51538436,0.17438988,,,,,0.48311096,0.21393685
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m,0.10941381,0.48459829,0.10935893,0.48460100,38586.07252842,28000.00000000,10586.07252842,0.37807402,0.20880987,0.16507372,0.90261728,0.24420910,1.26166991,0.83862589,-0.24899049,,2024,0.39859389,2026,-0.07420735,120928.49789334,46.45961119,0.75166267,0.00165927,0.47992846,0.17442456,,,,,0.51823175,0.21360117
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+1,0.09790674,0.33674209,0.09783096,0.33674599,42035.14403809,28000.00000000,14035.14403809,0.50125514,0.22496529,0.21153370,1.25879830,0.17400077,1.81485418,1.17228380,-0.19190343,191,2024,0.25151156,2026,0.08136932,121608.55121178,46.83367375,0.82326402,0.00167263,0.59770141,0.17504024,,,,,0.40029344,0.21658941
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,,3m+2,0.10319339,0.42426154,0.10313034,0.42426737,43372.41325899,28000.00000000,15372.41325899,0.54901476,0.25362932,0.22879800,1.19842376,0.20746775,1.73326724,1.09139247,-0.23239057,474,2024,0.35965861,2025,0.04724586,131047.26062566,50.13143878,0.82747355,0.00179041,0.54438726,0.18732695,,,,,0.45366629,0.20435379
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,1w,0.01271208,0.26113730,0.01248245,0.26113730,33930.41261360,28000.00000000,5930.41261360,0.21180045,0.13507861,0.09724839,0.82153999,0.17326425,1.13517299,0.59509533,-0.22698650,,2024,0.28502126,2025,-0.05179373,592661.87574965,223.12616643,4.13580206,0.00796879,0.58298025,0.19884042,,,,,0.41584325,0.07828133
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w,0.02589607,0.34874553,0.02570982,0.34874963,37337.36653236,28000.00000000,9337.36653236,0.33347738,0.18015892,0.14750204,1.03977158,0.17476909,1.47643899,0.95881624,-0.18789723,,2024,0.31794873,2026,-0.00673854,402895.01182740,151.86083373,2.67943911,0.00542360,0.58339822,0.19888991,,,,,0.41532535,0.11112965
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2w+1,0.02314802,0.26109565,0.02299874,0.26109585,34524.72522591,28000.00000000,6524.72522591,0.23302590,0.15410507,0.10627531,0.89642051,0.17844383,1.23983324,0.64050152,-0.24060062,,2024,0.34858596,2025,-0.05649895,463067.04770205,174.59955728,3.09153075,0.00623570,0.57953925,0.19523430,,,,,0.41927849,0.08319349
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,,0.00327049,0.06864417,0.00308643,0.06864959,38375.12648482,28000.00000000,10375.12648482,0.37054023,0.18734550,0.16213494,0.95607295,0.20183128,1.32388233,1.06556520,-0.17581796,,2023,0.25805625,2026,-0.02311409,302797.65246636,114.51637314,2.03819668,0.00408987,0.55425193,0.19954382,,,,,0.44477706,0.19828080
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m,0.08714606,0.35724203,0.08702557,0.35724722,38935.01716087,28000.00000000,10935.01716087,0.39053633,0.19500014,0.16990923,1.07186448,0.18251965,1.52899596,0.92141229,-0.21163180,667,2024,0.26413012,2025,0.04764591,133331.99211666,51.72778752,0.90686501,0.00184742,0.57955604,0.32278651,,,,,0.41888371,0.19841934
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,2m+1,0.07070479,0.42901172,0.07061684,0.42901418,39957.06863703,28000.00000000,11957.06863703,0.42703817,0.21598638,0.18389182,0.97263661,0.22905703,1.36379838,0.97978115,-0.22044349,,2023,0.28350764,2026,-0.05743361,210125.09263184,80.07206041,1.32970897,0.00285972,0.51663671,0.17420451,,,,,0.48189914,0.21418548
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m,0.11018107,0.48445869,0.11012791,0.48446144,38006.73088132,28000.00000000,10006.73088132,0.35738325,0.20171775,0.15697408,0.88064760,0.24334650,1.22998582,0.81014303,-0.24899029,,2024,0.39859389,2026,-0.07441624,121784.45340459,47.07926913,0.76220879,0.00168140,0.48238625,0.17445747,,,,,0.51589769,0.21328399
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m+1,0.09792367,0.33674209,0.09785113,0.33674599,41982.68619158,28000.00000000,13982.68619158,0.49938165,0.22445047,0.21084835,1.25758404,0.17380588,1.81252744,1.16962622,-0.19189932,191,2024,0.25151156,2026,0.07997870,121165.47580547,46.76251232,0.82028553,0.00167009,0.59791752,0.17503609,,,,,0.40012857,0.21658403
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,QQQ<SMA200,3m+2,0.10321605,0.42426154,0.10315707,0.42426737,43230.56093157,28000.00000000,15230.56093157,0.54394860,0.25212242,0.22698522,1.19265888,0.20745460,1.72465363,1.08490814,-0.23239057,475,2024,0.35965861,2025,0.04517123,131649.21281584,50.50421289,0.83200297,0.00180372,0.54488739,0.18732695,,,,,0.45343440,0.19810271
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00900634,0.24756866,0.00820980,0.24757217,38735.82315525,28000.00000000,10735.82315525,0.38342226,0.19500592,0.16715281,1.07063384,0.18285046,1.48036384,0.97733931,-0.19952734,,2024,0.28015494,2026,0.03872447,645159.43732869,213.38909992,4.31877564,0.00762104,0.43379647,0.14896462,0.14404496,0.04891160,,,0.42023593,0.08300542
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02481933,0.34844103,0.02403186,0.34844458,40482.14606398,28000.00000000,12482.14606398,0.44579093,0.21699509,0.19097368,1.15949932,0.18495993,1.63309145,1.22240641,-0.17751468,432,2024,0.31243145,2026,0.03731065,420214.34388159,138.36201007,2.74691425,0.00494150,0.43587971,0.14894428,0.14478772,0.04897735,,,0.41726924,0.11140272
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.01916019,0.24841613,0.01833006,0.24841953,38943.59086794,28000.00000000,10943.59086794,0.39084253,0.20861000,0.17002764,1.10114613,0.18918450,1.53138897,0.98058107,-0.21274121,,2024,0.33976301,2026,0.01415275,485589.42720247,160.55647244,3.13087521,0.00573416,0.43092022,0.14577658,0.14328532,0.04862936,,,0.42377223,0.08347600
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00154792,0.00338359,0.00087373,0.00189445,41434.88022796,28000.00000000,13434.88022796,0.47981715,0.22329345,0.20365373,1.05435034,0.21382567,1.46476549,1.11068273,-0.20104162,439,2023,0.27776667,2026,0.01780395,315437.70816857,104.52426417,2.08137526,0.00373301,0.41374571,0.14991009,0.13750286,0.04993342,,,0.44714621,0.21316138
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.08725397,0.36103930,0.08634711,0.35649821,42558.11164950,28000.00000000,14558.11164950,0.51993256,0.23730956,0.21833229,1.19793319,0.19437668,1.70812135,1.04099712,-0.22796371,474,2024,0.26223404,2026,0.09822218,134605.30086283,46.03433442,0.89095496,0.00164408,0.43300968,0.24227342,0.14494285,0.08057391,,,0.41950709,0.21110353
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.07200758,0.42549593,0.07066892,0.42358790,43274.91198325,28000.00000000,15274.91198325,0.54553257,0.25463062,0.22755246,1.07192835,0.23946152,1.50416362,1.24069659,-0.20523198,,2023,0.30551727,2026,-0.01392528,214729.50350017,71.76391672,1.32781577,0.00256300,0.38601503,0.12978184,0.12893197,0.04793898,,,0.48276620,0.21392961
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.11068978,0.48147678,0.10856353,0.47811860,41537.92579790,28000.00000000,13537.92579790,0.48349735,0.24365989,0.20501236,0.98513928,0.25567331,1.37827097,1.01450103,-0.24017707,,2024,0.39172175,2026,-0.03474611,125094.76290548,42.13455310,0.76291427,0.00150481,0.35893800,0.12976730,0.12042683,0.04779509,,,0.51761516,0.21407408
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.09909464,0.33727811,0.09785124,0.33728151,44820.33725076,28000.00000000,16820.33725076,0.60072633,0.25557030,0.24705925,1.33520475,0.18395720,1.92498548,1.44278487,-0.17713680,436,2024,0.24139399,2026,0.12091290,123583.88383804,41.92689343,0.82337001,0.00149739,0.44753306,0.13051510,0.14974500,0.04719483,,,0.39943852,0.21575241
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.10442723,0.42608519,0.10304899,0.42137502,47207.31947768,28000.00000000,19207.31947768,0.68597570,0.29499582,0.27625002,1.29893073,0.21833332,1.87083912,1.19731964,-0.24638017,455,2024,0.35767754,2025,0.09357574,134141.50603118,45.00997949,0.82818568,0.00160750,0.40705373,0.13916549,0.13783128,0.04941543,,,0.45214743,0.20692381
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,1w,0.01331735,0.26267403,0.01257423,0.26267500,37139.42916723,28000.00000000,9139.42916723,0.32640818,0.17530323,0.14467715,0.98526884,0.18147882,1.36141791,0.87863049,-0.19951872,,2024,0.28015494,2025,-0.00175394,611252.69967815,202.46377532,4.17248337,0.00723085,0.43710680,0.14896462,0.14516346,0.04896508,,,0.41583567,0.07833498
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w,0.02647831,0.34844103,0.02576775,0.34844458,40765.00251578,28000.00000000,12765.00251578,0.45589295,0.22057825,0.19476082,1.18259021,0.18363290,1.67626674,1.34798131,-0.16363599,,2024,0.31243145,2026,0.03752883,416920.29277151,137.50951446,2.71365115,0.00491105,0.43741706,0.14894428,0.14530249,0.04897735,,,0.41538942,0.11143256
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2023-05-08,2023-05-08,2026-05-08,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,2w+1,0.02366355,0.26244703,0.02287143,0.26244835,37858.07131115,28000.00000000,9858.07131115,0.35207398,0.19521739,0.15488109,1.05227936,0.18692568,1.45682193,0.91761959,-0.21274327,,2024,0.33976301,2025,-0.00482411,475691.61120221,157.58592505,3.10867745,0.00562807,0.43442097,0.14607235,0.14443943,0.04871369,,,0.41919120,0.08359126
