label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.00407514,0.06762114,0.00332585,0.06762737,38626.43048560,28000.00000000,10626.43048560,0.37951537,0.17507393,0.16441680,0.87257614,0.21136719,1.19843412,0.99512204,-0.17593212,448,2024,0.16930421,2026,0.02315345,285497.84768865,107.79950834,1.98340046,0.00384998,0.41049282,0.14947837,,,0.13621815,0.04912544,,,0.45141353,0.19917581
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,0.00199503,0.00378611,0.00110811,0.00229797,39623.28772334,28000.00000000,11623.28772334,0.41511742,0.18862507,0.17804676,0.90711149,0.21747045,1.24705386,0.93896061,-0.20088709,439,2025,0.18965908,2026,0.02200791,293745.26104660,97.29744861,2.00634941,0.00347491,0.40880770,0.14963019,0.13562067,0.04938128,,,,,0.45351986,0.21342063
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200,0.00413753,0.06608763,0.00332852,0.06609068,39527.65794902,28000.00000000,11527.65794902,0.41170207,0.18742263,0.17675014,0.91088533,0.21482720,1.25019882,1.02728922,-0.18244388,447,2025,0.18519711,2026,0.02275029,289566.24119968,95.87292144,1.98052597,0.00342403,0.41049263,0.14957812,0.13620543,0.04954692,,,,,0.45133736,0.19930254
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,VIX/VIX3M@1>=1.00,0.00361265,0.06606958,0.00280422,0.06607263,39682.07181388,28000.00000000,11682.07181388,0.41721685,0.18932931,0.17884267,0.91804707,0.21493135,1.26025271,1.03724369,-0.18253117,439,2025,0.19151780,2026,0.02226859,289607.54690225,95.68044966,1.97618558,0.00341716,0.41012124,0.14974230,0.13613750,0.04931042,,,,,0.45183112,0.20689443
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00414506,0.06606958,0.00332443,0.06607263,39527.24091751,28000.00000000,11527.24091751,0.41168718,0.18741432,0.17674448,0.91083805,0.21483168,1.25013985,1.02675238,-0.18253117,447,2025,0.18522211,2026,0.02275036,289604.97629101,95.89616250,1.98082640,0.00342486,0.41046370,0.14958025,0.13620777,0.04954763,,,,,0.45134310,0.19931525
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.00774342,0.21665055,0.00694381,0.21665678,36102.84808165,28000.00000000,8102.84808165,0.28938743,0.14154830,0.12872439,0.72230110,0.21667419,0.99028895,0.58071073,-0.24375010,476,2023,0.16598831,2026,0.02207284,326806.10410810,108.21692202,2.36807131,0.00386489,0.42505469,0.14946872,0.14112710,0.04941744,,,,,0.43182880,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00413753,0.06608763,0.00332852,0.06609068,39527.65794902,28000.00000000,11527.65794902,0.41170207,0.18742263,0.17675014,0.91088533,0.21482720,1.25019882,1.02728922,-0.18244388,447,2025,0.18519711,2026,0.02275029,289566.24119968,95.87292144,1.98052597,0.00342403,0.41049263,0.14957812,0.13620543,0.04954692,,,,,0.45133736,0.19930254
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.00407991,0.06606947,0.00332453,0.06607252,39527.22626878,28000.00000000,11527.22626878,0.41168665,0.18741431,0.17674428,0.91083491,0.21483265,1.25013392,1.02671765,-0.18253735,447,2025,0.18522219,2026,0.02275036,289730.96071320,95.95356940,1.98168879,0.00342691,0.41051405,0.14958033,0.13624068,0.04954765,,,,,0.45134289,0.19931536
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,0.00157533,0.00404604,0.00093592,0.00209356,40869.37999976,28000.00000000,12869.37999976,0.45962071,0.19556694,0.19473754,0.90671311,0.22612641,1.25011863,0.86636826,-0.22573189,448,2025,0.18165113,2026,0.07978888,289031.54019459,108.88231967,2.01213604,0.00388865,0.27246434,0.09990529,,,0.27221141,0.09932095,,,0.45368412,0.21409505
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,VIX/VIX3M@1>=1.00,0.00345595,0.06514127,0.00274609,0.06514825,40884.34655942,28000.00000000,12884.34655942,0.46015523,0.19576536,0.19493575,0.91745565,0.22286681,1.26370289,0.94027462,-0.20820020,439,2025,0.18241706,2026,0.07962594,284634.46104097,107.32994237,1.98050631,0.00383321,0.27330892,0.09984227,,,0.27304139,0.09926108,,,0.45186568,0.20781881
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.00743227,0.21664998,0.00683555,0.21665678,37254.93959246,28000.00000000,9254.93959246,0.33053356,0.14813296,0.14523828,0.73896813,0.22083895,1.01306556,0.57281137,-0.25860688,667,2023,0.16062477,2026,0.07927947,320558.75647908,120.99121281,2.36696069,0.00432111,0.28332172,0.09984024,,,0.28305952,0.09925579,,,0.43196466,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00381388,0.06514127,0.00321026,0.06514825,40735.97975070,28000.00000000,12735.97975070,0.45485642,0.19401416,0.19296856,0.91121960,0.22274715,1.25482336,0.93186347,-0.20820020,448,2025,0.17757147,2026,0.07932018,285103.45731926,107.71797178,1.98755505,0.00384707,0.27356058,0.09966655,,,0.27327209,0.09920084,,,0.45140349,0.20172445
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.00377657,0.06513545,0.00320514,0.06514243,40735.26895793,28000.00000000,12735.26895793,0.45483103,0.19400321,0.19295912,0.91116568,0.22275123,1.25474608,0.93168619,-0.20822806,448,2025,0.17757488,2026,0.07932138,285159.49711247,107.75159566,1.98798118,0.00384827,0.27356472,0.09966899,,,0.27331239,0.09920327,,,0.45140967,0.20173019
50/50,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00121971,0.00295038,0.00089508,0.00168789,44284.20905976,28000.00000000,16284.20905976,0.58157889,0.24315238,0.23865752,1.06565128,0.22985623,1.53108693,0.88692723,-0.27415144,240,2024,0.35891933,2025,0.08417826,82107.74887355,31.30353512,0.53834040,0.00111798,0.49959047,0.49869166,,,,,,,0.49917087,0.49831211
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.00764608,0.10158295,0.00735207,0.10158866,42202.98906255,28000.00000000,14202.98906255,0.50724961,0.22107751,0.21219554,1.03428034,0.21662091,1.46514083,0.88905239,-0.24866646,288,2024,0.35891933,2025,0.05366451,68966.95881953,26.73250712,0.45913471,0.00095473,0.50606818,0.49869166,,,,,,,0.49271740,0.39841134
SPY benchmark,sens,sens_2023-06-20,2023-06-20,2026-06-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,0.01319629,0.03362596,0.01319803,0.03362731,41873.86989185,28000.00000000,13873.86989185,0.49549535,0.20584829,0.20792477,1.32130241,0.15079038,1.96688717,1.10739347,-0.18588541,127,2024,0.24356756,2023,0.09159990,27966.92029269,1.95768442,0.19207650,0.00006992,,,,,,,0.98680197,0.96637269,,
