label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,,3m+2,0.09110750,0.43651495,0.09032395,0.43471358,91868.75661169,44000.00000000,47868.75661169,1.08792629,0.20867004,0.21309634,1.01229967,0.21002429,1.44390447,0.83564125,-0.24971247,455,2023,0.45312911,2022,-0.12238818,339467.45494205,678.93490988,0.69158441,0.01543034,0.29971180,0.09227599,,,0.30104334,0.09454269,,,0.39705997,0.13851252
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,1w,0.03155183,0.28439864,0.03120084,0.28440847,67530.02967784,44000.00000000,23530.02967784,0.53477340,0.13359708,0.12318147,0.76478436,0.18800904,1.05222806,0.70350363,-0.18990247,236,2023,0.31087384,2022,-0.04367014,1632412.47706181,3264.82495412,3.77620373,0.07420057,0.32184448,0.09945014,,,0.32155746,0.09691789,,,0.35531249,0.04126940
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w,0.04262135,0.35553937,0.04225401,0.35555224,75964.17746772,44000.00000000,31964.17746772,0.72645858,0.15631613,0.15736748,0.85681498,0.19193852,1.20113561,0.83143090,-0.18800857,435,2023,0.32459459,2022,-0.05383106,1098062.99684204,2196.12599368,2.47461717,0.04991195,0.31980422,0.09845897,,,0.31945015,0.09714777,,,0.35930552,0.04404466
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2w+1,0.04376726,0.35226669,0.04335298,0.35004821,68950.71586733,44000.00000000,24950.71586733,0.56706172,0.13667722,0.12921397,0.76713555,0.19200176,1.04777552,0.69037721,-0.19797469,,2023,0.30955518,2022,-0.02523827,1197672.04271115,2395.34408542,2.72925997,0.05443964,0.32046037,0.09769408,,,0.32061602,0.09649844,,,0.35745056,0.04147506
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,,0.02272439,0.23315733,0.02251567,0.23317613,82301.02050771,44000.00000000,38301.02050771,0.87047774,0.17999163,0.18077168,0.89831963,0.20978943,1.24844337,0.84689221,-0.21253193,449,2023,0.36848599,2022,-0.04754185,779102.66781059,1558.20533562,1.70701709,0.03541376,0.31062121,0.09845897,,,0.31065085,0.09958910,,,0.37736154,0.04010177
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m,0.08636394,0.51221543,0.08566418,0.50757420,83267.30706134,44000.00000000,39267.30706134,0.89243880,0.18394443,0.18419110,0.90280861,0.21327190,1.26571682,0.80229469,-0.22927290,474,2021,0.35459142,2022,-0.10222449,367700.80005046,735.40160010,0.80525631,0.01671367,0.30833884,0.09845897,,,0.30905814,0.09958910,,,0.38080921,0.05546203
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,2m+1,0.07873996,0.42642484,0.07843030,0.42526167,81125.42562215,44000.00000000,37125.42562215,0.84375967,0.18100953,0.17656055,0.87453617,0.21866334,1.21869966,0.82417365,-0.21962547,432,2023,0.37431126,2026,-0.01854416,521179.91714241,1042.35983428,1.08132424,0.02369000,0.30333255,0.08531374,,,0.30525184,0.09147477,,,0.38987780,0.04018335
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m,0.10956419,0.51221543,0.10848703,0.50757420,76069.66974708,44000.00000000,32069.66974708,0.72885613,0.15573577,0.15777189,0.70707423,0.25019059,0.98091517,0.62943780,-0.24742043,152,2024,0.37876374,2022,-0.13678984,294988.31673741,589.97663347,0.66048180,0.01340856,0.28130911,0.08552693,,,0.28514518,0.09164765,,,0.43150181,0.07097904
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+1,0.09651222,0.34169035,0.09583317,0.34170272,79409.86847863,44000.00000000,35409.86847863,0.80476974,0.17012005,0.17031145,0.88321346,0.20195354,1.24106166,0.79717355,-0.21340403,570,2021,0.35114818,2022,-0.09619762,290760.67989491,581.52135979,0.65481468,0.01321639,0.31691433,0.08611334,,,0.31910931,0.09102178,,,0.36194730,0.04036337
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL50+KMLM50,QQQ<SMA200,3m+2,0.10466626,0.43696795,0.10393535,0.43520847,94072.54358372,44000.00000000,50072.54358372,1.13801235,0.21795967,0.22009671,1.04620971,0.21071943,1.48793988,0.87331995,-0.24957596,455,2023,0.41242013,2022,-0.05532427,348764.89132142,697.52978264,0.69192657,0.01585295,0.30678346,0.09192172,,,0.30811289,0.09453083,,,0.38308324,0.05250140
TQQQ50/BTAL50 rb 1w,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00203139,0.05076264,0.00187274,0.05079188,80913.54441912,44000.00000000,36913.54441912,0.83894419,0.15199798,0.17579550,0.64769566,0.28005080,0.92911976,0.33363933,-0.45557573,753,2023,0.66445519,2022,-0.43074427,482779.69040408,965.55938081,1.10952475,0.02194453,0.49959312,0.46371593,,,,,,,0.49953505,0.44920812
50/50,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00071853,0.00294757,0.00060686,0.00314148,80207.07793217,44000.00000000,36207.07793217,0.82288813,0.14896453,0.17323096,0.65227180,0.26985963,0.92703238,0.33186038,-0.44887712,752,2023,0.69643126,2022,-0.42672741,217754.48188318,435.50896377,0.50650544,0.00989793,0.49966389,0.49685852,,,,,,,0.49952230,0.49853015
TQQQ50/BTAL50 rb 3m,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.03284205,0.20830135,0.03283720,0.20830590,85871.99280773,44000.00000000,41871.99280773,0.95163620,0.16725477,0.19322698,0.70230177,0.27541127,1.00212872,0.38208132,-0.43774653,729,2023,0.73014574,2022,-0.41355822,170069.44040760,340.13888082,0.38470438,0.00773043,0.48963026,0.29169410,,,,,,,0.50887761,0.34630337
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.05109964,0.38131471,0.05096904,0.38133859,79549.11068007,44000.00000000,35549.11068007,0.80793433,0.15603351,0.17082335,0.75742203,0.22621989,1.08294432,0.45371314,-0.34390344,716,2023,0.43585824,2022,-0.29515137,392208.42487566,784.41684975,0.88865574,0.01782766,0.54927103,0.46397764,,,,,,,0.44994716,0.11866141
TQQQ50/BTAL50 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.05195176,0.39633622,0.05187708,0.39635933,80337.31941286,44000.00000000,36337.31941286,0.82584817,0.16117931,0.17370533,0.78655050,0.22244481,1.12437713,0.51694618,-0.31179129,683,2023,0.46407073,2022,-0.25944801,189272.08236033,378.54416472,0.42209858,0.00860328,0.55111178,0.49685852,,,,,,,0.44819760,0.10364067
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.08092592,0.39619959,0.08092636,0.39622272,76499.64153016,44000.00000000,32499.64153016,0.73862822,0.14598114,0.15941479,0.72151328,0.22496860,1.01889905,0.47634859,-0.30645863,721,2023,0.37682701,2022,-0.25992785,122393.62939322,244.78725879,0.28660956,0.00556335,0.55365078,0.33896048,,,,,,,0.44500568,0.10377728
SPY benchmark,full,full,2020-12-18,2026-08-20,true,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,,,,0.00827215,0.02844895,0.00830427,0.02941953,76553.73117234,44000.00000000,32553.73117234,0.73985753,0.14692722,0.15962084,0.91316146,0.16592350,1.32816109,0.59850448,-0.24549060,709,2021,0.27993907,2022,-0.18419936,43659.82383261,87.31964767,0.10582821,0.00198454,,,,,,,0.99169573,0.97058047,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,1w,0.00820238,0.25163581,0.00759456,0.25164813,55053.35666024,34000.00000000,21053.35666024,0.61921637,0.17244973,0.18926922,0.94878291,0.18680384,1.35483496,0.95241217,-0.18106628,177,2023,0.41301086,2022,-0.14052250,952829.52002727,1905.65904005,4.12214902,0.05604880,0.46871116,0.14906178,,,0.15567475,0.04940936,,,0.37394260,0.12569159
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w,0.02444081,0.35495031,0.02379577,0.35496285,57164.68749823,34000.00000000,23164.68749823,0.68131434,0.18155747,0.20463672,0.97618034,0.19014949,1.41342464,0.96205089,-0.18871920,546,2023,0.45469626,2022,-0.14398994,626410.94865924,1252.82189732,2.68172593,0.03684770,0.46824060,0.14842591,,,0.15542356,0.04804146,,,0.37452129,0.13801570
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2w+1,0.02194795,0.35513519,0.02129515,0.35084796,55944.25974707,34000.00000000,21944.25974707,0.64541940,0.17001652,0.19581293,0.91846118,0.19174225,1.29750889,0.91150466,-0.18652293,161,2023,0.43157532,2022,-0.16928515,628135.88074838,1256.27176150,2.76893716,0.03694917,0.46409939,0.16168704,,,0.15426284,0.05307462,,,0.37985068,0.12600546
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,,0.00126036,0.00484001,0.00085390,0.00202339,53727.02922520,34000.00000000,19727.02922520,0.58020674,0.16726351,0.17936077,0.86258613,0.20431830,1.21350318,0.87100620,-0.19203481,177,2023,0.46985656,2022,-0.14421833,412987.42816902,825.97485634,1.76975137,0.02429338,0.45382730,0.14842591,,,0.15090212,0.04804146,,,0.39372704,0.13812392
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m,0.07901511,0.51328620,0.07792417,0.50706114,56218.62637631,34000.00000000,22218.62637631,0.65348901,0.19137111,0.19781056,0.92069533,0.21652142,1.30789587,0.86885831,-0.22025584,,2023,0.40119075,2022,-0.15207119,187242.47469446,374.48494939,0.77243258,0.01101426,0.44550445,0.14842591,,,0.14800849,0.04804146,,,0.40434911,0.12540383
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,2m+1,0.05414265,0.36997199,0.05343599,0.36821226,56647.68134808,34000.00000000,22647.68134808,0.66610827,0.17948389,0.20091816,0.92974050,0.19982887,1.32175061,1.01331757,-0.17712502,,2023,0.40473251,2022,-0.12206974,255456.06209308,510.91212419,1.10492290,0.01502683,0.45781739,0.13842399,,,0.15249470,0.04864626,,,0.38751892,0.13590975
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m,0.09569976,0.51636764,0.09386578,0.50822775,61452.55234137,34000.00000000,27452.55234137,0.80742801,0.20856285,0.23443991,0.88072442,0.25222200,1.24880317,0.82174080,-0.25380613,161,2023,0.45484971,2022,-0.17618764,119450.22983657,238.90045967,0.50079136,0.00702648,0.40552290,0.14842591,,,0.13566669,0.04804146,,,0.45605794,0.15548947
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+1,0.08756383,0.34256524,0.08668718,0.34257785,51564.42473406,34000.00000000,17564.42473406,0.51660073,0.15359313,0.16275473,0.88087315,0.18162699,1.25672512,0.73029966,-0.21031521,567,2023,0.31413367,2022,-0.17829681,103144.70104043,206.28940208,0.45645473,0.00606734,0.48352003,0.25618233,,,0.16150540,0.08498176,,,0.35233360,0.09237406
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,,3m+2,0.08107560,0.43555688,0.08040019,0.43359670,61621.06388689,34000.00000000,27621.06388689,0.81238423,0.21611254,0.23557533,1.05886152,0.20554859,1.53314514,0.89674667,-0.24099620,,2023,0.43365980,2022,-0.13438408,200932.33117516,401.86466235,0.81642554,0.01181955,0.45674857,0.13858817,,,0.15125197,0.04668848,,,0.38969064,0.13591070
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,1w,0.03854343,0.28451047,0.03808420,0.28451891,54767.51393715,34000.00000000,20767.51393715,0.61080923,0.17349566,0.18715088,0.95770783,0.18580941,1.36247286,0.95818872,-0.18106628,177,2023,0.29276775,2022,-0.05727188,870251.38715752,1740.50277432,3.75126880,0.05119126,0.49245971,0.14906178,,,0.16360030,0.04940936,,,0.34241756,0.04122022
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w,0.05150414,0.35483313,0.05105246,0.35484598,55937.00133319,34000.00000000,21937.00133319,0.64520592,0.17492955,0.19575997,0.95080306,0.18907327,1.36650973,1.00524827,-0.17401627,169,2023,0.30653258,2022,-0.06817751,586314.05933901,1172.62811868,2.53920600,0.03448906,0.49004494,0.14842591,,,0.16267854,0.04804146,,,0.34555665,0.04409799
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2w+1,0.05221984,0.35513519,0.05170352,0.35084796,57030.41372494,34000.00000000,23030.41372494,0.67736511,0.18202828,0.20367367,0.97798010,0.19028201,1.37982007,0.97590297,-0.18652293,161,2024,0.31050550,2022,-0.03826080,593015.80669992,1186.03161340,2.54948295,0.03488328,0.48938656,0.16168704,,,0.16264355,0.05307462,,,0.34626246,0.04140836
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,,0.02967000,0.23281482,0.02939685,0.23283477,53421.49648643,34000.00000000,19421.49648643,0.57122048,0.16820303,0.17704918,0.86344247,0.20528865,1.20872516,0.87589865,-0.19203481,177,2023,0.34535979,2022,-0.06195786,395318.35826254,790.63671653,1.68787721,0.02325402,0.47530823,0.14842591,,,0.15808473,0.04804146,,,0.36509222,0.04044312
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m,0.09760108,0.51328620,0.09677720,0.50706114,55049.79964691,34000.00000000,21049.79964691,0.61911175,0.18323740,0.18924292,0.89205721,0.21551929,1.26174437,0.83210300,-0.22021000,,2021,0.33965826,2022,-0.11208562,189632.96457667,379.26592915,0.79484125,0.01115488,0.46601393,0.14842591,,,0.15486537,0.04804146,,,0.37710717,0.05481905
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,2m+1,0.07471479,0.36975869,0.07425345,0.36861568,58687.72012473,34000.00000000,24687.72012473,0.72610942,0.19773816,0.21542999,1.00007928,0.20155395,1.41763187,1.11622273,-0.17714937,,2023,0.35159892,2022,-0.02930254,260065.95432507,520.13190865,1.08424809,0.01529800,0.47558611,0.13848897,,,0.15853720,0.04874186,,,0.36406946,0.04041193
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m,0.11447128,0.51636764,0.11298514,0.50822775,57530.85479115,34000.00000000,23530.85479115,0.69208396,0.18256563,0.20725339,0.80203164,0.24860778,1.13031389,0.71931135,-0.25380613,161,2024,0.39106942,2022,-0.14322691,116577.83377696,233.15566755,0.51282011,0.00685752,0.42889675,0.14842591,,,0.14365120,0.04804146,,,0.42498558,0.06914808
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+1,0.10341657,0.34255280,0.10263348,0.34256517,52426.05031209,34000.00000000,18426.05031209,0.54194266,0.16190058,0.16943991,0.90691143,0.18505976,1.28820467,0.81262843,-0.19923076,534,2021,0.31272051,2022,-0.10663028,107448.79112488,214.89758225,0.46736673,0.00632052,0.49737948,0.25618233,,,0.16603846,0.08498176,,,0.33418523,0.04024493
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+KMLM25,QQQ<SMA200,3m+2,0.09967049,0.43557588,0.09897768,0.43353659,63442.35545101,34000.00000000,29442.35545101,0.86595163,0.22989224,0.24768513,1.10499409,0.20759914,1.59555094,0.95398647,-0.24098061,,2023,0.39162832,2022,-0.06673483,206200.59463747,412.40118927,0.81568165,0.01212945,0.47115522,0.13833751,,,0.15597135,0.04703405,,,0.37055511,0.05232871
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 1w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,1w,0.00811319,0.25180733,0.00755720,0.25182048,54967.68504200,34000.00000000,20967.68504200,0.61669662,0.17052399,0.18863529,0.92629397,0.19026362,1.32074413,0.93855959,-0.18168691,545,2023,0.40002344,2022,-0.15203328,947369.78688038,1894.73957376,4.12186120,0.05572763,0.46869632,0.14951731,0.15576691,0.04872469,,,,,0.37400705,0.12603656
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w,0.02435811,0.35522586,0.02375719,0.35523923,57277.18317049,34000.00000000,23277.18317049,0.68462303,0.18066059,0.20544211,0.95949474,0.19329113,1.38735249,0.91596043,-0.19723624,553,2023,0.44195283,2022,-0.15543321,624973.22536896,1249.94645074,2.68933578,0.03676313,0.46813817,0.14897307,0.15567103,0.04865852,,,,,0.37448931,0.13810291
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2w+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2w+1,0.02207451,0.35828466,0.02133581,0.35291865,55930.70071889,34000.00000000,21930.70071889,0.64502061,0.16786104,0.19571399,0.89612410,0.19520485,1.26484379,0.85497208,-0.19633511,513,2023,0.42003497,2022,-0.18017404,626064.19518037,1252.12839036,2.77769021,0.03682731,0.46411039,0.16185961,0.15423000,0.05341650,,,,,0.37984591,0.12608011
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,,0.00117653,0.00309179,0.00077703,0.00253322,53680.61278276,34000.00000000,19680.61278276,0.57884155,0.16516173,0.17901031,0.84376917,0.20751410,1.18661701,0.86013211,-0.19201902,169,2023,0.45832760,2022,-0.15492115,412544.21496562,825.08842993,1.78007638,0.02426731,0.45381125,0.14897307,0.15099113,0.04906935,,,,,0.39373711,0.13848716
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m,0.07905709,0.51273091,0.07820433,0.50808009,56280.62086755,34000.00000000,22280.62086755,0.65531238,0.19006569,0.19826081,0.90518702,0.21981220,1.28461266,0.82858114,-0.22938693,,2023,0.39357462,2022,-0.16241122,187380.79239285,374.76158479,0.77710395,0.01102240,0.44539437,0.14897307,0.14835247,0.04906935,,,,,0.40443515,0.12659439
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 2m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,2m+1,0.05404220,0.36932644,0.05342840,0.36865346,56282.53533686,34000.00000000,22282.53533686,0.65536869,0.17581614,0.19827471,0.90394957,0.20271297,1.28643433,0.97323326,-0.18065159,,2023,0.39163350,2022,-0.13507216,254157.64217627,508.31528435,1.10809907,0.01495045,0.45779848,0.13828311,0.15262043,0.04932525,,,,,0.38747811,0.13459118
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m,0.09542431,0.51725689,0.09377342,0.50974055,60872.06804445,34000.00000000,26872.06804445,0.79035494,0.20337481,0.23050871,0.85588635,0.25545302,1.21348901,0.79659912,-0.25530384,160,2023,0.44362100,2022,-0.18701423,119058.18597691,238.11637195,0.50393724,0.00700342,0.40604193,0.14897307,0.13496162,0.04906935,,,,,0.45636542,0.15617064
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+1,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+1,0.08781694,0.34247117,0.08700389,0.34248463,51574.70294010,34000.00000000,17574.70294010,0.51690303,0.15187918,0.16283503,0.86220818,0.18442005,1.23084646,0.71042912,-0.21378513,683,2021,0.31751773,2022,-0.18637991,102622.85912273,205.24571825,0.45658925,0.00603664,0.48349179,0.25643456,0.16186509,0.08222628,,,,,0.35204327,0.09222170
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 rb 3m+2,fit,fit,2020-12-18,2024-12-31,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL75+DBMF25,,3m+2,0.08168961,0.43323244,0.08093181,0.43170329,61497.00781410,34000.00000000,27497.00781410,0.80873552,0.21364147,0.23473970,1.03696740,0.20851320,1.50025713,0.86132220,-0.24803897,,2023,0.42473788,2022,-0.14653697,200670.69269396,401.34138539,0.82095177,0.01180416,0.45627159,0.13827589,0.15179582,0.04933773,,,,,0.38931582,0.13504840
