label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00070324,0.00202137,0.00053475,0.00120968,53946.51483859,31500.00000000,22446.51483859,0.71258777,0.28840632,0.23664981,1.16121858,0.24529372,1.66245954,1.17928580,-0.24456016,316,2023,0.67964179,2025,0.01823289,312437.56059696,118.65273899,1.29256389,0.00376675,0.48070045,0.39933764,,,0.51855514,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.00297895,0.08837540,0.00281651,0.08837938,58925.84252635,31500.00000000,27425.84252635,0.87066167,0.32576205,0.27786910,1.30562069,0.23902169,1.87583968,1.41125515,-0.23083144,209,2023,0.67957103,2026,0.08515337,262775.24957876,100.31023225,1.03717546,0.00318445,0.47561480,0.39933764,,,0.52364647,0.31360878
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.01321262,0.44723326,0.01304420,0.44753271,54138.54207980,31500.00000000,22638.54207980,0.71868388,0.25834266,0.23829455,1.09443809,0.23668213,1.55898262,1.11851805,-0.23096870,209,2023,0.38916999,2026,0.08582200,243181.20386189,94.68170284,1.06743147,0.00300577,0.48569395,0.39912755,,,0.51350055,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01837380,0.44723326,0.01821986,0.44753271,46393.39006605,31500.00000000,14893.39006605,0.47280603,0.19305294,0.16788761,0.86551898,0.23764103,1.22791297,0.69189555,-0.27902036,,2023,0.38916999,2025,0.02472349,327173.45564430,126.19106633,1.57909876,0.00400607,0.51075285,0.39912755,,,0.48834753,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.01321262,0.44723326,0.01304420,0.44753271,54138.54207980,31500.00000000,22638.54207980,0.71868388,0.25834266,0.23829455,1.09443809,0.23668213,1.55898262,1.11851805,-0.23096870,209,2023,0.38916999,2026,0.08582200,243181.20386189,94.68170284,1.06743147,0.00300577,0.48569395,0.39912755,,,0.51350055,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.01311000,0.44723326,0.01292762,0.44753271,49662.22002817,31500.00000000,18162.22002817,0.57657841,0.22318661,0.19867477,0.97049170,0.23783758,1.37562520,0.95504401,-0.23369248,316,2023,0.38916999,2025,0.01982270,277089.29317320,107.41009027,1.27400741,0.00340984,0.49278161,0.39912755,,,0.50623601,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,test,test,2023-01-03,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.01320253,0.44723326,0.01305134,0.44753271,54139.65121758,31500.00000000,22639.65121758,0.71871909,0.25835282,0.23830404,1.09449012,0.23667723,1.55905729,1.11858736,-0.23096347,209,2023,0.38916999,2026,0.08582059,243291.65097335,94.74797111,1.06789518,0.00300787,0.48573356,0.39912755,,,0.51349261,0.00000000
50/50,test,test,2023-01-03,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00077364,0.00137600,0.00061453,0.00116588,60165.07429224,31500.00000000,28665.07429224,0.91000236,0.33760696,0.28769487,1.36358152,0.23455629,2.02985090,1.23125678,-0.27419704,240,2023,0.71264375,2025,0.08481851,131463.77045039,49.87376087,0.51255509,0.00158329,0.49973731,0.49908357,,,0.49947000,0.49883412
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2023-01-03,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01751425,0.49970055,0.01731491,0.50000000,52189.39498778,31500.00000000,20689.39498778,0.65680619,0.24425379,0.22137822,1.10708988,0.22030049,1.61488245,0.98127265,-0.24891532,288,2023,0.38868618,2025,0.05482925,108269.45308941,43.67166694,0.48291516,0.00138640,0.51636592,0.49861568,,,0.48274670,0.00000000
SPY benchmark,test,test,2023-01-03,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.01118127,0.02889993,0.01118276,0.02890110,51404.12824372,31500.00000000,19904.12824372,0.63187709,0.22187494,0.21441985,1.42486981,0.14908875,2.14267887,1.19118436,-0.18626415,127,2023,0.26134206,2026,0.12249757,31218.24766906,2.18527734,0.15019565,0.00006937,,,0.98881724,0.97109890,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00030656,0.00175383,0.00031130,0.00190927,77992.26202613,40000.00000000,37992.26202613,0.94980655,0.24845975,0.21931031,1.06473275,0.23488606,1.51874211,1.20640920,-0.20594981,430,2013,0.61169807,2017,0.01046564,288021.93421671,109.26492509,0.64898022,0.00273162,0.42935875,0.39889101,,,0.57031292,0.25578695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.00774621,0.21975929,0.00775270,0.21976181,70384.68034624,40000.00000000,30384.68034624,0.75961701,0.22048532,0.18485987,0.97547057,0.23252221,1.38208159,0.98127237,-0.22469329,,2013,0.61174426,2016,-0.02432752,279290.94732647,106.72358548,0.65213842,0.00266809,0.43679941,0.39900717,,,0.56286510,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00036759,0.00175383,0.00038958,0.00190927,56240.97474640,40000.00000000,16240.97474640,0.40602437,0.15407942,0.11063079,0.73781961,0.23086958,1.03842198,0.42641712,-0.36133498,,2013,0.50728119,2016,-0.13941845,582244.37545336,220.06166291,1.50086393,0.00550154,0.48263124,0.39900717,,,0.51695101,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00046167,0.00511575,0.00046716,0.00511898,77898.36806258,40000.00000000,37898.36806258,0.94745920,0.24807188,0.21890399,1.06355150,0.23484482,1.51697589,1.20447557,-0.20595841,430,2013,0.61169807,2017,0.01046529,287028.33571094,109.10321666,0.64738340,0.00272758,0.42951318,0.39889101,,,0.57015506,0.25578506
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00032060,0.00175383,0.00033759,0.00190927,68840.55227682,40000.00000000,28840.55227682,0.72101381,0.20677357,0.17745717,0.92498871,0.23309884,1.31618603,1.00399498,-0.20595080,99,2013,0.61169807,2017,0.01046514,489910.53108831,184.70426242,1.23616767,0.00461761,0.45291810,0.39889101,,,0.54672242,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00286660,0.15702908,0.00286949,0.15703154,73790.72860006,40000.00000000,33790.72860006,0.84476822,0.23314368,0.20068076,1.01375942,0.23436494,1.44316064,1.06224590,-0.21948183,,2013,0.61169807,2017,0.01046535,284110.45689105,108.02184102,0.65464680,0.00270055,0.43194686,0.39889101,,,0.56773660,0.23104087
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00030247,0.00175383,0.00031059,0.00190927,70667.66060733,40000.00000000,30667.66060733,0.76669152,0.22114157,0.18620047,0.96738631,0.23581164,1.37631106,0.81573332,-0.27109543,,2013,0.61169807,2015,-0.04639348,418187.17729987,158.28627116,0.98075812,0.00395716,0.44543628,0.39889101,,,0.55423183,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.00739766,0.21978358,0.00740090,0.21978612,70130.46923398,40000.00000000,30130.46923398,0.75326173,0.21907736,0.18365138,0.96895887,0.23300719,1.37245303,0.98332478,-0.22279247,,2013,0.60049594,2016,-0.02193377,277305.76281978,106.20760869,0.65083892,0.00265519,0.43646765,0.39889101,,,0.56320238,0.23101905
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00790317,0.21977112,0.00790762,0.21977364,70299.59612737,40000.00000000,30299.59612737,0.75748990,0.22010137,0.18445584,0.97425204,0.23247880,1.38027562,0.97950553,-0.22470661,,2013,0.61174426,2016,-0.02434310,278156.01976188,106.47659834,0.65012981,0.00266191,0.43696222,0.39900717,,,0.56270388,0.23103856
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01159738,0.38806957,0.01161678,0.38807241,57083.18906069,40000.00000000,17083.18906069,0.42707973,0.15667521,0.11550872,0.74619613,0.23148353,1.05128488,0.56723314,-0.27620955,,2013,0.61174426,2015,-0.04642247,476387.04565389,180.32476477,1.28541250,0.00450812,0.46417322,0.39900717,,,0.53544735,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00774621,0.21975929,0.00775270,0.21976181,70384.68034624,40000.00000000,30384.68034624,0.75961701,0.22048532,0.18485987,0.97547057,0.23252221,1.38208159,0.98127237,-0.22469329,,2013,0.61174426,2016,-0.02432752,279290.94732647,106.72358548,0.65213842,0.00266809,0.43679941,0.39900717,,,0.56286510,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95 off0,0.01045878,0.54047302,0.01046982,0.54047566,63009.65018415,40000.00000000,23009.65018415,0.57524125,0.19100008,0.14806412,0.86465963,0.23448911,1.22372021,0.60832338,-0.31397787,,2013,0.61174426,2016,-0.07552655,411831.68372875,156.41620420,0.99504655,0.00391041,0.45555213,0.39900717,,,0.54408867,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=0.95<0.90,0.00866913,0.21979857,0.00867380,0.21980111,69900.51157581,40000.00000000,29900.51157581,0.74751279,0.21803805,0.18255475,0.96762526,0.23226644,1.37016646,0.97034391,-0.22470183,,2013,0.60052664,2016,-0.02434195,273116.37084588,104.94518686,0.64198749,0.00262363,0.43772740,0.39900717,,,0.56193522,0.23101572
50/50,sens,sens_2012-01-03,2012-01-03,2017-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00034753,0.00173099,0.00034399,0.00191068,76362.61610510,40000.00000000,36362.61610510,0.90906540,0.23257153,0.21219462,1.13056264,0.20379070,1.62229921,1.35973577,-0.17104171,213,2013,0.46832293,2017,0.00702825,159840.14695202,61.49980566,0.38431546,0.00153750,0.49965627,0.49808932,,,0.49998172,0.49996084
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00762577,0.10326521,0.00762105,0.10326785,72908.32782081,40000.00000000,32908.32782081,0.82270820,0.21982959,0.19664666,1.09959824,0.19921786,1.56929983,1.33867034,-0.16421488,141,2013,0.46665875,2017,0.00702966,122536.49960769,48.30988133,0.29981816,0.00120775,0.50695804,0.49808932,,,0.49267957,0.39673215
SPY benchmark,sens,sens_2012-01-03,2012-01-03,2017-01-03,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00239049,0.00887397,0.00239169,0.00887535,59070.77871491,40000.00000000,19070.77871491,0.47676947,0.13984583,0.12676115,1.09225606,0.12755911,1.57511286,1.06101226,-0.13180416,334,2013,0.31819168,2017,0.00763075,39853.28689682,2.78973008,0.11934910,0.00006974,,,0.99760831,0.99112465,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.00034922,0.00183096,0.00034738,0.00182750,85121.44225964,40000.00000000,45121.44225964,1.12803606,0.25275199,0.24923691,1.10288486,0.22863649,1.55704687,1.22725031,-0.20594983,430,2013,0.61173197,2012,-0.02593698,242512.28678264,92.88772609,0.58048665,0.00232219,0.42668062,0.39839620,,,0.57295057,0.25579711
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200,0.00792564,0.22039553,0.00792465,0.22039864,77255.01419309,40000.00000000,37255.01419309,0.93137535,0.22450867,0.21636222,1.01149616,0.22612110,1.41775656,0.99757139,-0.22505524,576,2013,0.61184583,2012,-0.02791672,233758.07494335,90.35475293,0.58765405,0.00225887,0.43428757,0.39861965,,,0.56534308,0.23057103
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200 off0,0.00030309,0.00183096,0.00032739,0.00182750,63062.06694123,40000.00000000,23062.06694123,0.57655167,0.15796944,0.14851783,0.76753515,0.22451473,1.06826485,0.43709280,-0.36140939,681,2013,0.50715063,2016,-0.13942444,468525.79211680,178.13025254,1.32256451,0.00445326,0.48005688,0.39873175,,,0.51959211,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00,0.00054967,0.00698519,0.00055027,0.00699066,84990.19329892,40000.00000000,44990.19329892,1.12475483,0.25219789,0.24871118,1.10117256,0.22857654,1.55449434,1.22456910,-0.20594827,430,2013,0.61173197,2012,-0.02593698,241305.50644072,92.65119161,0.57843913,0.00231628,0.42692554,0.39839620,,,0.57272578,0.25579938
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=1.00 off0,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@1>=1.00 off0,0.00035899,0.00183096,0.00037152,0.00182750,76178.41358074,40000.00000000,36178.41358074,0.90446034,0.21087611,0.21163078,0.95958044,0.22680363,1.35107719,1.02395110,-0.20594353,99,2013,0.61173197,2012,-0.02593698,397777.24272391,150.85394393,1.06692599,0.00377135,0.45023592,0.39839620,,,0.54936842,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95,0.00292299,0.15747953,0.00291886,0.15748260,80791.16460292,40000.00000000,40791.16460292,1.01977912,0.23730717,0.23149552,1.05038839,0.22809978,1.47980106,1.08045634,-0.21963605,555,2013,0.61173197,2012,-0.02593698,238329.64058726,91.54775817,0.58738151,0.00228869,0.42927464,0.39839620,,,0.57036268,0.23058981
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=1.00<0.95 off0,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=1.00<0.95 off0,0.00035849,0.00183096,0.00035957,0.00182750,77609.92467678,40000.00000000,37609.92467678,0.94024812,0.22531773,0.21790895,1.00251561,0.22958877,1.41167409,0.83111040,-0.27110446,576,2013,0.61173197,2015,-0.04640684,345561.84788609,131.73942422,0.87117294,0.00329349,0.44274432,0.39839620,,,0.55686994,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@10>=0.95<0.90,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,VIX/VIX3M@10>=0.95<0.90,0.00762196,0.22041057,0.00762074,0.22041370,76965.54725756,40000.00000000,36965.54725756,0.92413868,0.22279446,0.21509595,1.00343227,0.22665998,1.40599919,0.99895698,-0.22302709,576,2013,0.59909171,2012,-0.02593698,231923.25108067,89.85020587,0.58631609,0.00224626,0.43392466,0.39839620,,,0.56567527,0.23057099
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00,0.00814322,0.22041029,0.00813975,0.22041340,77137.26552518,40000.00000000,37137.26552518,0.92843164,0.22396446,0.21584765,1.00975870,0.22605343,1.41519081,0.99513366,-0.22505968,576,2013,0.61184583,2012,-0.02791672,232499.21279094,90.09634642,0.58533426,0.00225241,0.43453558,0.39861965,,,0.56510519,0.23056510
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@1>=1.00 off0,0.01176033,0.38806890,0.01177484,0.38807241,63987.24946297,40000.00000000,23987.24946297,0.59968124,0.16049205,0.15334541,0.77591240,0.22505725,1.08111180,0.58064655,-0.27640232,624,2013,0.61184583,2015,-0.04640429,384007.00028509,146.37360317,1.12796540,0.00365934,0.46166351,0.39861965,,,0.53793644,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,sens,sens_2012-07-03,2012-07-03,2017-07-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,QQQ<SMA200|VIX/VIX3M@10>=1.00<0.95,0.00792564,0.22039553,0.00792465,0.22039864,77255.01419309,40000.00000000,37255.01419309,0.93137535,0.22450867,0.21636222,1.01149616,0.22612110,1.41775656,0.99757139,-0.22505524,576,2013,0.61184583,2012,-0.02791672,233758.07494335,90.35475293,0.58765405,0.00225887,0.43428757,0.39861965,,,0.56534308,0.23057103
