label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.01801322,0.24145531,0.01801868,0.24145583,296800.82309285,75500.00000000,221300.82309285,2.93113673,0.22514033,0.20647608,0.95073349,0.24582281,1.31546285,0.82873895,-0.27166616,140,2013,0.61174426,2022,-0.21791947,2180812.03926264,823.55492299,0.74541887,0.01090801,0.49096272,0.39900717,,,0.50882407,0.09963500
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.01416358,0.20053539,0.01417119,0.20053597,271990.31741507,75500.00000000,196490.31741507,2.60252076,0.21363487,0.19369844,0.91574138,0.24455704,1.26438780,0.78645337,-0.27164341,140,2013,0.61174426,2022,-0.21774417,2243369.14694482,846.77986768,0.82118958,0.01121563,0.49556304,0.39900717,,,0.50421971,0.09946403
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00774455,0.41247185,0.00775409,0.41247327,225923.43264248,75500.00000000,150423.43264248,1.99236335,0.18362405,0.16648051,0.79923976,0.25074290,1.10419759,0.47053558,-0.39024476,837,2013,0.61174426,2016,-0.21990072,2347623.09113045,885.80812456,1.12834886,0.01173256,0.52707442,0.39900717,,,0.47266309,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.01760252,0.24145328,0.01760811,0.24145379,300365.15959686,75500.00000000,224865.15959686,2.97834648,0.22658619,0.20822268,0.95482680,0.24606958,1.32162123,0.83412680,-0.27164478,140,2013,0.61174426,2022,-0.21789894,2215018.94721764,836.37961322,0.75109094,0.01107788,0.49055306,0.39900717,,,0.50923390,0.09963704
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.02565783,0.50180357,0.02566474,0.50210305,276052.23581748,75500.00000000,200552.23581748,2.65632100,0.20482932,0.19586905,0.88639575,0.24437507,1.22259910,0.75404317,-0.27164137,140,2013,0.60838435,2022,-0.21777888,2032029.46090902,770.28792528,0.74600981,0.01020249,0.49860876,0.39852968,,,0.50116747,0.00000000
50/50,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00020170,0.00173099,0.00019617,0.00191068,260662.61157189,75500.00000000,185162.61157189,2.45248492,0.20814374,0.18746705,0.83786057,0.26954829,1.17041089,0.46451980,-0.44808367,,2019,0.61007710,2022,-0.42567552,1513920.94378903,571.39654547,0.48358257,0.00756817,0.49981029,0.49808932,,,0.49997325,0.49991074
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.02770073,0.33400397,0.02769542,0.33400453,285398.87829334,75500.00000000,209898.87829334,2.78011759,0.21616778,0.20074346,0.92693077,0.24361259,1.29047523,0.57289860,-0.37732293,138,2019,0.51184467,2022,-0.29178920,848427.42592301,324.67668338,0.29079608,0.00430035,0.52733038,0.49808932,,,0.47245948,0.16599547
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00181713,0.00887397,0.00181778,0.00887535,155037.99589010,75500.00000000,79537.99589010,1.05348339,0.12272174,0.11077065,0.76728635,0.16992121,1.07071696,0.36376365,-0.33736669,173,2013,0.31819168,2022,-0.18365528,75481.94120423,5.28373588,0.04442562,0.00006998,,,0.99818222,0.99112465,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00074793,0.00202137,0.00055852,0.00120968,58939.53779227,31500.00000000,27439.53779227,0.87109644,0.32483357,0.27671765,1.28243588,0.24388142,1.84514342,1.32823587,-0.24456016,240,2023,0.67964179,2026,0.08340287,273380.87830492,104.01612057,1.07336686,0.00330210,0.47330396,0.39933764,,,0.52591300,0.32079353
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.01321262,0.44723326,0.01304420,0.44753271,54033.90471771,31500.00000000,22533.90471771,0.71536205,0.25680423,0.23632305,1.09095538,0.23642736,1.55403220,1.11185727,-0.23096870,209,2023,0.38916999,2026,0.08372336,243181.20386189,94.68170284,1.06253772,0.00300577,0.48569395,0.39912755,,,0.51350055,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00095859,0.00215700,0.00080494,0.00201072,40914.09595800,31500.00000000,9414.09595800,0.29886019,0.15629563,0.11158874,0.72842555,0.24017170,1.02975816,0.53439635,-0.29247137,,2023,0.38916999,2026,-0.11775405,322951.86899810,124.62674525,1.51648853,0.00395640,0.50735003,0.39912755,,,0.49164077,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.01321262,0.44723326,0.01304420,0.44753271,54033.90471771,31500.00000000,22533.90471771,0.71536205,0.25680423,0.23632305,1.09095538,0.23642736,1.55403220,1.11185727,-0.23096870,209,2023,0.38916999,2026,0.08372336,243181.20386189,94.68170284,1.06253772,0.00300577,0.48569395,0.39912755,,,0.51350055,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.03439808,0.53438308,0.03420113,0.53439780,51511.54335760,31500.00000000,20011.54335760,0.63528709,0.22052237,0.21440090,0.97582933,0.23339333,1.37698228,0.95510157,-0.23088892,209,2024,0.35085163,2026,0.08332657,228767.86679833,89.28403775,1.06209384,0.00283441,0.50680800,0.39916469,,,0.49225339,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.02127963,0.29998528,0.02108848,0.30000000,51522.58726920,31500.00000000,20022.58726920,0.63563769,0.22061204,0.21449874,0.97884040,0.23255092,1.38079970,0.95548883,-0.23088919,209,2024,0.35085163,2026,0.08324203,231175.60305968,90.17274376,1.07304337,0.00286263,0.50727298,0.39916469,,,0.49178122,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00090269,0.00215678,0.00072846,0.00183286,51668.15422964,31500.00000000,20168.15422964,0.64025886,0.22177670,0.21578678,0.97682099,0.23445433,1.38485361,0.96046812,-0.23090480,209,2024,0.35085163,2026,0.08293362,269909.22148444,104.70481338,1.24938998,0.00332396,0.51409832,0.39916469,,,0.48495597,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.04365019,0.53438308,0.04345937,0.53439780,51769.10542939,31500.00000000,20269.10542939,0.64346366,0.22444038,0.21667833,0.97762786,0.23716569,1.37850689,0.91811308,-0.24445832,240,2024,0.35045163,2026,0.08364533,240002.02747635,93.48058251,1.10696318,0.00296764,0.51592240,0.39883500,,,0.48299411,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00104469,0.00198602,0.00085387,0.00183286,51769.10542939,31500.00000000,20269.10542939,0.64346366,0.22444038,0.21667833,0.97762786,0.23716569,1.37850689,0.91811308,-0.24445832,240,2024,0.35045163,2026,0.08364533,240002.02747635,93.48058251,1.10696318,0.00296764,0.51592240,0.39883500,,,0.48299411,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03467357,0.53438308,0.03449143,0.53439780,51338.95301150,31500.00000000,19838.95301150,0.62980803,0.21918815,0.21286971,0.97137325,0.23331179,1.37026474,0.94971288,-0.23079412,209,2024,0.35085163,2026,0.08309830,229348.40403180,89.69544397,1.06671793,0.00284747,0.50711456,0.39916469,,,0.49196974,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.02206317,0.29998528,0.02187586,0.30000000,51097.32818005,31500.00000000,19597.32818005,0.62213740,0.21728478,0.21071909,0.96782717,0.23229927,1.36438696,0.94186036,-0.23069745,209,2024,0.35085163,2026,0.08353969,231294.44599148,90.44169208,1.07867836,0.00287116,0.50803563,0.39916469,,,0.49097973,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00834330,0.32498056,0.00815500,0.32498517,47375.06104463,31500.00000000,15875.06104463,0.50397019,0.18720653,0.17650907,0.85059710,0.23561795,1.19969809,0.81121468,-0.23077310,209,2024,0.35085163,2025,0.02472581,262750.33115493,102.22739811,1.27594444,0.00324531,0.52144497,0.39916469,,,0.47754381,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.01691811,0.44723326,0.01669719,0.44753271,53188.17487954,31500.00000000,21688.17487954,0.68851349,0.24517472,0.22906574,1.06100454,0.23368366,1.50307866,1.06281601,-0.23068407,209,2024,0.35073279,2026,0.08392597,235737.54717427,91.90710080,1.05022785,0.00291769,0.48922089,0.39934964,,,0.50976360,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=2,0.03467357,0.53438308,0.03449143,0.53439780,51338.95301150,31500.00000000,19838.95301150,0.62980803,0.21918815,0.21286971,0.97137325,0.23331179,1.37026474,0.94971288,-0.23079412,209,2024,0.35085163,2026,0.08309830,229348.40403180,89.69544397,1.06671793,0.00284747,0.50711456,0.39916469,,,0.49196974,0.00000000
50/50,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00077364,0.00137600,0.00061453,0.00116588,59790.32104223,31500.00000000,28290.32104223,0.89810543,0.33414344,0.28344868,1.35445290,0.23435192,2.01596079,1.21862529,-0.27419704,240,2023,0.71264375,2025,0.08481851,131463.77045039,49.87376087,0.51023192,0.00158329,0.49973731,0.49908357,,,0.49947000,0.49883412
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.01751425,0.49970055,0.01731491,0.50000000,51865.17671904,31500.00000000,20365.17671904,0.64651355,0.24130789,0.21752548,1.09783104,0.22011175,1.60111163,0.96943770,-0.24891532,288,2023,0.38868618,2025,0.05482925,108269.45308941,43.67166694,0.48073998,0.00138640,0.51636592,0.49861568,,,0.48274670,0.00000000
SPY benchmark,test,test,2023-01-03,2026-08-24,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.01118127,0.02889993,0.01118276,0.02890110,51462.51865568,31500.00000000,19962.51865568,0.63373075,0.22151929,0.21396638,1.42521974,0.14894780,2.14327329,1.18927495,-0.18626415,127,2023,0.26134206,2026,0.12377263,31218.24766906,2.18527734,0.14948196,0.00006937,,,0.98881724,0.97109890,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,0.00030656,0.00175383,0.00031130,0.00190927,77992.26202613,40000.00000000,37992.26202613,0.94980655,0.24845975,0.21931031,1.06473275,0.23488606,1.51874211,1.20640920,-0.20594981,430,2013,0.61169807,2017,0.01046564,288021.93421671,109.26492509,0.64898022,0.00273162,0.42935875,0.39889101,,,0.57031292,0.25578695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200,0.00774621,0.21975929,0.00775270,0.21976181,70384.68034624,40000.00000000,30384.68034624,0.75961701,0.22048532,0.18485987,0.97547057,0.23252221,1.38208159,0.98127237,-0.22469329,,2013,0.61174426,2016,-0.02432752,279290.94732647,106.72358548,0.65213842,0.00266809,0.43679941,0.39900717,,,0.56286510,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200 off0,0.00036759,0.00175383,0.00038958,0.00190927,56240.97474640,40000.00000000,16240.97474640,0.40602437,0.15407942,0.11063079,0.73781961,0.23086958,1.03842198,0.42641712,-0.36133498,,2013,0.50728119,2016,-0.13941845,582244.37545336,220.06166291,1.50086393,0.00550154,0.48263124,0.39900717,,,0.51695101,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA10M,0.00774621,0.21975929,0.00775270,0.21976181,70384.68034624,40000.00000000,30384.68034624,0.75961701,0.22048532,0.18485987,0.97547057,0.23252221,1.38208159,0.98127237,-0.22469329,,2013,0.61174426,2016,-0.02432752,279290.94732647,106.72358548,0.65213842,0.00266809,0.43679941,0.39900717,,,0.56286510,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0,0.00682063,0.21976175,0.00682315,0.21976427,70454.31896036,40000.00000000,30454.31896036,0.76135797,0.22093027,0.18519024,0.97515807,0.23311283,1.38164348,0.98324287,-0.22469553,,2013,0.61169807,2016,-0.02431385,279296.10207280,106.65970645,0.65144223,0.00266649,0.43589896,0.39889101,,,0.56378102,0.23104087
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off30,0.00167002,0.06895667,0.00167748,0.06895913,67174.14428605,40000.00000000,27174.14428605,0.67935361,0.20864851,0.16929661,0.93595986,0.23169255,1.32246470,0.81884471,-0.25480840,,2013,0.61169807,2016,-0.07243105,361541.45328565,137.26588164,0.85080782,0.00343165,0.44230074,0.39889101,,,0.55737463,0.23104087
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOMM1-3-6-12U<=0 off0,0.00033360,0.00175383,0.00035085,0.00190927,53763.50385015,40000.00000000,13763.50385015,0.34408760,0.15168562,0.09587780,0.72071405,0.23468919,1.01673934,0.38874450,-0.39019360,,2013,0.61169807,2016,-0.21985209,604981.82434190,228.52179188,1.49511730,0.00571304,0.46967022,0.39889101,,,0.52995490,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0,0.00424220,0.21960032,0.00424693,0.21960270,74453.66463214,40000.00000000,34453.66463214,0.86134162,0.23610176,0.20368290,1.02648201,0.23364231,1.45730973,1.14640432,-0.20594981,,2013,0.61169807,2016,-0.02427859,282892.92090617,107.78966879,0.64552689,0.00269474,0.43331028,0.39889101,,,0.56636549,0.25578695
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ:MOM12M<=0 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ:MOM12M<=0 off0,0.00031110,0.00175383,0.00032256,0.00190927,64993.19909516,40000.00000000,24993.19909516,0.62482998,0.20065662,0.15833243,0.90318253,0.23309226,1.27888247,0.69923556,-0.28696570,,2013,0.61169807,2016,-0.15642550,495126.37305989,187.14156869,1.16489897,0.00467854,0.44805011,0.39889101,,,0.55160574,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00774621,0.21975929,0.00775270,0.21976181,70384.68034624,40000.00000000,30384.68034624,0.75961701,0.22048532,0.18485987,0.97547057,0.23252221,1.38208159,0.98127237,-0.22469329,,2013,0.61174426,2016,-0.02432752,279290.94732647,106.72358548,0.65213842,0.00266809,0.43679941,0.39900717,,,0.56286510,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off30,0.00259443,0.06895762,0.00260377,0.06896000,67108.65105055,40000.00000000,27108.65105055,0.67771628,0.20821068,0.16897212,0.93620263,0.23109690,1.32278507,0.81716649,-0.25479591,,2013,0.61174426,2016,-0.07243163,361543.71838282,137.33807478,0.85173682,0.00343345,0.44319911,0.39900717,,,0.55646035,0.23104000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00125405,0.05593907,0.00127255,0.05594786,53707.65621253,40000.00000000,13707.65621253,0.34269141,0.15124818,0.09553799,0.72029881,0.23410550,1.01611871,0.38757261,-0.39024476,,2013,0.61174426,2016,-0.21990072,604825.01740008,228.55319408,1.49637490,0.00571383,0.47057994,0.39900717,,,0.52903840,0.00000000
