label,kind,window,start,end,is_baseline,feasible,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.30000000,0.80000000,QQQ<SMA200,0.01063701,0.29846689,0.01062227,0.29846689,72064.12847800,40000.00000000,32064.12847800,0.80160321,0.24048200,0.19274557,0.87346905,0.29849595,1.23310586,0.76315017,-0.31511753,,2013,0.87223122,2015,-0.08787604,0.30960523,0.19881576,,,0.69002090,0.24110397
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.60000000,,0.00032903,0.00132534,0.00031294,0.00131334,81571.62001950,40000.00000000,41571.62001950,1.03929050,0.26336399,0.23448073,1.10178369,0.23858365,1.57624017,1.27145611,-0.20713573,382,2013,0.61461933,2017,0.01046385,0.41925452,0.39868666,,,0.58041645,0.31102542
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.60000000,QQQ<SMA200,0.00755200,0.22704607,0.00753619,0.22704607,74141.42066700,40000.00000000,34141.42066700,0.85353552,0.23713375,0.20227191,1.02264520,0.23584611,1.45161763,1.03799067,-0.22845460,,2013,0.61465542,2016,-0.01279722,0.42641705,0.39868666,,,0.57320913,0.28282902
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.70000000,,0.00026662,0.00106637,0.00024888,0.00105272,86681.25456650,40000.00000000,46681.25456650,1.16703136,0.28776716,0.25513299,1.04831354,0.27910359,1.49619500,1.17355955,-0.24520883,,2013,0.76241418,2017,0.01390161,0.33639402,0.29894728,,,0.66333936,0.31103414
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.70000000,QQQ<SMA200,0.00907649,0.32693563,0.00906214,0.32693563,77275.45208650,40000.00000000,37275.45208650,0.93188630,0.25593459,0.21619711,0.96652566,0.27582505,1.36820989,0.91223271,-0.28055844,,2013,0.76248235,2016,-0.02745244,0.34515955,0.29894728,,,0.65454501,0.28296593
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.80000000,,0.00035131,0.00138057,0.00033662,0.00135006,89285.01160050,40000.00000000,49285.01160050,1.23212529,0.30448292,0.26524140,1.00217654,0.31581541,1.42729196,1.07899567,-0.28219105,,2013,0.92110885,2015,0.01449835,0.26602574,0.19864994,,,0.73362295,0.31103420
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA70 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.70000000,0.35000000,0.80000000,QQQ<SMA200,0.01020000,0.34675445,0.01018571,0.34675445,79245.33582450,40000.00000000,39245.33582450,0.98113340,0.27094318,0.22469118,0.92659403,0.31216261,1.31066479,0.83056967,-0.32621367,,2013,0.92111415,2015,-0.03721519,0.27584980,0.19864994,,,0.72378182,0.28301144
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.60000000,,0.00034321,0.00156958,0.00032586,0.00153222,70368.82968850,40000.00000000,30368.82968850,0.75922074,0.21551665,0.18478464,0.98119066,0.22530121,1.39379351,1.08234948,-0.19911928,430,2013,0.58611447,2017,0.01046316,0.45661364,0.39846778,,,0.54304314,0.21542458
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.60000000,QQQ<SMA200,0.00793354,0.21787978,0.00791477,0.21787978,64338.44852400,40000.00000000,24338.44852400,0.60846121,0.19138757,0.15497510,0.89881508,0.22301453,1.27035342,0.91853734,-0.20836123,,2013,0.58619314,2015,-0.03359548,0.46414607,0.39846778,,,0.53546542,0.19345110
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.70000000,,0.00038135,0.00133912,0.00036389,0.00130934,69229.39003200,40000.00000000,29229.39003200,0.73073475,0.21599268,0.17933542,0.90023994,0.25355087,1.27217213,0.91318887,-0.23652575,,2013,0.64798189,2015,-0.03704556,0.40279126,0.29895191,,,0.59682739,0.21542969
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.70000000,QQQ<SMA200,0.00899808,0.21793822,0.00898336,0.21793822,63365.62058500,40000.00000000,23365.62058500,0.58414051,0.19177788,0.14992851,0.82725126,0.25066231,1.16457439,0.74106903,-0.25878545,,2013,0.64799431,2015,-0.08120607,0.41146026,0.29895191,,,0.58818132,0.19341123
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.80000000,,0.00037307,0.00141779,0.00035479,0.00138331,69023.15521500,40000.00000000,29023.15521500,0.72557888,0.21855660,0.17834042,0.85504327,0.27660138,1.20660770,0.79785253,-0.27393108,,2013,0.69220472,2015,-0.07983631,0.36241414,0.19861669,,,0.63721279,0.21540336
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.25000000,0.80000000,QQQ<SMA200,0.00895166,0.21801829,0.00893627,0.21801829,63186.32870600,40000.00000000,23186.32870600,0.57965822,0.19428474,0.14899067,0.78699455,0.27396116,1.10702404,0.67411230,-0.28820828,,2013,0.69219600,2015,-0.12205585,0.37110892,0.19861669,,,0.62856956,0.19337469
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.60000000,,0.00036561,0.00133153,0.00035000,0.00130974,77616.07199400,40000.00000000,37616.07199400,0.94040180,0.24622166,0.21767970,1.05789580,0.23464924,1.50911064,1.20491707,-0.20434739,392,2013,0.60389308,2017,0.01046530,0.43041167,0.39869026,,,0.56922271,0.25850784
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.60000000,QQQ<SMA200,0.00816507,0.26020737,0.00814656,0.26020737,69943.57665350,40000.00000000,29943.57665350,0.74858942,0.21797222,0.18276037,0.96806740,0.23205354,1.37052393,0.98385070,-0.22155009,,2013,0.60392208,2016,-0.02486821,0.43821567,0.39869026,,,0.56140911,0.23349120
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.70000000,,0.00035976,0.00126014,0.00034166,0.00125004,79705.11567250,40000.00000000,39705.11567250,0.99262789,0.26205307,0.22664634,1.00088894,0.26947138,1.42386407,1.08505204,-0.24151198,,2013,0.75086820,2017,0.01389980,0.36063301,0.29874996,,,0.63900723,0.25850684
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.70000000,QQQ<SMA200,0.00874871,0.26016447,0.00873373,0.26016447,71774.56618000,40000.00000000,31774.56618000,0.79436415,0.23316720,0.19139794,0.92152482,0.26667584,1.30339489,0.86443833,-0.26973261,,2013,0.75081931,2015,-0.03511454,0.36909993,0.29874996,,,0.63057433,0.23355707
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.80000000,,0.00031431,0.00152316,0.00029901,0.00148851,78969.92563550,40000.00000000,38969.92563550,0.97424814,0.26506777,0.22351513,0.93584256,0.30016263,1.32562833,0.95117776,-0.27867322,,2013,0.84131027,2015,-0.03652846,0.30310128,0.19851149,,,0.69658441,0.25849891
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.30000000,0.80000000,QQQ<SMA200,0.01003619,0.26019983,0.01002159,0.26019983,71148.29481700,40000.00000000,31148.29481700,0.77870737,0.23588809,0.18846630,0.86457617,0.29661896,1.21910079,0.74297571,-0.31749099,,2013,0.84122903,2015,-0.08774873,0.31285106,0.19851149,,,0.68683529,0.23353449
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.60000000,,0.00037659,0.00216162,0.00036013,0.00215205,82312.67999350,40000.00000000,42312.67999350,1.05781700,0.26652200,0.23754664,1.11119991,0.23887718,1.59122251,1.28677500,-0.20712401,378,2013,0.61986361,2017,0.01046357,0.41820983,0.39843284,,,0.58141358,0.30158042
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.60000000,QQQ<SMA200,0.00795001,0.22582670,0.00793314,0.22582670,74189.72979250,40000.00000000,34189.72979250,0.85474324,0.23792696,0.20249056,1.02479418,0.23601723,1.45543238,1.03198849,-0.23055195,,2013,0.61985286,2016,-0.01282015,0.42580500,0.39843284,,,0.57381951,0.27393488
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.70000000,,0.00040387,0.00216162,0.00038833,0.00215205,87596.02992200,40000.00000000,47596.02992200,1.18990075,0.29197635,0.25871489,1.06022160,0.27903970,1.51383546,1.18506895,-0.24637921,,2013,0.76829142,2017,0.01390078,0.33549985,0.29834343,,,0.66409628,0.30158491
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.70000000,QQQ<SMA200,0.00914809,0.30207967,0.00913445,0.30207967,77784.19898050,40000.00000000,37784.19898050,0.94460497,0.25891691,0.21840933,0.97504148,0.27586557,1.38126354,0.91539723,-0.28284651,,2013,0.76823237,2016,-0.02689685,0.34432751,0.29834343,,,0.65530396,0.27408924
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.80000000,,0.00036325,0.00216162,0.00034872,0.00215205,89891.53299600,40000.00000000,49891.53299600,1.24728832,0.30731608,0.26755826,1.00925755,0.31573380,1.43708087,1.08479924,-0.28329305,,2013,0.92743806,2017,0.01733586,0.26494627,0.19825402,,,0.73469047,0.30159708
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.75000000,0.35000000,0.80000000,QQQ<SMA200,0.00954412,0.30202707,0.00953066,0.30202707,79793.94800000,40000.00000000,39793.94800000,0.99484870,0.27373223,0.22702292,0.93286441,0.31255080,1.32012382,0.83341419,-0.32844681,,2013,0.92735647,2015,-0.03842804,0.27411490,0.19825402,,,0.72550250,0.27411466
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.60000000,,0.00038432,0.00162878,0.00036658,0.00161863,70340.35966800,40000.00000000,30340.35966800,0.75850899,0.21502071,0.18464946,0.98230666,0.22443106,1.39401757,1.07314604,-0.20036482,430,2013,0.58236612,2017,0.01046476,0.45713608,0.39841004,,,0.54247961,0.21316245
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.60000000,QQQ<SMA200,0.00728981,0.18423635,0.00727408,0.18423635,64441.75551050,40000.00000000,24441.75551050,0.61104389,0.19140396,0.15550690,0.90059811,0.22244898,1.27242735,0.91489932,-0.20920768,,2013,0.58230114,2015,-0.03222895,0.46418106,0.39841004,,,0.53549926,0.19134658
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.70000000,,0.00034803,0.00143919,0.00033051,0.00142827,69292.92841650,40000.00000000,29292.92841650,0.73232321,0.21491078,0.17964143,0.90436425,0.25057338,1.27744918,0.90408739,-0.23771019,,2013,0.62895056,2015,-0.02795751,0.40730821,0.29891140,,,0.59234377,0.21316424
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.70000000,QQQ<SMA200,0.00765966,0.18433102,0.00764354,0.18433102,63605.62942950,40000.00000000,23605.62942950,0.59014074,0.19159720,0.15118014,0.83169231,0.24848087,1.17089290,0.76419134,-0.25071888,,2013,0.62900182,2015,-0.07763496,0.41459166,0.29891140,,,0.58503356,0.19132301
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.80000000,,0.00034329,0.00144057,0.00032640,0.00141242,69669.27331850,40000.00000000,29669.27331850,0.74173183,0.21978531,0.18144871,0.86836860,0.27208091,1.22589606,0.83741270,-0.26245758,,2013,0.67273967,2015,-0.06221192,0.36808392,0.19858758,,,0.63157280,0.21314182
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.25000000,0.80000000,QQQ<SMA200,0.00760321,0.18435945,0.00758883,0.18435945,63955.17824450,40000.00000000,23955.17824450,0.59887946,0.19636472,0.15299528,0.80066069,0.27015872,1.12713864,0.71909793,-0.27307090,,2013,0.67272213,2015,-0.11016022,0.37541052,0.19858758,,,0.62426706,0.19128552
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.60000000,,0.00040293,0.00177808,0.00038884,0.00176905,78170.71181500,40000.00000000,38170.71181500,0.95426780,0.24898216,0.22008133,1.06762570,0.23457311,1.52323049,1.20977228,-0.20580911,392,2013,0.60909734,2017,0.01046546,0.42973285,0.39864638,,,0.56986422,0.25577735
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.00779008,0.21980708,0.00777663,0.21980708,70581.61060250,40000.00000000,30581.61060250,0.76454027,0.22114252,0.18579333,0.97878137,0.23221309,1.38712963,0.99675055,-0.22186345,,2013,0.60916523,2016,-0.02122742,0.43717120,0.39864638,,,0.56244232,0.23099820
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.70000000,,0.00037525,0.00177808,0.00035998,0.00176905,80123.05673850,40000.00000000,40123.05673850,1.00307642,0.26353999,0.22841481,1.00774565,0.26857122,1.43314899,1.08497356,-0.24289992,,2013,0.75556775,2017,0.01390062,0.36047250,0.29864532,,,0.63915225,0.25580204
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.70000000,QQQ<SMA200,0.00804463,0.21977564,0.00802912,0.21977564,72323.51244300,40000.00000000,32323.51244300,0.80808781,0.23528309,0.19394859,0.92920352,0.26617987,1.31465972,0.86947495,-0.27060364,,2013,0.75562869,2015,-0.03343750,0.36820312,0.29864532,,,0.63144356,0.23104636
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.80000000,,0.00037752,0.00177808,0.00036004,0.00176905,78575.99535200,40000.00000000,38575.99535200,0.96439988,0.26240802,0.22182655,0.93332495,0.29802571,1.32091596,0.93713956,-0.28000954,,2013,0.81647271,2015,-0.02569119,0.30614735,0.19844196,,,0.69347513,0.25577701
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.00901212,0.21985833,0.00899547,0.21985833,70967.81643300,40000.00000000,30967.81643300,0.77419541,0.23402448,0.18761712,0.86226682,0.29515360,1.21532618,0.74096236,-0.31583855,,2013,0.81644510,2015,-0.08346638,0.31476182,0.19844196,,,0.68484547,0.23098923
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.60000000,,0.00040502,0.00166045,0.00038983,0.00164873,83125.36180650,40000.00000000,43125.36180650,1.07813405,0.26960896,0.24088052,1.11997506,0.23926756,1.60540867,1.30158283,-0.20713930,106,2013,0.62531311,2017,0.01046435,0.41698406,0.39835127,,,0.58261092,0.29844025
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.60000000,QQQ<SMA200,0.00842876,0.22456339,0.00841406,0.22456339,74379.32404600,40000.00000000,34379.32404600,0.85948310,0.23882240,0.20334745,1.02719971,0.23621535,1.45944534,1.03189337,-0.23144097,,2013,0.62285334,2016,-0.01075932,0.42511538,0.39835127,,,0.57451481,0.27095630
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.70000000,,0.00030846,0.00174452,0.00029286,0.00171765,88352.77499650,40000.00000000,48352.77499650,1.20881937,0.29529615,0.26165284,1.06975927,0.27893002,1.52788178,1.19088184,-0.24796428,,2013,0.77479458,2017,0.01389996,0.33484933,0.29828235,,,0.66484221,0.29841796
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.70000000,QQQ<SMA200,0.00865050,0.25496326,0.00863827,0.25496326,78640.04121200,40000.00000000,38640.04121200,0.96600103,0.26275380,0.22210160,0.98563190,0.27604544,1.39781096,0.92824285,-0.28306579,,2013,0.77488320,2016,-0.02256600,0.34318010,0.29828235,,,0.65650290,0.27109996
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.80000000,,0.00033874,0.00178900,0.00032501,0.00178657,90645.70056900,40000.00000000,50645.70056900,1.26614251,0.30981604,0.27041975,1.01736491,0.31482012,1.44856691,1.08778978,-0.28481242,,2013,0.93452003,2017,0.01733725,0.26441336,0.19821343,,,0.73524790,0.29843048
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.80000000,0.35000000,0.80000000,QQQ<SMA200,0.00867455,0.25489176,0.00866019,0.25489176,80691.72004100,40000.00000000,40691.72004100,1.01729300,0.27698536,0.23080777,0.94185817,0.31214737,1.33363477,0.84109969,-0.32931336,,2013,0.93456574,2015,-0.03653378,0.27272157,0.19821343,,,0.72692248,0.27117375
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.60000000,,0.00035673,0.00199152,0.00033944,0.00195453,70373.18199850,40000.00000000,30373.18199850,0.75932955,0.21407929,0.18480530,0.98028527,0.22400442,1.38990083,1.05949504,-0.20205785,462,2013,0.57212420,2017,0.01046344,0.45740682,0.39804547,,,0.54223645,0.21751434
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.60000000,QQQ<SMA200,0.00648927,0.14753250,0.00647302,0.14753250,64884.14321550,40000.00000000,24884.14321550,0.62210358,0.19218755,0.15777538,0.90379517,0.22237308,1.27668430,0.92274850,-0.20827728,,2013,0.57210999,2015,-0.02482326,0.46347240,0.39804547,,,0.53612339,0.19538185
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.70000000,,0.00036951,0.00199152,0.00034996,0.00195448,69785.15068300,40000.00000000,29785.15068300,0.74462877,0.21561115,0.18200338,0.91200674,0.24855158,1.28791484,0.90544504,-0.23812727,,2013,0.62053675,2015,-0.01768476,0.41014081,0.29922454,,,0.58948967,0.21753212
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.00623453,0.14759241,0.00621874,0.14759241,64499.69297150,40000.00000000,24499.69297150,0.61249232,0.19423246,0.15580480,0.84384131,0.24712762,1.18835827,0.79902818,-0.24308586,,2013,0.62049285,2015,-0.06919426,0.41606766,0.29934078,,,0.58358984,0.19535755
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.80000000,,0.00036740,0.00199152,0.00034997,0.00195448,71621.74569700,40000.00000000,31621.74569700,0.79054364,0.22608305,0.19068472,0.90121257,0.26608763,1.27533916,0.94945166,-0.23811960,,2013,0.66397905,2015,-0.02882888,0.37410950,0.19888355,,,0.62552310,0.21751277
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.00626122,0.14758857,0.00624205,0.14758857,66198.74518450,40000.00000000,26198.74518450,0.65496863,0.20455262,0.16443386,0.83729531,0.26476276,1.18206228,0.83212772,-0.24581877,,2013,0.66408794,2015,-0.07972594,0.37998710,0.19888355,,,0.61962395,0.19533791
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.60000000,,0.00034521,0.00129683,0.00032768,0.00128091,78517.35185900,40000.00000000,38517.35185900,0.96293380,0.25034896,0.22157453,1.07213341,0.23462013,1.52995761,1.20864929,-0.20713118,392,2013,0.61527736,2017,0.01046565,0.42909281,0.39880150,,,0.57056198,0.26102249
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.60000000,QQQ<SMA200,0.00711733,0.17574346,0.00710215,0.17574346,71410.85845200,40000.00000000,31410.85845200,0.78527146,0.22439017,0.18969823,0.98925649,0.23251568,1.40364163,1.02251605,-0.21944904,,2013,0.61532048,2016,-0.01350103,0.43583573,0.39880150,,,0.56379114,0.23588351
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.70000000,,0.00033133,0.00142379,0.00031614,0.00140526,80025.17868300,40000.00000000,40025.17868300,1.00062947,0.26199061,0.22800140,1.00454681,0.26806893,1.42759502,1.07022027,-0.24480064,,2013,0.74263176,2017,0.01390157,0.36062281,0.29859474,,,0.63904586,0.26103372
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.00701107,0.17570611,0.00699637,0.17570611,72785.64421850,40000.00000000,32785.64421850,0.81964111,0.23582828,0.19608228,0.93104617,0.26610777,1.31730440,0.87519453,-0.26945812,,2013,0.74254810,2015,-0.02665768,0.36736919,0.29859474,,,0.63231661,0.23592052
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.80000000,,0.00029580,0.00116727,0.00027869,0.00114401,79064.01774200,40000.00000000,39064.01774200,0.97660044,0.26267166,0.22391734,0.93866064,0.29586850,1.32812582,0.93212490,-0.28179879,,2013,0.80542153,2015,-0.01449149,0.30885419,0.19885599,,,0.69085001,0.26104269
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2012-01-03,2012-01-03,2017-01-03,false,true,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.00727774,0.17577171,0.00726328,0.17577171,71987.18914350,40000.00000000,31987.18914350,0.79967973,0.23663045,0.19238798,0.87193359,0.29386808,1.22934236,0.76819628,-0.30803384,,2013,0.80542526,2015,-0.07439727,0.31577353,0.19885599,,,0.68388703,0.23588724
