label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00147663,0.00318157,0.00088293,0.00227595,44297.90347627,28000.00000000,16297.90347627,0.58206798,0.26006755,0.23856468,1.22115567,0.20806343,1.72385299,1.33161115,-0.19530293,448,2023,0.47527236,2022,-0.00388416,327144.71302347,123.91302229,2.03661792,0.00442547,0.42741652,0.14975188,,,0.14201068,0.04941369,,,0.42903476,0.21659857
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200,0.01768411,0.27326373,0.01707446,0.27327789,42328.48440139,28000.00000000,14328.48440139,0.51173159,0.22130300,0.21358294,1.08238348,0.20515691,1.52056979,1.25461736,-0.17639083,448,2023,0.32885526,2022,0.01084122,309001.64095777,118.44433485,2.02958127,0.00423015,0.43954848,0.14978881,,,0.14606900,0.04956413,,,0.41273569,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0,0.03418508,0.35625198,0.03361363,0.35626520,40900.72180990,28000.00000000,12900.72180990,0.46074006,0.19149006,0.19493943,0.96214960,0.20492445,1.34144163,1.08399153,-0.17665273,448,2023,0.22833679,2022,0.01084122,294266.58134642,112.88561306,2.02344746,0.00403163,0.45192729,0.14964675,,,0.15019544,0.04954899,,,0.39619313,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0 off0,0.00161412,0.00370687,0.00097352,0.00220002,40980.61385196,28000.00000000,12980.61385196,0.46359335,0.19236244,0.19599504,0.95994344,0.20649133,1.34320030,1.17489478,-0.16372738,447,2023,0.22833679,2022,0.01084122,319200.42746570,122.24576269,2.19136829,0.00436592,0.45612269,0.14961947,,,0.15157891,0.04944598,,,0.39061692,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03461771,0.35625198,0.03404215,0.35626520,40720.78305072,28000.00000000,12720.78305072,0.45431368,0.18956353,0.19255640,0.95447435,0.20485221,1.33047250,1.07308577,-0.17665273,448,2023,0.22833679,2022,0.01084122,294827.28632705,113.31107842,2.03011832,0.00404682,0.45222545,0.14977493,,,0.15028807,0.04941196,,,0.39575364,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.02051617,0.27326373,0.01986900,0.27327789,41817.49905763,28000.00000000,13817.49905763,0.49348211,0.21130668,0.20696382,1.04755136,0.20383541,1.46591582,1.19684270,-0.17655343,448,2023,0.29656880,2022,0.01084122,302001.76602160,115.83913469,2.01317885,0.00413711,0.44169557,0.14976895,,,0.14668202,0.04948383,,,0.40994158,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00747422,0.21665168,0.00682929,0.21665678,38551.30871290,28000.00000000,10551.30871290,0.37683245,0.16579180,0.16320248,0.84615732,0.20780803,1.17921208,0.82277768,-0.20150255,474,2023,0.22833679,2022,0.01084122,316063.05208662,121.30104703,2.21201820,0.00433218,0.46050031,0.14971229,,,0.15301934,0.04922601,,,0.38477525,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00157121,0.00382231,0.00088695,0.00206260,45255.36236854,28000.00000000,17255.36236854,0.61626294,0.26965349,0.25042017,1.24188781,0.21127789,1.74933585,1.34032885,-0.20118458,439,2023,0.46350120,2022,-0.00171205,331309.19399073,110.17317712,2.04645694,0.00393476,0.42740039,0.14967593,0.14203587,0.04974449,,,,,0.42893844,0.21640253
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.01751600,0.27326611,0.01699575,0.27327789,43288.55639326,28000.00000000,15288.55639326,0.54601987,0.23130524,0.22586417,1.10901352,0.20820243,1.55538972,1.26722436,-0.18252903,447,2023,0.31899796,2022,0.01373663,313607.42665210,105.10024170,2.04161256,0.00375358,0.43968413,0.14963971,0.14611231,0.04945043,,,,,0.41278094,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.03406797,0.35625337,0.03349121,0.35626520,41697.27644086,28000.00000000,13697.27644086,0.48918844,0.19868216,0.20539797,0.98304322,0.20721475,1.36832131,1.08514408,-0.18309288,439,2023,0.21139791,2022,0.01373663,297560.23997129,99.94019215,2.03547179,0.00356929,0.45195595,0.14961254,0.15018565,0.04935910,,,,,0.39627328,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0 off0,0.00150592,0.00325966,0.00089424,0.00205716,41858.54242794,28000.00000000,13858.54242794,0.49494794,0.20040898,0.20749765,0.98511147,0.20851456,1.37798809,1.19112795,-0.16825143,439,2023,0.21139791,2022,0.01373663,322617.13659136,108.16846451,2.20185529,0.00386316,0.45618361,0.14993790,0.15163952,0.04983533,,,,,0.39061175,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03441538,0.35625337,0.03386580,0.35626520,41521.95300091,28000.00000000,13521.95300091,0.48292689,0.19683152,0.20310857,0.97582230,0.20714026,1.35802865,1.07503642,-0.18309288,447,2023,0.21139791,2022,0.01373663,297883.12650218,100.23571666,2.04042301,0.00357985,0.45227557,0.14979034,0.15033062,0.04956719,,,,,0.39585528,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.02032997,0.27326611,0.01985437,0.27327789,42722.83063067,28000.00000000,14722.83063067,0.52581538,0.22043501,0.21865162,1.07231838,0.20673068,1.49843326,1.20576449,-0.18281763,447,2023,0.28416018,2022,0.01373663,306375.52921276,102.77739900,2.02668581,0.00367062,0.44178436,0.14991709,0.14686917,0.04946596,,,,,0.40983176,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00739030,0.21665143,0.00675003,0.21665678,39350.66115755,28000.00000000,11350.66115755,0.40538076,0.17341217,0.17415495,0.87146009,0.20976939,1.21449074,0.87384836,-0.19844652,474,2023,0.21139791,2022,0.01373663,319427.06426416,107.39570670,2.22335756,0.00383556,0.46055734,0.14960742,0.15308239,0.04950431,,,,,0.38475991,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00164900,0.00351981,0.00096602,0.00279403,44577.84620398,28000.00000000,16577.84620398,0.59206594,0.26289706,0.24205002,1.18168939,0.21887149,1.66980438,1.16617160,-0.22543600,448,2023,0.49706758,2022,-0.00855721,328129.29589403,124.25832735,2.05063870,0.00443780,0.28483331,0.09982457,,,0.28454472,0.09965641,,,0.42891125,0.21621335
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.01742713,0.27326387,0.01691428,0.27327789,42674.79286923,28000.00000000,14674.79286923,0.52409975,0.22526737,0.21803599,1.05751797,0.21502366,1.48657532,1.08111643,-0.20836550,448,2023,0.35285593,2022,0.00465926,310939.70457351,119.23040453,2.04753085,0.00425823,0.29290471,0.09975871,,,0.29266410,0.09935293,,,0.41292799,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0,0.03417448,0.35625158,0.03360396,0.35626520,41097.33921050,28000.00000000,13097.33921050,0.46776211,0.19304831,0.19753463,0.93931685,0.21313510,1.30846913,0.92606287,-0.20846134,448,2023,0.24489178,2022,0.00465926,295128.51094759,113.32838385,2.04122160,0.00404744,0.30114040,0.09970854,,,0.30083300,0.09968568,,,0.39631708,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ:MOMM1-3-6-12U<=0 off0,0.00163421,0.00438632,0.00100664,0.00215824,41177.01269946,28000.00000000,13177.01269946,0.47060760,0.19391356,0.19858369,0.94946300,0.21118981,1.32343605,1.05799195,-0.18328453,439,2023,0.24489178,2022,0.00465926,319168.28403735,122.28067872,2.20407958,0.00436717,0.30395375,0.09978911,,,0.30363444,0.09947465,,,0.39070987,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.03447936,0.35625158,0.03391953,0.35626520,40967.00431565,28000.00000000,12967.00431565,0.46310730,0.19165547,0.19581532,0.93403255,0.21306836,1.30082245,0.91938134,-0.20846134,448,2023,0.24489178,2022,0.00465926,295603.53710623,113.69743988,2.04657361,0.00406062,0.30130763,0.09956625,,,0.30098806,0.09927882,,,0.39600988,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.02030045,0.27326387,0.01970404,0.27327789,42103.56733810,28000.00000000,14103.56733810,0.50369883,0.21422624,0.21067664,1.02071016,0.21355609,1.42936409,1.02717620,-0.20855841,448,2023,0.31715665,2022,0.00465926,303371.86254768,116.41284964,2.03068549,0.00415760,0.29421721,0.09994656,,,0.29407012,0.09933026,,,0.41011150,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00750815,0.21665163,0.00687862,0.21665678,38866.24868293,28000.00000000,10866.24868293,0.38808031,0.16873910,0.16753729,0.84632392,0.21175307,1.17615613,0.79210457,-0.21302629,474,2023,0.24489178,2022,0.00465926,316346.36964230,121.40908585,2.22475317,0.00433604,0.30688395,0.09970597,,,0.30655432,0.09945935,,,0.38483048,0.00000000
50/50,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00074598,0.00184188,0.00055229,0.00123318,49214.46975774,28000.00000000,21214.46975774,0.75765963,0.34696270,0.29760367,1.37500547,0.23835916,2.04797254,1.26585232,-0.27409414,240,2023,0.69932897,2022,-0.01593112,91297.17189010,34.88774935,0.48373612,0.00124599,0.49968385,0.49876682,,,,,,,0.49955122,0.49893272
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.03295032,0.49998598,0.03269610,0.50000000,44319.63563842,28000.00000000,16319.63563842,0.58284413,0.26691562,0.23883582,1.18719238,0.22082319,1.73687060,1.07153416,-0.24909670,288,2023,0.40691103,2022,0.01705435,82852.51269361,34.12200022,0.48692463,0.00121864,0.53165682,0.49854816,,,,,,,0.46737505,0.00000000
SPY benchmark,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01373062,0.03102931,0.01373233,0.03103048,42350.05039969,28000.00000000,14350.05039969,0.51250180,0.22127549,0.21386102,1.39615725,0.15212746,2.09948175,1.19339310,-0.18541710,127,2023,0.25343313,2022,0.00627264,27994.95365024,1.95964676,0.18523395,0.00006999,,,,,,,0.98626767,0.96896952,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00191673,0.00473045,0.00115192,0.00234064,38762.52102499,28000.00000000,10762.52102499,0.38437575,0.17676447,0.16629257,0.87133910,0.21395521,1.19827077,0.90653504,-0.19498912,448,2024,0.16935399,2026,0.02301575,289469.12410617,109.06785606,2.00746269,0.00389528,0.40875451,0.14985634,,,0.13567917,0.04979887,,,0.45358504,0.21391545
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200,0.00407349,0.06762984,0.00333224,0.06763601,38626.91824577,28000.00000000,10626.91824577,0.37953279,0.17508186,0.16442353,0.87261674,0.21136446,1.19848023,0.99543636,-0.17588453,448,2024,0.16935399,2026,0.02315336,285461.46553371,107.77767904,1.98312006,0.00384920,0.41048740,0.14947589,,,0.13624398,0.04912462,,,0.45140900,0.19917217
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0,0.00348353,0.06762984,0.00279118,0.06763601,38801.43773314,28000.00000000,10801.43773314,0.38576563,0.17723748,0.16682808,0.88099587,0.21146892,1.21024221,1.00769226,-0.17588453,448,2025,0.16958275,2026,0.02321861,285051.39737286,107.39539242,1.97540646,0.00383555,0.41013158,0.14972689,,,0.13618186,0.04975105,,,0.45195554,0.20533105
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ:MOMM1-3-6-12U<=0 off0,0.00181535,0.00473045,0.00104978,0.00234064,38865.83212798,28000.00000000,10865.83212798,0.38806543,0.17807150,0.16771332,0.87950081,0.21299951,1.21245459,1.08728696,-0.16377599,447,2025,0.17246184,2026,0.02287344,305790.96565349,115.14364884,2.11520702,0.00411227,0.41425320,0.14952246,,,0.13754816,0.04964277,,,0.44631561,0.00000000
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0,0.00407349,0.06762984,0.00333224,0.06763601,38626.91824577,28000.00000000,10626.91824577,0.37953279,0.17508186,0.16442353,0.87261674,0.21136446,1.19848023,0.99543636,-0.17588453,448,2024,0.16935399,2026,0.02315336,285461.46553371,107.77767904,1.98312006,0.00384920,0.41048740,0.14947589,,,0.13624398,0.04912462,,,0.45140900,0.19917217
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=m2,0.00407349,0.06762984,0.00333224,0.06763601,38626.91824577,28000.00000000,10626.91824577,0.37953279,0.17508186,0.16442353,0.87261674,0.21136446,1.19848023,0.99543636,-0.17588453,448,2024,0.16935399,2026,0.02315336,285461.46553371,107.77767904,1.98312006,0.00384920,0.41048740,0.14947589,,,0.13624398,0.04912462,,,0.45140900,0.19917217
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200|QQQ:MOMM1-3-6-12U<=0 off0,0.00761096,0.21665097,0.00689828,0.21665678,36781.94383143,28000.00000000,8781.94383143,0.31364085,0.15175981,0.13850434,0.76973702,0.21424911,1.05736727,0.75432542,-0.20118614,474,2024,0.16935399,2026,0.02282432,300250.50909865,113.33532070,2.14044149,0.00404769,0.41867372,0.14966190,,,0.13898601,0.04920087,,,0.44049220,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00199503,0.00378611,0.00110811,0.00229797,39623.28772334,28000.00000000,11623.28772334,0.41511742,0.18862507,0.17804676,0.90711149,0.21747045,1.24705386,0.93896061,-0.20088709,439,2025,0.18965908,2026,0.02200791,293745.26104660,97.29744861,2.00634941,0.00347491,0.40880770,0.14963019,0.13562067,0.04938128,,,,,0.45351986,0.21342063
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.00413753,0.06608763,0.00332852,0.06609068,39527.65794902,28000.00000000,11527.65794902,0.41170207,0.18742263,0.17675014,0.91088533,0.21482720,1.25019882,1.02728922,-0.18244388,447,2025,0.18519711,2026,0.02275029,289566.24119968,95.87292144,1.98052597,0.00342403,0.41049263,0.14957812,0.13620543,0.04954692,,,,,0.45133736,0.19930254
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ:MOMM1-3-6-12U<=0,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ:MOMM1-3-6-12U<=0,0.00356346,0.06608763,0.00277359,0.06609068,39678.62914091,28000.00000000,11678.62914091,0.41709390,0.18929787,0.17879608,0.91787963,0.21494481,1.25999412,1.03756768,-0.18244388,439,2025,0.19152062,2026,0.02214218,289597.16745253,95.67623124,1.97610455,0.00341701,0.41015184,0.14973697,0.13613641,0.04930763,,,,,0.45186550,0.20687638
