label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.k,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.DBC.avg,exposure.DBC.min,exposure.EWJ.avg,exposure.EWJ.min,exposure.GLD.avg,exposure.GLD.min,exposure.HYG.avg,exposure.HYG.min,exposure.IEF.avg,exposure.IEF.min,exposure.IWM.avg,exposure.IWM.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VGK.avg,exposure.VGK.min,exposure.VNQ.avg,exposure.VNQ.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2010-08-02,2010-08-02,2015-07-31,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00749581,0.02484354,0.00292875,0.00798058,45097.20813879,39500.00000000,5597.20813879,0.14170147,0.04949348,0.04243349,0.54150258,0.09815921,0.75160908,0.34998951,-0.14141417,398,2014,0.06684625,2015,-0.00884072,1041878.55658001,149.02053255,3.76552316,0.00377267,0.01656600,0.00000000,0.15535747,0.00000000,0.04347372,0.00000000,0.02372063,0.00000000,0.02536736,0.00000000,0.02360196,0.00000000,0.08839797,0.00000000,0.06351976,0.00000000,0.11046562,0.00000000,0.06373506,0.00000000,0.06542223,0.00000000,0.04417968,0.00000000,0.12439564,0.00000000,0.04260066,0.00000000,0.06854726,0.00000000,0.03310763,0.00000000
EW-12,sens,sens_2010-08-02,2010-08-02,2015-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01543902,0.03543488,0.00375786,0.01171284,47782.63075013,39500.00000000,8282.63075013,0.20968685,0.07389680,0.06105557,0.73134972,0.10508022,1.04130578,0.59943966,-0.12327647,278,2012,0.12577188,2015,0.01011611,59502.82216021,9.03840758,0.20311599,0.00022882,,,,,0.08286871,0.08159842,0.08271481,0.08114953,0.08036179,0.07162049,0.08236017,0.08038385,,,0.08201713,0.07893211,0.08173222,0.07848138,0.08193670,0.07989188,0.08084703,0.07654483,,,0.08184208,0.07802027,0.08266241,0.08143714,0.08249600,0.08069809,0.08271842,0.08162353
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2010-08-02,2010-08-02,2015-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00223884,0.00763665,0.00226032,0.00767138,49383.58715128,39500.00000000,9883.58715128,0.25021740,0.07172309,0.07169673,0.62268600,0.12358406,0.87529474,0.41428795,-0.17312377,307,2013,0.15066343,2011,-0.00690411,889705.61689015,79.02926852,3.07198440,0.00200074,,,0.18315078,0.00000000,,,,,,,,,0.13306228,0.00000000,,,,,,,0.68152662,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2010-08-02,2010-08-02,2015-07-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00222985,0.00809629,0.00223108,0.00809805,63065.08988616,39500.00000000,23565.08988616,0.59658455,0.15282114,0.15148205,1.03546430,0.14802633,1.47227460,0.81773911,-0.18688252,280,2013,0.31884906,2011,0.01615410,39387.97131543,2.75715799,0.11567058,0.00006980,,,,,,,,,,,,,,,,,,,,,0.99776892,0.99190195,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00545534,0.01651444,0.00277477,0.01048199,45266.54546275,40000.00000000,5266.54546275,0.13166364,0.04391984,0.03998833,0.53001822,0.08871381,0.73658777,0.47594626,-0.09227899,397,2013,0.10550034,2015,-0.02910097,1477003.73598578,187.57775660,5.32420646,0.00468944,0.04355069,0.00000000,0.16368845,0.00000000,0.04246502,0.00000000,0.01634753,0.00000000,0.01281301,0.00000000,0.01627647,0.00000000,0.12508695,0.00000000,0.05193335,0.00000000,0.09774879,0.00000000,0.05539765,0.00000000,0.05827230,0.00000000,0.04879241,0.00000000,0.13482747,0.00000000,0.05551624,0.00000000,0.05869627,0.00000000,0.01306871,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00576228,0.02036765,0.00296038,0.01212770,44105.71168269,40000.00000000,4105.71168269,0.10264279,0.03450440,0.03157169,0.40091377,0.09642335,0.54766219,0.21402034,-0.16122019,444,2014,0.08647962,2015,-0.01759599,1334990.27486248,174.10628972,4.93858601,0.00435266,0.03811075,0.00000000,0.19644667,0.00000000,0.04141005,0.00000000,0.01962451,0.00000000,0.00946055,0.00000000,0.01298863,0.00000000,0.11414610,0.00000000,0.06170654,0.00000000,0.08043387,0.00000000,0.05859518,0.00000000,0.05809261,0.00000000,0.04342293,0.00000000,0.12921894,0.00000000,0.05220704,0.00000000,0.05871309,0.00000000,0.01960707,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00652772,0.02172611,0.00290584,0.00878870,45137.58603734,40000.00000000,5137.58603734,0.12843965,0.04593441,0.03906352,0.57579182,0.08436186,0.80489562,0.52929282,-0.08678450,,2013,0.10680495,2015,-0.02890752,1488281.80254264,187.61304761,5.33376871,0.00469033,0.04354513,0.00000000,0.16366130,0.00000000,0.04086702,0.00000000,0.01631932,0.00000000,0.01594950,0.00000000,0.03532539,0.00000000,0.12495182,0.00000000,0.04575494,0.00000000,0.10332703,0.00000000,0.05685671,0.00000000,0.05109321,0.00000000,0.04881944,0.00000000,0.13014614,0.00000000,0.04618756,0.00000000,0.05700184,0.00000000,0.01360381,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00664263,0.02138788,0.00312123,0.01107018,44195.44950997,40000.00000000,4195.44950997,0.10488624,0.03759966,0.03222983,0.43974401,0.09424780,0.60227021,0.25187032,-0.14928184,398,2014,0.07139118,2015,-0.01252535,1298403.27460815,169.65180925,4.76986449,0.00424130,0.03810128,0.00000000,0.19644942,0.00000000,0.03809919,0.00000000,0.02176433,0.00000000,0.01305739,0.00000000,0.01897596,0.00000000,0.11413151,0.00000000,0.05660686,0.00000000,0.08422159,0.00000000,0.05948881,0.00000000,0.05924159,0.00000000,0.04331024,0.00000000,0.12479987,0.00000000,0.04623080,0.00000000,0.05976887,0.00000000,0.01905931,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,13612W,0.00715014,0.02217475,0.00312689,0.00758022,44338.25105236,40000.00000000,4338.25105236,0.10845628,0.03972352,0.03327450,0.50985365,0.08340237,0.71601209,0.45756257,-0.08681550,,2013,0.09087284,2015,-0.02894212,1448691.93301749,183.15767756,5.26435080,0.00457894,0.04354973,0.00000000,0.16370501,0.00000000,0.04203335,0.00000000,0.01867992,0.00000000,0.01581197,0.00000000,0.03484271,0.00000000,0.12501038,0.00000000,0.04390687,0.00000000,0.11161390,0.00000000,0.05103452,0.00000000,0.05496126,0.00000000,0.04886182,0.00000000,0.13172081,0.00000000,0.03955011,0.00000000,0.05349256,0.00000000,0.01401413,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top7 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-02-01,2011-02-01,2016-02-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,7,1-3-6-12U,0.00708191,0.02406694,0.00308981,0.00995762,43442.66051327,40000.00000000,3442.66051327,0.08606651,0.03020783,0.02666893,0.36923220,0.09235820,0.50586533,0.21384128,-0.14126286,398,2014,0.06704257,2015,-0.01619113,1215669.52049217,158.44812627,4.53435915,0.00396120,0.03815043,0.00000000,0.19641262,0.00000000,0.03812439,0.00000000,0.02333912,0.00000000,0.01353778,0.00000000,0.02088702,0.00000000,0.11424600,0.00000000,0.05076786,0.00000000,0.09848854,0.00000000,0.05323895,0.00000000,0.05716835,0.00000000,0.04337155,0.00000000,0.12874597,0.00000000,0.03957895,0.00000000,0.05583879,0.00000000,0.02097394,0.00000000
EW-12,sens,sens_2011-02-01,2011-02-01,2016-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.01658867,0.04012827,0.00398105,0.01141490,42150.31093198,40000.00000000,2150.31093198,0.05375777,0.03207440,0.01690376,0.35010510,0.10662257,0.48984453,0.21497455,-0.14920091,,2012,0.12653116,2015,-0.03992111,58619.81128347,9.04805241,0.21073950,0.00022620,,,,,0.08282072,0.08163437,0.08265812,0.08054295,0.08017503,0.07191844,0.08247661,0.08023360,,,0.08171410,0.07717774,0.08163492,0.07846463,0.08186634,0.07935263,0.08063686,0.07544754,,,0.08181246,0.07734458,0.08247100,0.08026900,0.08245586,0.08128878,0.08268578,0.08111122
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2011-02-01,2011-02-01,2016-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00257480,0.00881308,0.00259489,0.00881440,48998.16451762,40000.00000000,8998.16451762,0.22495411,0.06281569,0.06572077,0.57334457,0.11885473,0.80392946,0.36375432,-0.17268713,307,2013,0.15032808,2011,-0.04457382,828333.70296998,74.76528692,2.91777360,0.00186913,,,0.18011570,0.00000000,,,,,,,,,0.22909290,0.00000000,,,,,,,0.58819651,0.00000000,,,,,,,,,,
SPY benchmark,sens,sens_2011-02-01,2011-02-01,2016-02-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00258936,0.00881308,0.00259061,0.00881440,53813.64294988,40000.00000000,13813.64294988,0.34534107,0.10067915,0.09632572,0.69767164,0.15510431,0.97672466,0.54066020,-0.18621520,280,2013,0.31820793,2016,-0.05008489,39961.42069024,2.79729945,0.12328906,0.00006993,,,,,,,,,,,,,,,,,,,,,0.99740939,0.99118560,,,,,,,,,,
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-08-01,2011-08-01,2016-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,13612W,0.00632756,0.02096908,0.00304818,0.01157049,48219.00386864,40000.00000000,8219.00386864,0.20547510,0.06223015,0.06051726,0.80072588,0.07949907,1.15060137,0.71713464,-0.08677610,,2013,0.10518007,2015,-0.02878379,1432259.79281480,176.25913075,5.09510609,0.00440648,0.04896224,0.00000000,0.16367510,0.00000000,0.02176902,0.00000000,0.01630299,0.00000000,0.01597539,0.00000000,0.01632741,0.00000000,0.14144980,0.00000000,0.04220885,0.00000000,0.10426328,0.00000000,0.04878032,0.00000000,0.06125975,0.00000000,0.03787261,0.00000000,0.16050551,0.00000000,0.04242382,0.00000000,0.05549993,0.00000000,0.01633902,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top5 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-08-01,2011-08-01,2016-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,5,1-3-6-12U,0.00587393,0.01873448,0.00288538,0.01073600,47075.63105014,40000.00000000,7075.63105014,0.17689078,0.05185639,0.05271570,0.62600670,0.08698008,0.87480283,0.50544054,-0.10259642,32,2014,0.08642367,2015,-0.01749631,1259567.89684608,162.37027274,4.59967773,0.00405926,0.04354810,0.00000000,0.19638778,0.00000000,0.02508575,0.00000000,0.01959536,0.00000000,0.00637434,0.00000000,0.01297948,0.00000000,0.14125983,0.00000000,0.04560833,0.00000000,0.10212411,0.00000000,0.04547280,0.00000000,0.05172004,0.00000000,0.04324123,0.00000000,0.15939859,0.00000000,0.03593912,0.00000000,0.04573104,0.00000000,0.01960919,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-08-01,2011-08-01,2016-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,13612W,0.00675296,0.02487890,0.00296544,0.01280675,47551.25301412,40000.00000000,7551.25301412,0.18878133,0.05936068,0.05598254,0.79385093,0.07647506,1.14590454,0.68379180,-0.08681105,,2013,0.10667098,2015,-0.02907555,1459148.05914821,177.26777260,5.21223197,0.00443169,0.04900297,0.00000000,0.16371531,0.00000000,0.02175656,0.00000000,0.01634043,0.00000000,0.01592989,0.00000000,0.03797836,0.00000000,0.14129032,0.00000000,0.03781010,0.00000000,0.10854322,0.00000000,0.04868554,0.00000000,0.05377025,0.00000000,0.03782832,0.00000000,0.15453041,0.00000000,0.03532207,0.00000000,0.05435933,0.00000000,0.01632705,0.00000000
ROT QQQ+SPY+IWM+VGK+EWJ+VWO+VNQ+DBC+GLD+TLT+HYG+LQD top6 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2011-08-01,2011-08-01,2016-08-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,6,1-3-6-12U,0.00627178,0.01832773,0.00294848,0.00894667,46835.25525529,40000.00000000,6835.25525529,0.17088138,0.04994502,0.05105275,0.61106665,0.08598408,0.85355316,0.47032404,-0.10619278,32,2016,0.07688430,2015,-0.01233569,1236430.89416401,159.10880726,4.53508566,0.00397772,0.04353120,0.00000000,0.19636795,0.00000000,0.02451935,0.00000000,0.02180143,0.00000000,0.00795618,0.00000000,0.01895554,0.00000000,0.14127546,0.00000000,0.04328014,0.00000000,0.10595817,0.00000000,0.04322132,0.00000000,0.05093603,0.00000000,0.04342324,0.00000000,0.15463592,0.00000000,0.02995149,0.00000000,0.04879730,0.00000000,0.01906746,0.00000000
