label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.rebalance,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m,0.05582695,0.18477555,0.05502704,0.18478172,39294.57085310,28000.00000000,11294.57085310,0.40337753,0.13255145,0.17345375,0.85295871,0.16164754,1.20518169,0.72351712,-0.18320430,,2024,0.30196682,2022,-0.09990032,53810.27428455,20.24413993,0.41383189,0.00072300,0.53249572,0.38459519,0.17575133,0.12509014,,,0.28907624,0.04926377
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m+1,0.04429660,0.17543250,0.04348840,0.17544034,41031.66189377,28000.00000000,13031.66189377,0.46541650,0.15390064,0.19674197,0.97839734,0.15974806,1.39806676,0.89939003,-0.17111669,535,2023,0.29339557,2022,-0.11474918,54527.83083750,20.75882937,0.40565397,0.00074139,0.52369327,0.35061369,0.17385928,0.12575195,,,0.29990870,0.05199199
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.20000000,3m+2,0.04945528,0.17529660,0.04830406,0.17530447,39065.19458561,28000.00000000,11065.19458561,0.39518552,0.13087399,0.17032293,0.85234673,0.15963846,1.20690170,0.70349429,-0.18603419,,2024,0.29130261,2022,-0.11790293,53135.64645115,19.56600312,0.40644916,0.00069879,0.53079726,0.38162659,0.17638403,0.12686574,,,0.28949932,0.05212787
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,1w,0.04992744,0.27786311,0.04946741,0.27786434,45613.04654194,28000.00000000,17613.04654194,0.62903738,0.18548337,0.25490648,0.83160159,0.23979058,1.18248297,0.66157095,-0.28036807,563,2023,0.45081128,2022,-0.22598400,174693.70351659,59.34746899,1.26822864,0.00211955,0.42706234,0.20723896,0.14169713,0.06887149,,,0.42952201,0.07360651
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2w,0.05218457,0.27646572,0.05160956,0.27646672,45551.16185105,28000.00000000,17551.16185105,0.62682721,0.18359153,0.25414962,0.82167390,0.24113758,1.16761302,0.63828565,-0.28763223,567,2023,0.44338219,2022,-0.22821943,137313.97737579,46.59873236,1.00011169,0.00166424,0.42702806,0.20757638,0.14163459,0.06913262,,,0.42939660,0.07375219
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2w+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2w+1,0.05538398,0.27799148,0.05490996,0.27799532,44693.44860126,28000.00000000,16693.44860126,0.59619459,0.17507595,0.24358231,0.79484313,0.23973356,1.12978665,0.58095005,-0.30136146,568,2023,0.42480689,2022,-0.22402351,135725.78489038,45.77844270,0.99621345,0.00163494,0.42591795,0.20926544,0.14137833,0.06951175,,,0.43084029,0.07350607
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,,0.04261083,0.26276301,0.04212292,0.26277108,45739.17913761,28000.00000000,17739.17913761,0.63354211,0.18448132,0.25644682,0.81998181,0.24315362,1.16699042,0.63537915,-0.29034840,568,2023,0.46047751,2022,-0.23484163,79721.94708548,27.29732498,0.58063918,0.00097490,0.41901890,0.20752809,0.13918029,0.06881926,,,0.44037421,0.07837742
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2m,0.06267961,0.25834886,0.06195972,0.25835475,46791.14698423,28000.00000000,18791.14698423,0.67111239,0.19412333,0.26917567,0.84213954,0.24774958,1.20217566,0.66010550,-0.29407925,568,2023,0.52108408,2022,-0.24639912,76509.65187938,26.32114178,0.54918714,0.00094004,0.41928843,0.20747355,0.13903332,0.06884230,,,0.43952134,0.08279374
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 2m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,2m+1,0.05245123,0.26235347,0.05169569,0.26236208,45073.22947055,28000.00000000,17073.22947055,0.60975820,0.17514525,0.24827924,0.78778052,0.24296447,1.11750718,0.59368322,-0.29501465,687,2023,0.44221431,2022,-0.24128418,65552.56943972,22.62553332,0.48239822,0.00080805,0.41892052,0.21606541,0.13875109,0.07190572,,,0.44001828,0.07878642
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m,0.08211191,0.27149280,0.08128700,0.27149875,44367.96086339,28000.00000000,16367.96086339,0.58457003,0.16455931,0.23953383,0.73377729,0.25130724,1.03677446,0.58991732,-0.27895317,716,2024,0.40676109,2022,-0.23496263,64736.55125164,22.54345516,0.48777802,0.00080512,0.42128505,0.20759105,0.13917870,0.06871742,,,0.43690124,0.07835791
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+1,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m+1,0.05645021,0.25727851,0.05551770,0.25728722,46262.29958964,28000.00000000,18262.29958964,0.65222499,0.18605788,0.26280269,0.82495060,0.24335142,1.17673837,0.61047159,-0.30477729,687,2023,0.51128311,2022,-0.25294754,59222.82996718,21.02609302,0.42997774,0.00075093,0.41531215,0.21710268,0.13704226,0.07732594,,,0.44464314,0.08386128
VT TQQQ/BTAL75+DBMF25 t30 w0-80 QQQ:VOL_EWMA97 gate QQQ<SMA200 rb 3m+2,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.97000000,0.30000000,3m+2,0.06623456,0.25833862,0.06533710,0.25834734,44260.04257364,28000.00000000,16260.04257364,0.58071581,0.16530573,0.23818679,0.74933546,0.24477243,1.05948392,0.54701660,-0.30219508,693,2023,0.44059592,2022,-0.25498713,66352.57976109,22.59007676,0.49341235,0.00080679,0.42307167,0.21601491,0.14043417,0.07212912,,,0.43355607,0.08280116
TQQQ50/BTAL50 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00264006,0.05003282,0.00233647,0.05004202,43719.35469920,28000.00000000,15719.35469920,0.56140552,0.13189503,0.23140188,0.56575768,0.29837749,0.79875597,0.29159137,-0.45232830,753,2023,0.67007439,2022,-0.42672355,155992.81617872,58.55511322,1.21842698,0.00209125,0.49943183,0.46380604,,,,,0.49927431,0.44995798
50/50,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.00117132,0.00337941,0.00088732,0.00333093,42993.70696778,28000.00000000,14993.70696778,0.53548953,0.12764707,0.22219985,0.56278053,0.28766795,0.79435130,0.28515170,-0.44764617,752,2023,0.69915155,2022,-0.42407111,71225.42782529,26.77298762,0.55433007,0.00095618,0.49951583,0.49831949,,,,,0.49929132,0.49666907
TQQQ50/BTAL50 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.03398939,0.14821486,0.03389093,0.14822348,43179.27752444,28000.00000000,15179.27752444,0.54211705,0.13697521,0.22456373,0.59898728,0.28070518,0.85264331,0.31432567,-0.43577483,721,2023,0.73141717,2022,-0.41221863,51832.43318930,19.49089606,0.39702968,0.00069610,0.50041043,0.39913482,,,,,0.49738946,0.35177652
TQQQ50/BTAL50 gate QQQ<SMA200 rb 1w,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.09678077,0.40850408,0.09663134,0.40851487,44838.10166719,28000.00000000,16838.10166719,0.60136077,0.16532453,0.24537469,0.82124346,0.21493419,1.17871278,0.50968205,-0.32436796,687,2024,0.42846818,2022,-0.26673446,134447.20315708,51.96326245,1.00985965,0.00185583,0.59473532,0.46399127,,,,,0.40434445,0.09148513
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.09851746,0.41954233,0.09838924,0.41955278,45076.54585314,28000.00000000,17076.54585314,0.60987664,0.17813854,0.24832013,0.89013025,0.20926245,1.28557211,0.60534593,-0.29427560,567,2023,0.45437948,2022,-0.23280217,72565.49683271,28.91515943,0.53007390,0.00103268,0.59749246,0.49908558,,,,,0.40168301,0.08044722
TQQQ50/BTAL50 gate QQQ<SMA200 rb 3m,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.12898263,0.41953724,0.12895910,0.41954809,42535.32174661,28000.00000000,14535.32174661,0.51911863,0.14689079,0.21632888,0.78621593,0.20032778,1.11666787,0.51335222,-0.28614037,693,2024,0.36227571,2022,-0.23282927,52281.38522074,21.26955358,0.39927142,0.00075963,0.61580795,0.44072207,,,,,0.38235398,0.08045191
SPY benchmark,sens,sens_2021-12-20,2021-12-20,2024-12-18,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,0.01036235,0.02853707,0.01036423,0.02853833,37154.48737506,28000.00000000,9154.48737506,0.32694598,0.10029625,0.14370727,0.64071401,0.17287560,0.91416688,0.41173444,-0.24359452,709,2023,0.25583662,2022,-0.18197208,27739.70744952,1.94177952,0.22279974,0.00006935,,,,,0.98963577,0.97146167,,
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 1w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,1w,0.05899193,0.33386741,0.05850055,0.33387117,36884.12618537,28000.00000000,8884.12618537,0.31729022,0.14272137,0.14000961,0.83474690,0.17991427,1.19732504,0.92115139,-0.15493801,,2024,0.28043310,2025,-0.07729107,516615.35541709,173.40241352,3.56282896,0.00619294,0.52043739,0.14970071,0.17281565,0.04975540,,,0.30503545,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,2w,0.06974223,0.35216395,0.06914109,0.35216639,38142.64643161,28000.00000000,10142.64643161,0.36223737,0.15654995,0.15776144,0.89339087,0.18206488,1.29014555,1.00420986,-0.15589366,,2024,0.31283160,2025,-0.07213273,357196.61367350,119.99260111,2.42425081,0.00428545,0.51514461,0.14939682,0.17100390,0.04991852,,,0.31192515,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2w+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,2w+1,0.07061357,0.30394073,0.07017601,0.30394208,38385.36962809,28000.00000000,10385.36962809,0.37090606,0.15765653,0.16113574,0.90413242,0.18070335,1.29686389,0.98621428,-0.15986032,,2024,0.34023540,2025,-0.06932690,373568.35849021,125.84929634,2.54760689,0.00449462,0.52437279,0.19350414,0.17402664,0.06435504,,,0.29975294,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,,0.04869940,0.27326975,0.04830807,0.27327789,37454.69186246,28000.00000000,9454.69186246,0.33766757,0.14627867,0.14811162,0.79202779,0.19794315,1.10021671,0.79970872,-0.18291494,,2023,0.31849735,2025,-0.02307686,243247.93508075,82.42921280,1.69418962,0.00294390,0.50780908,0.17011082,0.16883641,0.05626382,,,0.32208359,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,2m,0.11962439,0.36226557,0.11919901,0.35983184,37756.89978855,28000.00000000,9756.89978855,0.34846071,0.15288146,0.15236645,0.84382514,0.19096621,1.20419885,0.66802881,-0.22885459,,2023,0.27128917,2025,-0.03487584,103629.06324229,37.28996096,0.71193588,0.00133178,0.52812945,0.24272197,0.17596651,0.07979971,,,0.29391982,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 2m+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,2m+1,0.08860372,0.36828792,0.08770386,0.36624229,40565.00370114,28000.00000000,12565.00370114,0.44875013,0.18018906,0.19076071,0.88370751,0.21437934,1.24768038,0.94077850,-0.19153187,,2023,0.32091639,2025,-0.01456290,172322.84312621,59.55683835,1.15957698,0.00212703,0.48834703,0.13864570,0.16090479,0.04897214,,,0.34855316,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,3m,0.13023898,0.36828194,0.12887180,0.36573751,40414.81345402,28000.00000000,12414.81345402,0.44338619,0.17360289,0.18875706,0.82425474,0.22614652,1.17066947,0.75921637,-0.22866062,159,2024,0.39379705,2025,-0.03215511,78488.49647193,28.91863833,0.53487152,0.00103281,0.48347472,0.19362177,0.16044591,0.06388937,,,0.35330858,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200 rb 3m+1,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,0.80000000,0.20000000,3m+1,0.11763160,0.33973134,0.11704828,0.33973375,35882.63272131,28000.00000000,7882.63272131,0.28152260,0.12528227,0.12556377,0.81634014,0.16113663,1.15806737,0.71172995,-0.17602501,,2024,0.24241967,2025,-0.04694489,59481.98266534,22.81910377,0.42489863,0.00081497,0.55004092,0.36778363,0.18085435,0.13135612,,,0.26614617,0.00000000
