label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.BIL.avg,exposure.BIL.min,exposure.BND.avg,exposure.BND.min,exposure.DBC.avg,exposure.DBC.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min,exposure.VEA.avg,exposure.VEA.min,exposure.VWO.avg,exposure.VWO.min
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00393285,0.01122524,0.00294014,0.00794515,57104.96644403,40000.00000000,17104.96644403,0.42762416,0.11867514,0.11568836,0.93275730,0.12944917,1.27180119,0.58075714,-0.20434556,181,2020,0.26330082,2023,-0.00790286,1103929.94387600,152.67910019,3.33959684,0.00381698,0.01629267,0.00000000,0.26145791,0.00000000,0.00000000,0.00000000,0.15831614,0.00000000,0.05970494,0.00000000,0.06518125,0.00000000,0.27759193,0.00000000,,,0.06522965,0.00000000,0.07586392,0.00000000,0.00000000,0.00000000,0.01638632,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00740273,0.02158437,0.00460658,0.01155833,42437.72509914,40000.00000000,2437.72509914,0.06094313,0.03065670,0.01907935,0.26973086,0.15961859,0.36497450,0.11354652,-0.26999244,,2019,0.21966997,2022,-0.19793659,57748.64441624,8.65069519,0.20205111,0.00021627,,,,,0.24858469,0.24503844,,,,,,,0.24554025,0.23844167,,,,,,,0.24923691,0.24758568,0.24923197,0.24653288
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00488683,0.01631696,0.00490728,0.01639910,63681.07837070,40000.00000000,23681.07837070,0.59202696,0.14932740,0.15164401,1.16326052,0.12679085,1.59319352,1.11390656,-0.13405738,107,2021,0.28400770,2022,-0.00669764,745843.92769639,63.62620514,2.14357292,0.00159066,,,0.26201589,0.00000000,,,,,0.06537230,0.00000000,,,,,0.66770453,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00599019,0.01202681,0.00599144,0.01202812,50772.82943411,40000.00000000,10772.82943411,0.26932074,0.08572069,0.07723556,0.49193175,0.21439699,0.67745590,0.25514055,-0.33597439,173,2019,0.30575270,2022,-0.18346109,39839.06163598,2.78873431,0.12439080,0.00006972,,,,,,,,,,,,,,,0.99400856,0.98797188,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00365957,0.01696894,0.00257679,0.00708178,48983.70232848,40000.00000000,8983.70232848,0.22459256,0.08432104,0.06562269,0.72430357,0.12241648,0.98852226,0.57574187,-0.14645632,,2020,0.27179745,2023,-0.05873602,1799214.94649056,241.42872916,5.59619903,0.00603572,0.01619904,0.00000000,0.25615299,0.00000000,0.03272465,0.00000000,0.12557634,0.00000000,0.05961875,0.00000000,0.06527764,0.00000000,0.24504480,0.00000000,,,0.07615366,0.00000000,0.07038768,0.00000000,0.04914626,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00395048,0.01696894,0.00282382,0.00837373,53308.41706290,40000.00000000,13308.41706290,0.33271043,0.10218256,0.09323523,0.81461376,0.13016140,1.11286783,0.50086188,-0.20401345,181,2020,0.26292700,2023,-0.02153627,1251916.20988287,171.46171593,3.82398648,0.00428654,0.02168617,0.00000000,0.28350921,0.00000000,0.00000000,0.00000000,0.12558698,0.00000000,0.05961544,0.00000000,0.05968237,0.00000000,0.27753111,0.00000000,,,0.06530793,0.00000000,0.07033104,0.00000000,0.01637799,0.00000000,0.01637730,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00375697,0.01377009,0.00275778,0.01025495,49640.42344043,40000.00000000,9640.42344043,0.24101059,0.08736109,0.06995976,0.74805205,0.12225665,1.01998143,0.60310864,-0.14485133,,2020,0.27595076,2023,-0.05589665,1895350.21807617,261.96442596,5.86332090,0.00654911,0.02166434,0.00000000,0.25616958,0.00000000,0.03274472,0.00000000,0.13104484,0.00000000,0.05432369,0.00000000,0.06520308,0.00000000,0.24481410,0.00000000,,,0.07603411,0.00000000,0.06504163,0.00000000,0.04913955,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2018-07-03,2018-07-03,2023-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00429297,0.01481312,0.00304457,0.00870765,52693.60284909,40000.00000000,12693.60284909,0.31734007,0.09965575,0.08944067,0.79493864,0.13055451,1.08355148,0.48604101,-0.20503569,181,2020,0.26213874,2023,-0.03416397,1253518.20800041,168.40544887,3.83874422,0.00421014,0.01621926,0.00000000,0.27801242,0.00000000,0.00000000,0.00000000,0.13648762,0.00000000,0.05956393,0.00000000,0.05959586,0.00000000,0.29385765,0.00000000,,,0.06522361,0.00000000,0.07032058,0.00000000,0.01638219,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00856687,0.02125835,0.00584108,0.01514770,47794.82244057,40000.00000000,7794.82244057,0.19487056,0.06337365,0.05762980,0.46932694,0.15796921,0.64120040,0.23573722,-0.26883177,,2019,0.22016936,2022,-0.19666959,57484.33892809,8.57775032,0.19879431,0.00021444,,,,,0.24874746,0.24463271,,,,,,,0.24419810,0.23485230,,,,,,,0.24922474,0.24676286,0.24925946,0.24766519
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00478989,0.02286424,0.00480772,0.02289844,62398.40571584,40000.00000000,22398.40571584,0.55996014,0.15327491,0.14504619,1.23771620,0.12149234,1.72521332,1.14118008,-0.13431264,110,2021,0.28380398,2022,-0.00656905,810736.89927943,69.06976171,2.29684528,0.00172674,,,0.29473216,0.00000000,,,,,0.06546991,0.00000000,,,,,0.63499020,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2018-07-03,2018-07-03,2023-07-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00662307,0.02286424,0.00662431,0.02289844,57483.56015721,40000.00000000,17483.56015721,0.43708900,0.11996352,0.11797416,0.64113422,0.21252607,0.89248723,0.35904377,-0.33411949,173,2019,0.30679729,2022,-0.18242534,39722.57226327,2.78058006,0.12311025,0.00006951,,,,,,,,,,,,,,,0.99337569,0.97710156,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00399760,0.01327249,0.00302987,0.01337775,49136.12624023,40000.00000000,9136.12624023,0.22840316,0.09089108,0.06657541,0.76956515,0.12310665,1.05225814,0.61370611,-0.14810197,,2020,0.27220053,2024,-0.02715998,1728994.69075311,232.16835533,5.44234553,0.00580421,0.01621005,0.00000000,0.24551794,0.00000000,0.03265112,0.00000000,0.10920943,0.00000000,0.05977261,0.00000000,0.06506605,0.00000000,0.27731104,0.00000000,,,0.07071382,0.00000000,0.07034325,0.00000000,0.04914847,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00455663,0.01841807,0.00339833,0.01365807,53152.93375986,40000.00000000,13152.93375986,0.32882334,0.10839792,0.09219986,0.85314717,0.13091003,1.16681332,0.52937142,-0.20476724,181,2020,0.26131544,2024,-0.02713263,1259876.98350926,172.32919537,3.85226774,0.00430823,0.02160222,0.00000000,0.27286903,0.00000000,0.00000000,0.00000000,0.10922225,0.00000000,0.05953261,0.00000000,0.05959127,0.00000000,0.30982348,0.00000000,,,0.05987844,0.00000000,0.07012244,0.00000000,0.01637789,0.00000000,0.01637977,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,13612W,0.00398569,0.01327249,0.00301743,0.01337775,49834.17797748,40000.00000000,9834.17797748,0.24585445,0.09488673,0.07116644,0.80006776,0.12297060,1.09294262,0.65204269,-0.14552226,,2020,0.27556902,2024,-0.02721079,1775040.10413004,245.24664826,5.54287604,0.00613117,0.02161961,0.00000000,0.24002159,0.00000000,0.03265112,0.00000000,0.12558482,0.00000000,0.05431947,0.00000000,0.06508112,0.00000000,0.27722558,0.00000000,,,0.06531525,0.00000000,0.06500131,0.00000000,0.04913322,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 1-3-6-12U all can SPY+VEA+VWO+BND/1 fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-01-03,2019-01-03,2024-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,1-3-6-12U,0.00476306,0.01841807,0.00357445,0.01261918,52785.98319901,40000.00000000,12785.98319901,0.31964958,0.10781402,0.08993565,0.84773420,0.13116352,1.15799505,0.52624327,-0.20487486,181,2020,0.26334972,2024,-0.02731876,1219934.38990694,164.18447731,3.73208417,0.00410461,0.01624525,0.00000000,0.26190127,0.00000000,0.00000000,0.00000000,0.13103720,0.00000000,0.05935081,0.00000000,0.05956197,0.00000000,0.32597410,0.00000000,,,0.05436030,0.00000000,0.07038282,0.00000000,0.01638146,0.00000000,0.00000000,0.00000000
QQQ25/VWO25/VEA25/BND25,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00787740,0.01582966,0.00534648,0.01293276,49475.61010124,40000.00000000,9475.61010124,0.23689025,0.08756873,0.06881578,0.61779495,0.15587382,0.84907965,0.32438543,-0.26995274,,2019,0.23370304,2022,-0.19815213,56125.98831730,8.41449076,0.18777519,0.00021036,,,,,0.24883776,0.24559275,,,,,,,0.24472586,0.23706724,,,,,,,0.24926097,0.24804536,0.24929473,0.24727210
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00455931,0.01451170,0.00457576,0.01451232,60804.13406841,40000.00000000,20804.13406841,0.52010335,0.14446052,0.13637337,1.17849129,0.12091884,1.63889844,1.08765853,-0.13281790,107,2021,0.28369394,2024,-0.01371508,764228.05470052,65.01577100,2.20709666,0.00162539,,,0.31121977,0.00000000,,,,,0.06530158,0.00000000,,,,,0.61890290,0.00000000,,,,,,,,
SPY benchmark,sens,sens_2019-01-03,2019-01-03,2024-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,,0.00587216,0.01874792,0.00587334,0.01874861,60616.98696768,40000.00000000,20616.98696768,0.51542467,0.15530550,0.13535588,0.79973859,0.20800019,1.11920167,0.46539218,-0.33370886,170,2019,0.33710726,2022,-0.18233140,39744.05943331,2.78208416,0.11612921,0.00006955,,,,,,,,,,,,,,,0.99412666,0.98125139,,,,,,,,
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@13612W fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,13612W,0.00453367,0.01994235,0.00328335,0.01181997,50131.17066424,40000.00000000,10131.17066424,0.25327927,0.09938382,0.07311449,0.82716414,0.12413988,1.14251060,0.67162056,-0.14797615,,2020,0.27141514,2023,0.00406279,1920838.93852209,250.80720465,6.17977751,0.00627018,0.01632783,0.00000000,0.28369026,0.00000000,0.00000000,0.00000000,0.11465243,0.00000000,0.04861083,0.00000000,0.07579383,0.00000000,0.27727289,0.00000000,,,0.07055005,0.00000000,0.05937056,0.00000000,0.04913643,0.00000000,0.00000000,0.00000000
ROT QQQ+VWO+VEA+BND top1 gap13M all can SPY+VEA+VWO+BND/1@1-3-6-12U fb best3(TIP+DBC+BIL+IEF+TLT+LQD+AGG>BIL),sens,sens_2019-07-03,2019-07-03,2024-07-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""EWJ"": 2, ""GLD"": 1, ""HYG"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VGK"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,gap13M,1-3-6-12U,0.00403854,0.01994235,0.00316451,0.01239695,55563.41274629,40000.00000000,15563.41274629,0.38908532,0.12386165,0.10673788,0.94678126,0.13297602,1.31081069,0.60575224,-0.20447577,181,2020,0.26300018,2022,0.03136928,1422803.81853933,190.31921171,4.39108834,0.00475798,0.01625447,0.00000000,0.28906806,0.00000000,0.00000000,0.00000000,0.11465709,0.00000000,0.03783052,0.00000000,0.04879295,0.00000000,0.34247791,0.00000000,,,0.05986486,0.00000000,0.05420347,0.00000000,0.01638932,0.00000000,0.01637738,0.00000000
