label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.01318615,0.16424155,0.01329546,0.16425336,221018.29695694,75500.00000000,145518.29695694,1.92739466,0.18149642,0.16325369,0.82995729,0.23451460,1.14336223,0.72508529,-0.25031044,477,2017,0.66423267,2022,-0.15304029,4046791.59169043,8093.58318338,1.77925502,0.10719978,0.26122862,0.09759617,0.26167218,0.09956210,,,0.47582425,0.06314053
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.01572294,0.20194366,0.01567082,0.20195547,255052.23713031,75500.00000000,179552.23713031,2.37817533,0.20340230,0.18427822,0.91651767,0.23173486,1.26211401,0.80349225,-0.25314781,,2013,0.63561717,2022,-0.21288170,2458171.88789910,4916.34377580,0.94905410,0.06511714,0.26000628,0.19437587,0.26042575,0.19901449,,,0.47857698,0.08228689
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.01582402,0.20187554,0.01591029,0.20188704,268373.19091020,75500.00000000,192873.19091020,2.55461180,0.21287264,0.19173771,0.84672181,0.27230181,1.16460397,0.69121830,-0.30796731,575,2017,0.75203262,2022,-0.21293009,4560963.81359779,9121.92762720,1.69014991,0.12082023,0.22344677,0.09583113,0.22379912,0.09912276,,,0.55161615,0.08235532
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.01795073,0.23802958,0.01788853,0.23804101,293014.26250670,75500.00000000,217514.26250670,2.88098361,0.22509277,0.20459729,0.94054850,0.24941250,1.29428011,0.74209372,-0.30332122,,2013,0.65668112,2022,-0.26800614,2289683.61122332,4579.36722245,0.76988492,0.06065387,0.24458012,0.19497549,0.24502259,0.19890298,,,0.50944985,0.10304982
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01845674,0.23788491,0.01853149,0.23789635,321538.06996717,75500.00000000,246038.06996717,3.25878238,0.24202321,0.21818684,0.87193653,0.30141664,1.19782168,0.70755002,-0.34205809,578,2013,0.86210347,2022,-0.27071451,4749488.82947828,9498.97765896,1.47372469,0.12581427,0.19479629,0.09412610,0.19521498,0.09926093,,,0.60890005,0.10319448
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.01311319,0.16308630,0.01309484,0.16309673,209252.03516940,75500.00000000,133752.03516940,1.77155013,0.17271071,0.15520300,0.86363659,0.21047602,1.18489484,0.69294817,-0.24924045,576,2013,0.54521314,2022,-0.18459477,2671057.13581047,5342.11427162,1.22283204,0.07075648,0.42765070,0.29598344,0.14251791,0.09837935,,,0.42868638,0.06429716
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.01310641,0.16296738,0.01317762,0.16297747,223554.04868062,75500.00000000,148054.04868062,1.96098078,0.18441280,0.16493090,0.83366538,0.23721143,1.14523333,0.70130861,-0.26295527,804,2017,0.67553080,2022,-0.18472392,4131936.80993896,8263.87361988,1.77646639,0.10945528,0.39214474,0.14465516,0.13063608,0.04918967,,,0.47592753,0.06441642
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01560687,0.20037959,0.01557152,0.20038950,254412.33480269,75500.00000000,178912.33480269,2.36969980,0.20410410,0.18390999,0.90721823,0.23582477,1.24525096,0.73935130,-0.27605835,,2013,0.66096278,2022,-0.24092342,2483511.74349805,4967.02348700,0.94706396,0.06578839,0.39023069,0.29626332,0.13008579,0.09849113,,,0.47867962,0.08385286
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.01577776,0.20029666,0.01585368,0.20030654,270531.02475653,75500.00000000,195031.02475653,2.58319238,0.21502945,0.19291060,0.84656394,0.27551308,1.16197964,0.66929093,-0.32127949,576,2017,0.75951451,2022,-0.24095911,4653384.81460368,9306.76962921,1.69009040,0.12326847,0.33535345,0.14551857,0.11170475,0.04838161,,,0.55172064,0.08393582
VT TQQQ/BIL75+BTAL25 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.60000000,0.01774760,0.23612695,0.01770000,0.23613637,290743.06914343,75500.00000000,215243.06914343,2.85090158,0.22499005,0.20345860,0.92775254,0.25403533,1.27323437,0.69390666,-0.32423677,,2013,0.68030242,2022,-0.29279640,2299860.21670799,4599.72043342,0.76641231,0.06092345,0.36716197,0.29640935,0.12237633,0.09856471,,,0.50957667,0.10495446
VT TQQQ/BIL75+BTAL25 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.30000000,0.80000000,0.01827933,0.23595610,0.01831919,0.23596547,323086.15314698,75500.00000000,247586.15314698,3.27928680,0.24345202,0.21888934,0.86919276,0.30494583,1.19223681,0.69234521,-0.35163386,578,2013,0.88436706,2022,-0.29535698,4836956.22322229,9673.91244644,1.47448267,0.12813129,0.29246118,0.14649618,0.09742094,0.04867806,,,0.60905887,0.10512536
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.60000000,0.01291202,0.16173797,0.01308973,0.16174026,208725.25310954,75500.00000000,133225.25310954,1.76457289,0.17373397,0.15483174,0.84922581,0.21664654,1.16122157,0.64556064,-0.26912106,576,2013,0.57570790,2022,-0.21606088,2689573.10832564,5379.14621665,1.21428234,0.07124697,0.57019072,0.39483337,,,,,0.42875918,0.06565362
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.80000000,0.01299142,0.16167670,0.01328462,0.16167882,225177.06101264,75500.00000000,149677.06101264,1.98247763,0.18676959,0.16599418,0.82920470,0.24241196,1.13630588,0.67261149,-0.27767826,711,2017,0.68662619,2022,-0.21607722,4193270.23543068,8386.54047086,1.76585170,0.11108001,0.52272716,0.19741668,,,,,0.47599487,0.06571506
VT TQQQ/BIL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.60000000,0.01547131,0.19871156,0.01559372,0.19871344,252811.56035878,75500.00000000,177311.56035878,2.34849749,0.20431405,0.18298468,0.89060392,0.24213440,1.21920748,0.67015958,-0.30487373,,2013,0.68654476,2022,-0.26882995,2484573.79451192,4969.14758902,0.93719329,0.06581652,0.52025589,0.39569509,,,,,0.47877952,0.08552892
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.80000000,0.01561521,0.19861023,0.01587484,0.19861227,271633.79245671,75500.00000000,196133.79245671,2.59779858,0.21665805,0.19350635,0.84127201,0.28051800,1.15277180,0.64739123,-0.33466324,576,2013,0.77803070,2022,-0.26893150,4716523.76942751,9433.04753886,1.68164299,0.12494103,0.44696959,0.19449420,,,,,0.55185310,0.08563008
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.60000000,0.01765232,0.23406805,0.01773879,0.23406970,287416.28377891,75500.00000000,211916.28377891,2.80683820,0.22441295,0.20177440,0.90944703,0.26047392,1.24536172,0.63975077,-0.35078184,,2013,0.70392989,2022,-0.31759732,2279407.64827529,4558.81529655,0.75395799,0.06038166,0.48935905,0.39614651,,,,,0.50971623,0.10702113
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.30000000,0.80000000,0.01803259,0.23390645,0.01822977,0.23390792,323576.49257465,75500.00000000,248076.49257465,3.28578136,0.24446362,0.21911115,0.86313035,0.30977625,1.18250287,0.67261488,-0.36345259,,2013,0.90657815,2022,-0.31996720,4890103.08152148,9780.20616304,1.46612082,0.12953915,0.38987729,0.19744113,,,,,0.60916375,0.10718291
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.02771167,0.33402742,0.02774816,0.33402921,282973.26069911,75500.00000000,207473.26069911,2.74799021,0.21499531,0.19949414,0.92295865,0.24361492,1.28476719,0.56968675,-0.37739215,138,2019,0.50948286,2022,-0.29178723,842139.45939340,1684.27891879,0.29053889,0.02230833,,,0.52728418,0.49808932,,,0.47244792,0.16597079
TQQQ50/BIL50 gate QQQ<SMA200,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.02572362,0.31545357,0.02575437,0.31545538,259245.40792944,75500.00000000,183745.40792944,2.43371401,0.20834468,0.18666817,0.84546876,0.26644106,1.16206723,0.50250712,-0.41461040,,2013,0.56791876,2022,-0.38778550,770182.04576584,1540.36409153,0.26319673,0.02040217,0.52422101,0.49339173,,,,,0.47494157,0.18454462
SPY benchmark,fit,fit,2012-01-03,2022-12-30,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,,0.00207042,0.00855252,0.00208894,0.00858730,154923.46090481,75500.00000000,79423.46090481,1.05196637,0.12262761,0.11066034,0.76675369,0.16993224,1.07004034,0.36313842,-0.33768834,173,2013,0.31797184,2022,-0.18343543,75084.94114847,150.16988230,0.04424627,0.00198901,,,,,0.99791106,0.99141270,,
VT TQQQ/BTAL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.60000000,0.00957647,0.29735891,0.00952311,0.29835514,42926.16379687,31500.00000000,11426.16379687,0.36273536,0.14841166,0.13264828,0.87609239,0.17674057,1.21401513,0.86463813,-0.17164598,,2023,0.22877617,2026,0.00963533,284106.03153518,568.21206307,1.45328468,0.01803848,,,0.60205250,0.39939571,,,0.39676613,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.80000000,0.00962697,0.29735891,0.00966429,0.29835514,44653.07703636,31500.00000000,13153.07703636,0.41755800,0.16431069,0.15009230,0.88347404,0.19473817,1.22431838,0.92194453,-0.17822188,,2023,0.28241395,2026,0.00977349,374417.57979566,748.83515959,1.87789297,0.02377254,,,0.58343706,0.19964849,,,0.41526847,0.00000000
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.60000000,0.01154487,0.37194770,0.01149708,0.37294392,48037.00591188,31500.00000000,16537.00591188,0.52498431,0.19955046,0.18274729,0.97883598,0.20944288,1.36886175,0.97000672,-0.20572070,,2023,0.29028638,2026,0.04236419,269517.42369600,539.03484739,1.28245998,0.01711222,,,0.53522317,0.39912877,,,0.46357509,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.80000000,0.01159136,0.37194770,0.01158747,0.37294392,50600.19299849,31500.00000000,19100.19299849,0.60635533,0.22027948,0.20626848,0.95356031,0.24048011,1.32336700,1.05302992,-0.20918635,,2023,0.35597508,2026,0.04622565,416322.95624423,832.64591249,1.93372124,0.02643320,,,0.49589031,0.19907406,,,0.50274981,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.60000000,0.01322740,0.44653648,0.01314915,0.44753271,53493.16043263,31500.00000000,21993.16043263,0.69819557,0.25247345,0.23169343,1.07686750,0.23625852,1.53256165,1.08979503,-0.23167058,209,2023,0.38443338,2026,0.08034909,241565.78869844,483.13157740,1.06196681,0.01533751,,,0.48565894,0.39923335,,,0.51330385,0.00000000
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.30000000,0.80000000,0.01328841,0.44653648,0.01333061,0.44753271,57014.82493734,31500.00000000,25514.82493734,0.80999444,0.27541730,0.26120033,1.00719013,0.28293763,1.40579569,1.10756239,-0.24866978,239,2023,0.41890291,2026,0.07778436,423838.06116633,847.67612233,1.82584539,0.02691035,,,0.42096394,0.19928355,,,0.57780305,0.00000000
VT TQQQ/BIL25+BTAL75 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.60000000,0.01115148,0.29735818,0.01050988,0.29835514,45719.11864329,31500.00000000,14219.11864329,0.45140059,0.17579299,0.16058938,0.98501472,0.18227983,1.36854664,1.04457349,-0.16829164,,2023,0.27468426,2026,0.03444210,294282.49373628,588.56498747,1.45789578,0.01868460,0.14879548,0.09609377,0.45151028,0.29929824,,,0.39681086,0.00000000
VT TQQQ/BIL25+BTAL75 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.20000000,0.80000000,0.01080560,0.29735818,0.01029940,0.29835514,47333.42299859,31500.00000000,15833.42299859,0.50264835,0.18995292,0.17611433,0.97551049,0.19988171,1.35484080,1.08671794,-0.17479505,,2023,0.32359062,2026,0.03418896,386956.74169624,773.91348339,1.88394972,0.02456868,0.14426764,0.04812803,0.43757464,0.14977918,,,0.41549767,0.00000000
VT TQQQ/BIL25+BTAL75 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.60000000,0.01274197,0.37194697,0.01219389,0.37294392,50688.26953573,31500.00000000,19188.26953573,0.60915141,0.22418278,0.20705954,1.04032314,0.21861908,1.45980463,1.09552688,-0.20463467,209,2023,0.33837175,2026,0.06142356,278270.11157858,556.54022316,1.28568584,0.01766794,0.13231012,0.09604780,0.40140502,0.29941920,,,0.46378983,0.00000000
VT TQQQ/BIL25+BTAL75 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.25000000,0.80000000,0.01289068,0.37194697,0.01234525,0.37294392,53195.73983104,31500.00000000,21695.73983104,0.68875365,0.24378341,0.22913106,1.00798748,0.24849297,1.40356088,1.10900946,-0.21982086,432,2023,0.39861069,2026,0.06584564,429677.56746719,859.35513493,1.94006396,0.02728112,0.12234034,0.04660500,0.37192443,0.14933626,,,0.50296584,0.00000000
VT TQQQ/BIL25+BTAL75 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.60000000,0.01470879,0.44653575,0.01410796,0.44753271,56213.09683870,31500.00000000,24713.09683870,0.78454276,0.27597721,0.25461345,1.11637100,0.24698488,1.59154472,1.16812126,-0.23625733,239,2023,0.43393418,2026,0.09777550,248151.84608928,496.30369218,1.06126657,0.01575567,0.11973557,0.09699025,0.36411313,0.29914769,,,0.51348836,0.00000000
VT TQQQ/BIL25+BTAL75 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL75,0.30000000,0.80000000,0.01455365,0.44653575,0.01406670,0.44753271,59402.86248489,31500.00000000,27902.86248489,0.88580516,0.29609479,0.28039277,1.04072544,0.29183738,1.45655574,1.12227998,-0.26383327,239,2023,0.46418240,2026,0.09281830,436867.29062903,873.73458126,1.83457752,0.02773761,0.10360115,0.04669654,0.31567349,0.14948375,,,0.57803795,0.00000000
VT TQQQ/BIL50+BTAL50 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.60000000,0.01086802,0.29736134,0.01028143,0.29835514,48568.61586252,31500.00000000,17068.61586252,0.54186082,0.20249142,0.18770725,1.05861719,0.19282118,1.47597552,1.14818464,-0.17635789,399,2023,0.32119970,2026,0.05806574,303939.52280184,607.87904560,1.45953699,0.01929775,0.29939652,0.19675885,0.30082208,0.19934038,,,0.39699919,0.00000000
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.80000000,0.01056317,0.29736134,0.01018400,0.29835514,50079.49383811,31500.00000000,18579.49383811,0.58982520,0.21514263,0.20156911,1.04116999,0.20939854,1.45066147,1.21288323,-0.17738116,398,2023,0.36546866,2026,0.05848402,399554.98263432,799.10996527,1.88954784,0.02536857,0.29026886,0.09818460,0.29150137,0.09962917,,,0.41567410,0.00000000
VT TQQQ/BIL50+BTAL50 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.60000000,0.01270312,0.37195012,0.01215399,0.37294392,53475.44504690,31500.00000000,21975.44504690,0.69763318,0.24894501,0.23154112,1.08435890,0.23087159,1.52564385,1.15166549,-0.21616087,235,2023,0.38726475,2026,0.08131047,286572.39741384,573.14479483,1.28588662,0.01819507,0.26594364,0.19721587,0.26738116,0.19940220,,,0.46398184,0.00000000
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.80000000,0.01279684,0.37195012,0.01227186,0.37294392,55836.53210616,31500.00000000,24336.53210616,0.77258832,0.26686929,0.25149379,1.04888964,0.25899721,1.46476845,1.14415124,-0.23324652,398,2023,0.44165066,2026,0.08487927,441894.60295272,883.78920591,1.94057491,0.02805680,0.24622567,0.09695678,0.24772616,0.09943330,,,0.50314448,0.00000000
VT TQQQ/BIL50+BTAL50 t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.60000000,0.01447618,0.44653891,0.01393383,0.44753271,58942.50572970,31500.00000000,27442.50572970,0.87119066,0.29868190,0.27674126,1.14244153,0.25971489,1.63035999,1.18017102,-0.25308357,235,2023,0.48298579,2026,0.11459239,254569.86532549,509.13973065,1.06040655,0.01616317,0.24119243,0.19637325,0.24261988,0.19923006,,,0.51359115,0.00000000
VT TQQQ/BIL50+BTAL50 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.30000000,0.80000000,0.01422774,0.44653891,0.01386269,0.44753271,61815.09578661,31500.00000000,30315.09578661,0.96238399,0.31642982,0.29916737,1.06694431,0.30226024,1.49680521,1.13421137,-0.27898664,239,2023,0.50984767,2026,0.10684546,450235.44225391,900.47088451,1.84343243,0.02858638,0.20902090,0.09590659,0.21033860,0.09946783,,,0.57817605,0.00000000
VT TQQQ/BIL75+BTAL25 t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.60000000,0.01066198,0.29736449,0.01013063,0.29835514,51561.75692359,31500.00000000,20061.75692359,0.63688117,0.22920081,0.21484562,1.10435342,0.20752488,1.54464445,1.19233251,-0.19222894,235,2023,0.36803843,2026,0.08224755,314172.19368587,628.34438737,1.46260976,0.01994744,0.44987314,0.29653184,0.15017905,0.09927789,,,0.39720800,0.00000000
VT TQQQ/BIL75+BTAL25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.20000000,0.80000000,0.01092067,0.29736449,0.01040708,0.29835514,52934.94112320,31500.00000000,21434.94112320,0.68047432,0.24022854,0.22687475,1.08504470,0.22249608,1.51627521,1.25205478,-0.19186743,394,2023,0.40731501,2026,0.08228638,411796.46232980,823.59292466,1.89162190,0.02614581,0.43574423,0.14793907,0.14553132,0.04980824,,,0.41570281,0.00000000
VT TQQQ/BIL75+BTAL25 t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.60000000,0.01241161,0.37195328,0.01191773,0.37294392,56344.96821392,31500.00000000,24844.96821392,0.78872915,0.27342380,0.25570201,1.11333406,0.24555764,1.56976237,1.16450434,-0.23479844,235,2023,0.43707684,2026,0.10098823,295096.82973677,590.19365947,1.28646984,0.01873631,0.39993332,0.29751845,0.13346925,0.09936013,,,0.46406266,0.00000000
VT TQQQ/BIL75+BTAL25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2023-01-03,2026-08-24,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+BTAL25,0.25000000,0.80000000,0.01219593,0.37195328,0.01185937,0.37294392,58568.35465304,31500.00000000,27068.35465304,0.85931285,0.28989830,0.27375680,1.07886073,0.27175311,1.51049917,1.17534489,-0.24664956,394,2023,0.48546137,2026,0.10383601,456133.19479705,912.26638959,1.94838291,0.02896084,0.37064592,0.14872947,0.12364237,0.04934114,,,0.50326495,0.00000000
