label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2009-01-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.02165149,0.19951846,0.02164913,0.19951902,29520.77124008,40000.00000000,-10479.22875992,-0.26198072,-0.06936672,-0.09761863,-0.09240739,0.29754040,-0.12578498,-0.13846957,-0.50095281,,2007,0.26760284,2008,-0.42080866,213095.86464282,21.27877761,0.85527128,0.00053197,0.42821052,0.19672361,,,,,0.56995722,0.07862649
TQQQ buy-and-hold,sens,sens_2004-01-05,2004-01-05,2009-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00001501,0.00011927,0.00001813,0.00019426,8971.28281245,40000.00000000,-31028.71718755,-0.77571793,-0.28443047,-0.49642749,-0.13570662,0.69276886,-0.19001433,-0.30291433,-0.93897992,,2007,0.37050230,2008,-0.88390565,39993.99765771,5.99909965,0.15998749,0.00014998,,,,,,,0.99998187,0.99980574
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2004-01-05,2004-01-05,2009-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.05001696,0.39467789,0.05001183,0.39467829,28415.70468342,40000.00000000,-11584.29531658,-0.28960738,-0.06521953,-0.10986400,-0.14627888,0.24884437,-0.19784940,-0.12121012,-0.53807003,,2007,0.21588260,2008,-0.46019964,73922.70823720,6.88862984,0.28522821,0.00017222,0.54749927,0.49536225,,,,,0.45094935,0.10532171
QQQ,sens,sens_2004-01-05,2004-01-05,2009-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00074591,0.00290505,0.00074779,0.00290735,31814.44323113,40000.00000000,-8185.55676887,-0.20463892,-0.03132780,-0.07360744,-0.02283681,0.23076535,-0.03210830,-0.05865855,-0.53407052,,2007,0.18952951,2008,-0.41736824,39980.94140397,3.99809414,0.14593294,0.00009995,,,0.99925221,0.99709265,,,,
SPY benchmark,sens,sens_2004-01-05,2004-01-05,2009-01-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00191896,0.00644158,0.00192026,0.00644303,32250.97024428,40000.00000000,-7749.02975572,-0.19372574,-0.02136873,-0.06923395,0.00611763,0.21446851,0.00857694,-0.04199449,-0.50884606,,2006,0.15510978,2008,-0.36988754,39960.39353795,2.79722755,0.14349499,0.00006993,,,,,0.99807974,0.99355697,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00146961,0.00435778,0.00147071,0.00435371,40302.98191491,40000.00000000,302.98191491,0.00757455,0.02061327,0.00243713,0.20270714,0.21804971,0.28078700,0.04830903,-0.42669598,,2007,0.24561824,2008,-0.31920146,326646.59698832,32.49506513,1.19152867,0.00081238,0.59494910,0.39569326,,,,,0.40357136,0.09566511
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.03774068,0.34590044,0.03774075,0.34590101,37699.22510351,40000.00000000,-2300.77489649,-0.05751937,-0.00378903,-0.01911167,0.07816128,0.19483793,0.10686300,-0.01056869,-0.35851467,,2007,0.24561973,2008,-0.29082726,272198.12678732,26.50957048,1.04578076,0.00066274,0.63164467,0.39677270,,,,,0.36689382,0.02581032
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00163059,0.00469367,0.00163200,0.00469027,39686.79720360,40000.00000000,-313.20279640,-0.00783007,0.01060647,-0.00253814,0.15976761,0.22568519,0.22049855,0.02485739,-0.42669292,,2007,0.25288379,2008,-0.31919859,371713.10622674,36.97638920,1.38891548,0.00092441,0.58013431,0.19967810,,,,,0.41822301,0.09566428
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.03829690,0.41915597,0.03829891,0.41915656,37102.53245456,40000.00000000,-2897.46754544,-0.07243669,-0.01346590,-0.02425307,0.03491178,0.20287459,0.04755808,-0.03755717,-0.35854412,,2007,0.25287086,2008,-0.29084258,310590.47953127,30.38699407,1.22141009,0.00075967,0.61728340,0.19835300,,,,,0.38105529,0.02577512
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00154152,0.00431238,0.00154012,0.00430039,35267.47363068,40000.00000000,-4732.52636932,-0.11831316,-0.00899799,-0.04058611,0.11193071,0.28612193,0.15392007,-0.01548651,-0.58102087,,2007,0.23797383,2008,-0.45390172,268878.07104725,26.88088770,1.00918880,0.00067202,0.49077447,0.39599029,,,,,0.50767606,0.14349860
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.04680793,0.34591417,0.04680753,0.34591457,32991.42139362,40000.00000000,-7008.57860638,-0.17521447,-0.03222778,-0.06204464,-0.00378510,0.25168860,-0.00514508,-0.06410683,-0.50272001,,2007,0.23798095,2008,-0.41855202,214157.71430125,20.88294119,0.84494336,0.00052207,0.53679495,0.39554997,,,,,0.46173992,0.03988166
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00150066,0.00435213,0.00150353,0.00436449,36452.66790164,40000.00000000,-3547.33209836,-0.08868330,-0.00258147,-0.02994509,0.15196736,0.31908948,0.20971917,-0.00441941,-0.58412005,,2007,0.32731557,2008,-0.45793748,421030.75135317,42.16919856,1.55808223,0.00105423,0.41395396,0.19631628,,,,,0.58453267,0.14349718
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.05237237,0.41819700,0.05237604,0.41819761,33538.35376303,40000.00000000,-6461.64623697,-0.16154116,-0.03294974,-0.05675784,0.02574501,0.28518429,0.03509978,-0.06506358,-0.50642365,,2007,0.32731600,2008,-0.42290405,350548.87354826,34.60622494,1.38791235,0.00086516,0.46544688,0.19679715,,,,,0.53313941,0.03994747
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00138422,0.00509139,0.00138088,0.00506668,38793.10101403,40000.00000000,-1206.89898597,-0.03017247,0.00738037,-0.00988839,0.13877714,0.20582402,0.19136753,0.01811823,-0.40734486,,2007,0.19534089,2008,-0.30737902,177033.48659913,17.91195561,0.66720253,0.00044780,0.61414138,0.39729093,,,,,0.38446824,0.09504151
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.02431752,0.14780584,0.02431601,0.14780619,36194.03200578,40000.00000000,-3805.96799422,-0.09514920,-0.01424533,-0.03223802,0.02052861,0.19086953,0.02794030,-0.03966369,-0.35915300,,2007,0.19534678,2008,-0.29479524,158242.74206028,15.45210478,0.61855285,0.00038630,0.63700683,0.39657292,,,,,0.36129437,0.03632500
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00139952,0.00509139,0.00139622,0.00506668,38771.04816826,40000.00000000,-1228.95183174,-0.03072380,0.00713248,-0.01007183,0.13774196,0.20630536,0.18995762,0.01750984,-0.40734116,,2007,0.19534178,2008,-0.30737727,179089.95843287,18.12391334,0.67542813,0.00045310,0.61325064,0.36793841,,,,,0.38534357,0.09504049
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.02435040,0.14780784,0.02434883,0.14780819,36173.00852252,40000.00000000,-3826.99147748,-0.09567479,-0.01449514,-0.03242511,0.01966672,0.19138727,0.02677181,-0.04035884,-0.35915656,,2007,0.19534112,2008,-0.29479985,160342.85554615,15.66344444,0.62720244,0.00039159,0.63619378,0.36994036,,,,,0.36216912,0.03632300
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00154591,0.00605592,0.00154187,0.00602255,36110.55217658,40000.00000000,-3889.44782342,-0.09723620,-0.00295725,-0.03298153,0.12898690,0.27852947,0.17801387,-0.00527630,-0.56047835,,2007,0.25041812,2008,-0.44082879,169563.06797766,17.31575670,0.62859040,0.00043289,0.49607515,0.39477724,,,,,0.50237357,0.14255876
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.03172396,0.21876858,0.03172034,0.21876903,33342.88877986,40000.00000000,-6657.11122014,-0.16642778,-0.02625016,-0.05863741,0.02366560,0.25500851,0.03225060,-0.05228242,-0.50208398,,2007,0.25041126,2008,-0.42080356,135579.22918110,13.18791474,0.52135569,0.00032970,0.52703568,0.39604243,,,,,0.47159785,0.05742775
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00140465,0.00605592,0.00140251,0.00602255,35161.77893084,40000.00000000,-4838.22106916,-0.12095553,-0.01694330,-0.04155202,0.09711875,0.30519250,0.13360176,-0.03023011,-0.56047782,,2007,0.26760840,2008,-0.44082795,239016.67423620,24.51801471,0.91892243,0.00061295,0.43303637,0.19758723,,,,,0.56555071,0.14255997
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.03183560,0.21893833,0.03183491,0.21893880,32376.53903344,40000.00000000,-7623.46096656,-0.19058652,-0.04125231,-0.06809289,-0.00561299,0.28408486,-0.00763909,-0.08216860,-0.50204470,,2007,0.26760721,2008,-0.42080355,210597.90453629,20.97933941,0.84214888,0.00052448,0.46377773,0.19650443,,,,,0.53479075,0.05725798
TQQQ buy-and-hold,sens,sens_2004-07-06,2004-07-06,2009-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00001492,0.00011456,0.00001818,0.00018955,15368.86592142,40000.00000000,-24631.13407858,-0.61577835,-0.22220525,-0.31044154,0.02633254,0.73499504,0.03731800,-0.23484103,-0.94619432,,2009,0.46979045,2008,-0.88390569,39994.00488552,5.99910073,0.16970057,0.00014998,,,,,,,0.99998182,0.99981045
TQQQ50/BIL50 gate QQQ<SMA200,sens,sens_2004-07-06,2004-07-06,2009-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.06872034,0.42342605,0.06871696,0.42342647,31736.39751144,40000.00000000,-8263.60248856,-0.20659006,-0.03882359,-0.07451197,-0.03926025,0.24443606,-0.05328116,-0.07200685,-0.53916524,,2007,0.21588516,2008,-0.45953042,91940.39280928,8.58689940,0.36205185,0.00021467,0.56599133,0.49395313,,,,,0.43233975,0.07657353
QQQ,sens,sens_2004-07-06,2004-07-06,2009-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00064664,0.00221005,0.00064852,0.00221180,37236.03342077,40000.00000000,-2763.96657923,-0.06909916,0.00192307,-0.02309580,0.12994532,0.24484887,0.18483426,0.00360075,-0.53407560,,2009,0.19985630,2008,-0.41735809,39992.71412667,3.99927141,0.15030838,0.00009998,,,0.99935148,0.99778820,,,,
SPY benchmark,sens,sens_2004-07-06,2004-07-06,2009-07-02,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00198508,0.00587964,0.00198639,0.00588116,32114.42608820,40000.00000000,-7885.57391180,-0.19713935,-0.02621455,-0.07070586,0.00550640,0.23638918,0.00776037,-0.04738687,-0.55320291,,2006,0.15490908,2008,-0.36977944,39970.54841312,2.79793839,0.15178762,0.00006995,,,,,0.99801361,0.99411884,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00187807,0.00680706,0.00187636,0.00677380,49422.25512171,39500.00000000,9922.25512171,0.25119633,0.04748918,0.07191383,0.32136019,0.21944020,0.44471559,0.11129513,-0.42669596,,2009,0.43059907,2008,-0.31919868,303261.45404934,30.42980795,1.15752939,0.00077037,0.59424821,0.39516454,,,,,0.40386363,0.09566452
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.03018618,0.34840663,0.03018623,0.34840731,47084.34605271,39500.00000000,7584.34605271,0.19200876,0.03099044,0.05628068,0.25260397,0.20087841,0.34662579,0.08638921,-0.35873039,,2009,0.35626830,2008,-0.29096226,266128.08310880,26.29172027,1.05277647,0.00066561,0.62316004,0.39516454,,,,,0.37504108,0.02556373
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00169615,0.00451165,0.00169698,0.00452585,49319.57210509,39500.00000000,9819.57210509,0.24859676,0.04423359,0.07124184,0.30520820,0.22464716,0.42242147,0.10366451,-0.42669945,,2009,0.43058899,2008,-0.31920663,336553.38738109,33.70323805,1.29170944,0.00085325,0.58284070,0.20339655,,,,,0.41545144,0.09566421
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.03060192,0.42145035,0.03060306,0.42145105,46943.99028285,39500.00000000,7443.99028285,0.18845545,0.02815888,0.05531923,0.23801783,0.20613579,0.32677461,0.07849200,-0.35874841,,2009,0.35625828,2008,-0.29097413,293892.00715246,29.05011361,1.16887753,0.00073545,0.61205735,0.20339655,,,,,0.38624835,0.02555642
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00181720,0.00516239,0.00181638,0.00514066,48387.25697778,39500.00000000,8887.25697778,0.22499385,0.03544133,0.06508005,0.26539489,0.28809592,0.36639377,0.06099833,-0.58102122,,2009,0.66630128,2008,-0.45390200,258034.73912148,25.84436245,1.03432853,0.00065429,0.49083528,0.39485934,,,,,0.50733920,0.14349903
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.03902356,0.34632874,0.03902302,0.34632927,46061.28504389,39500.00000000,6561.28504389,0.16610848,0.01854801,0.04921017,0.20084756,0.25883658,0.27526289,0.03691412,-0.50246381,,2009,0.54386918,2008,-0.41808456,217190.11370017,21.32130822,0.90188232,0.00053978,0.52854810,0.39483844,,,,,0.46963945,0.03939393
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00177397,0.00651429,0.00177718,0.00649127,50207.96906060,39500.00000000,10707.96906060,0.27108782,0.03826219,0.07701325,0.27822993,0.32192114,0.38380372,0.06550408,-0.58411925,,2009,0.68752185,2008,-0.45793734,393647.11586852,39.79129838,1.56047172,0.00100737,0.41191759,0.19389357,,,,,0.58629538,0.14349776
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.04144335,0.42260357,0.04144706,0.42260432,47386.61609207,39500.00000000,7886.61609207,0.19966117,0.01891421,0.05834219,0.21162667,0.29496255,0.28991263,0.03736597,-0.50618816,,2009,0.56359631,2008,-0.42246339,348582.26798536,34.85262816,1.44285725,0.00088235,0.45152157,0.19494724,,,,,0.54641259,0.03947250
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00190998,0.00490005,0.00190722,0.00491067,47111.57317450,39500.00000000,7611.57317450,0.19269806,0.03489791,0.05646688,0.26977553,0.20572661,0.37253547,0.08567306,-0.40733820,,2009,0.40405944,2008,-0.30737536,156589.57638325,16.01045127,0.61391239,0.00040533,0.61532141,0.39629638,,,,,0.38276249,0.09503843
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.02117973,0.14816035,0.02117679,0.14816074,44509.07997699,39500.00000000,5009.07997699,0.12681215,0.01715397,0.03819617,0.18482951,0.19283917,0.25267052,0.04777343,-0.35906930,,2009,0.32594346,2008,-0.29481478,145053.21062240,14.32588626,0.58683694,0.00036268,0.63552710,0.39653577,,,,,0.36284782,0.03597045
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2005-01-03,2005-01-03,2009-12-31,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00184956,0.00490005,0.00184664,0.00491067,47089.32649093,39500.00000000,7589.32649093,0.19213485,0.03463981,0.05631475,0.26841716,0.20620734,0.37069182,0.08504061,-0.40733259,,2009,0.40405136,2008,-0.30737022,158191.58973927,16.17413835,0.62059501,0.00040947,0.61449205,0.36939751,,,,,0.38365217,0.09503902
