label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,params.canary,params.fallback,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.IEF.avg,exposure.IEF.min,exposure.SPY.avg,exposure.SPY.min
ROT SPY top1 1-3-6-12U can TIP/1 fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,best(BIL+IEF),0.00625337,0.03059232,0.00627106,0.03059363,61823.78556454,40000.00000000,21823.78556454,0.54559464,0.12789104,0.14220285,1.18665786,0.10655442,1.73409532,1.15137524,-0.11107676,202,2024,0.18879337,2022,-0.00666860,708310.90983988,59.96643230,2.29669565,0.00149916,0.35994555,0.00000000,0.00000000,0.00000000,0.63378339,0.00000000
ROT SPY top1 1-3-6-12U can TIP/1 fb IEF,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,TIP/1,IEF,0.00674798,0.03059232,0.00676569,0.03059363,58643.98950785,40000.00000000,18643.98950785,0.46609974,0.10080053,0.12474312,0.85437860,0.12141380,1.24525693,0.67012580,-0.15042031,780,2024,0.20485565,2022,-0.11479819,664733.00324958,56.27115040,2.30485870,0.00140678,,,0.35995572,0.00000000,0.63327858,0.00000000
ROT SPY top1 1-3-6-12U fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,best(BIL+IEF),0.00725367,0.03059232,0.00726316,0.03059363,64055.72009695,40000.00000000,24055.72009695,0.60139300,0.12629079,0.15397108,1.02813101,0.12349914,1.46860898,0.83377758,-0.15146820,715,2024,0.24530245,2022,-0.11935336,340647.30669046,28.54144308,1.10381336,0.00071354,0.17997687,0.00000000,0.00000000,0.00000000,0.81275997,0.00000000
ROT SPY top1 1-3-6-12U fb IEF,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,,IEF,0.00748069,0.03059232,0.00749019,0.03059363,64604.99367659,40000.00000000,24604.99367659,0.61512484,0.12691701,0.15680949,0.97421341,0.13202279,1.39907106,0.60089819,-0.21121218,715,2024,0.24515174,2022,-0.17830110,340340.32275686,28.50592419,1.09966305,0.00071265,,,0.17985721,0.00000000,0.81265260,0.00000000
ROT SPY top1 13612W can TIP/1 fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,best(BIL+IEF),0.00707983,0.03059232,0.00711249,0.03059363,46701.18837398,40000.00000000,6701.18837398,0.16752971,0.03735732,0.05018257,0.41507957,0.10094145,0.57004302,0.29777365,-0.12545544,336,2024,0.09392756,2022,-0.08149925,1260303.32122833,107.01808321,4.77265066,0.00267545,0.40896771,0.00000000,0.03272020,0.00000000,0.55119960,0.00000000
ROT SPY top1 13612W can TIP/1 fb IEF,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,TIP/1,IEF,0.00804329,0.03059232,0.00807594,0.03059363,45127.28358689,40000.00000000,5127.28358689,0.12818209,0.01774972,0.03904477,0.20976577,0.11652885,0.29215472,0.07902761,-0.22460150,1135,2024,0.11932919,2022,-0.18145712,1210598.65289160,102.80232350,4.78739551,0.00257006,,,0.44156406,0.00000000,0.55036001,0.00000000
ROT SPY top1 13612W fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,best(BIL+IEF),0.00936423,0.03059232,0.00938989,0.03059363,50301.42266832,40000.00000000,10301.42266832,0.25753557,0.04947718,0.07438065,0.46190501,0.12065713,0.64613054,0.23729891,-0.20850150,1013,2024,0.24353247,2022,-0.17053932,802505.14216225,67.89166886,2.95391777,0.00169729,0.21253329,0.00000000,0.03275382,0.00000000,0.74532301,0.00000000
ROT SPY top1 13612W fb IEF,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,,IEF,0.00868075,0.03059232,0.00870639,0.03059363,50509.39551757,40000.00000000,10509.39551757,0.26273489,0.04675767,0.07572814,0.41759786,0.13003444,0.58781544,0.16804700,-0.27824164,1014,2024,0.24410923,2022,-0.23912572,794641.31959766,67.22020793,2.92140941,0.00168051,,,0.24519463,0.00000000,0.74609898,0.00000000
ROT SPY top1 12M can TIP/1 fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,best(BIL+IEF),0.00665342,0.03059232,0.00666300,0.03059363,58397.41356983,40000.00000000,18397.41356983,0.45993534,0.09607254,0.12335296,0.76714548,0.13114446,1.10812923,0.51231523,-0.18752623,127,2024,0.24386859,2022,-0.11935336,322306.73469337,27.12677535,1.12689799,0.00067817,0.34355847,0.00000000,0.00000000,0.00000000,0.64977853,0.00000000
ROT SPY top1 12M can TIP/1 fb IEF,sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,TIP/1,IEF,0.00761300,0.03059232,0.00762259,0.03059363,56247.64542158,40000.00000000,16247.64542158,0.40619114,0.07894197,0.11099724,0.60453348,0.14293946,0.87509954,0.33313208,-0.23696897,1010,2024,0.21503653,2022,-0.17830110,306065.02482157,25.75573463,1.11490856,0.00064389,,,0.34340243,0.00000000,0.64897499,0.00000000
ROT SPY top1 12M fb best(BIL+IEF),sens,sens_2021-07-06,2021-07-06,2026-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,12M,,best(BIL+IEF),0.00797404,0.03059232,0.00797810,0.03059363,63847.40764786,40000.00000000,23847.40764786,0.59618519,0.12676015,0.15288878,0.93595490,0.13810261,1.36196189,0.67931331,-0.18660043,127,2024,0.24418472,2022,-0.11935336,107164.56562819,8.69522141,0.34636903,0.00021738,0.19626113,0.00000000,0.00000000,0.00000000,0.79576077,0.00000000
