label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.gate.ratio_sma,params.gate.fire,params.gate.hysteresis,params.gate.w_off,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.95 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.05000000,0.00000000,0.00043087,0.00153549,0.00035976,0.00144988,70229.27518184,40000.00000000,30229.27518184,0.75573188,0.22846884,0.18466657,0.90487253,0.26741807,1.23096154,0.80096379,-0.28524241,,2019,0.36694384,2022,-0.25712970,565596.66339730,213.33264943,1.26191789,0.00533332,0.54601960,0.39855012,,,0.45350719,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,,0.02566616,0.36028979,0.02559842,0.36029610,59874.59165069,40000.00000000,19874.59165069,0.49686479,0.16851327,0.13160720,0.71430360,0.26933095,0.97065882,0.59099389,-0.28513538,,2019,0.43964618,2022,-0.25702592,373407.42665017,141.94330879,0.96680417,0.00354858,0.53052852,0.39855012,,,0.46898759,0.14908600
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,0.30000000,0.00888805,0.08580540,0.00880009,0.08580894,60714.03076923,40000.00000000,20714.03076923,0.51785077,0.17521913,0.13621073,0.74022435,0.26667343,1.00656263,0.61454742,-0.28511897,,2019,0.43964459,2022,-0.25699914,381799.00917559,145.10813706,0.97265279,0.00362770,0.53448197,0.39855012,,,0.46502148,0.14913183
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.00<0.90 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.00000000,0.10000000,0.00000000,0.00045538,0.00153549,0.00039813,0.00144988,55606.06250478,40000.00000000,15606.06250478,0.39015156,0.15095438,0.10723263,0.66532194,0.26436737,0.90327569,0.49172220,-0.30699119,520,2021,0.34210399,2022,-0.25706814,449977.84788601,170.67727755,1.21057612,0.00426693,0.58485385,0.39855012,,,0.41465024,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,,0.00046230,0.00153549,0.00037706,0.00144988,67820.68387088,40000.00000000,27820.68387088,0.69551710,0.20904477,0.17299664,0.82395184,0.27774152,1.12124505,0.73308703,-0.28515682,,2019,0.53937015,2022,-0.25704399,453594.69325576,170.90300717,1.06352169,0.00427258,0.50528126,0.39855012,,,0.49422370,0.14908155
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,0.30000000,0.00040732,0.00153549,0.00032965,0.00144988,68960.74893313,40000.00000000,28960.74893313,0.72401872,0.21700952,0.17856666,0.85242536,0.27542096,1.16084416,0.76084813,-0.28522055,,2019,0.53945962,2022,-0.25711073,464326.44700636,174.72373346,1.06789415,0.00436809,0.50836943,0.39855012,,,0.49119189,0.14903807
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.00000000,0.00000000,0.00047183,0.00153549,0.00038850,0.00144988,63351.35301491,40000.00000000,23351.35301491,0.58378383,0.19190517,0.15030191,0.77845118,0.27444275,1.05743006,0.67283296,-0.28521963,,2019,0.42117253,2022,-0.25710464,508777.06003465,191.36063620,1.24809372,0.00478402,0.51990331,0.39855012,,,0.47958286,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,,0.00186505,0.08579921,0.00177768,0.08580264,67026.81438904,40000.00000000,27026.81438904,0.67567036,0.20556174,0.16906737,0.81398266,0.27751890,1.10734963,0.72071609,-0.28521875,,2019,0.53937015,2022,-0.25710894,451706.74833978,170.39988460,1.06786285,0.00426000,0.50668227,0.39855012,,,0.49281810,0.14908155
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,0.30000000,0.00182292,0.08580408,0.00175048,0.08580745,68181.85126467,40000.00000000,28181.85126467,0.70454628,0.21362354,0.17477038,0.84279008,0.27518180,1.14740915,0.74916879,-0.28514741,,2019,0.53945962,2022,-0.25703491,462079.66417109,174.11012756,1.07140102,0.00435275,0.50977887,0.39855012,,,0.48976784,0.14903807
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<1.00 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.05000000,0.00000000,0.00049362,0.00153549,0.00039767,0.00144988,60920.29393926,40000.00000000,20920.29393926,0.52300735,0.18027294,0.13733291,0.74235221,0.27463551,1.00706988,0.63214019,-0.28517873,,2019,0.42117253,2022,-0.25706855,499970.11512109,188.30327338,1.26015445,0.00470758,0.52469901,0.39855012,,,0.47476505,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,,0.00353848,0.10479669,0.00345654,0.10480321,66607.74017295,40000.00000000,26607.74017295,0.66519350,0.20323443,0.16697598,0.80727604,0.27738062,1.09797889,0.71238685,-0.28528661,,2019,0.52461829,2022,-0.25717274,450243.91171168,170.08720779,1.07101905,0.00425218,0.50842581,0.39855012,,,0.49111852,0.14911332
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off30,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.30000000,0.00183158,0.08578037,0.00174953,0.08578377,67693.15325802,40000.00000000,27693.15325802,0.69232883,0.21098989,0.17236827,0.83519255,0.27503141,1.13678128,0.73978268,-0.28520523,,2019,0.52330550,2022,-0.25709436,460874.59329284,173.83184597,1.07604211,0.00434580,0.51160819,0.39855012,,,0.48793149,0.14907175
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@20>=1.05<0.95 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,20,1.05000000,0.10000000,0.00000000,0.00047448,0.00153549,0.00039932,0.00144988,59459.26070469,40000.00000000,19459.26070469,0.48648152,0.17116419,0.12930744,0.71444353,0.27442792,0.96870136,0.60041929,-0.28507444,,2019,0.36688564,2022,-0.25695535,490675.54188855,185.05001553,1.26704613,0.00462625,0.53147250,0.39855012,,,0.46801043,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00046230,0.00153549,0.00037706,0.00144988,67820.68387088,40000.00000000,27820.68387088,0.69551710,0.20904477,0.17299664,0.82395184,0.27774152,1.12124505,0.73308703,-0.28515682,,2019,0.53937015,2022,-0.25704399,453594.69325576,170.90300717,1.06352169,0.00427258,0.50528126,0.39855012,,,0.49422370,0.14908155
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.01562565,0.19716238,0.01554524,0.19716433,75126.04268527,40000.00000000,35126.04268527,0.87815107,0.23501632,0.20731150,0.91095586,0.27319196,1.24284425,0.86523631,-0.27162096,140,2019,0.48172377,2022,-0.17704071,402253.14400845,153.00264746,0.93626228,0.00382507,0.52049169,0.39855012,,,0.47903312,0.11098004
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200 off0,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00043368,0.00153549,0.00036991,0.00144988,86380.94252591,40000.00000000,46380.94252591,1.15952356,0.26798732,0.25468925,0.99974516,0.27611877,1.37103960,0.98651494,-0.27165054,183,2019,0.36694421,2022,0.00661997,477936.89251391,181.41617995,1.14223183,0.00453540,0.55868017,0.39855012,,,0.44084864,0.00000000
50/50,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00043401,0.00139904,0.00034522,0.00145850,67238.82363281,40000.00000000,27238.82363281,0.68097059,0.20743832,0.17012085,0.74952010,0.32084315,1.03351168,0.52871762,-0.39234236,,2019,0.61009507,2022,-0.35452696,245824.87634993,93.80859773,0.53446989,0.00234521,0.49969800,0.49854150,,,0.49984933,0.49961239
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.03015777,0.31813632,0.03005992,0.31813838,74057.48961703,40000.00000000,34057.48961703,0.85143724,0.22654785,0.20248658,0.84194499,0.29471890,1.16125860,0.60054358,-0.37723799,138,2019,0.49944587,2022,-0.23627679,160707.51666051,63.41410044,0.36700601,0.00158535,0.52938925,0.49854150,,,0.47011201,0.18186162
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,0.99415747,0.98392930,,
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,,0.05238868,0.36905025,0.05232423,0.36905913,45896.65569962,40000.00000000,5896.65569962,0.14741639,0.07549518,0.04442416,0.41139741,0.26005206,0.55206093,0.21252061,-0.35523698,,2019,0.40206215,2022,-0.33389423,298687.37274518,114.78836501,0.90678993,0.00286971,0.58273640,0.39914073,,,0.41680014,0.13328061
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,0.30000000,0.02296099,0.16674332,0.02291240,0.16674641,44242.88111822,40000.00000000,4242.88111822,0.10607203,0.07055303,0.03254226,0.40952283,0.23410790,0.55395128,0.19894006,-0.35464467,,2019,0.32441582,2022,-0.33394527,415139.32441030,158.44303844,1.26960127,0.00396108,0.62650971,0.39933583,,,0.37297638,0.13325359
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.00000000,0.00000000,0.00050533,0.00117019,0.00050564,0.00113686,35563.02966582,40000.00000000,-4436.97033418,-0.11092426,0.00365068,-0.03780976,0.13438443,0.23624142,0.18074709,0.00855999,-0.42648177,,2018,0.15688589,2022,-0.27718692,699530.05006163,265.08138436,2.56817530,0.00662703,0.76865179,0.39918223,,,0.23076600,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,,0.07698114,0.37016330,0.07692668,0.37017216,47755.61143381,40000.00000000,7755.61143381,0.19389029,0.07249692,0.05730457,0.40183512,0.25788926,0.53841984,0.22510786,-0.32205417,,2021,0.34205769,2022,-0.27729940,252928.61905985,98.31684511,0.81125669,0.00245792,0.60731067,0.39914073,,,0.39219495,0.09504768
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,0.30000000,0.03689846,0.20528473,0.03685112,0.20528802,45880.34844908,40000.00000000,5880.34844908,0.14700871,0.06580230,0.04430900,0.39208544,0.23177292,0.52932093,0.20475165,-0.32137616,,2021,0.26119603,2022,-0.27718079,361993.13689096,139.19453800,1.17498222,0.00347986,0.65181407,0.39913847,,,0.34768219,0.09471198
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.85 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.05000000,0.00000000,0.00053825,0.00111211,0.00053899,0.00112125,37784.79140488,40000.00000000,-2215.20859512,-0.05538021,-0.00646641,-0.01833709,0.09164529,0.23658757,0.12319312,-0.01561008,-0.41424588,,2021,0.12816073,2022,-0.17690869,571478.15425029,217.75322552,2.31092283,0.00544383,0.80406493,0.39915762,,,0.19532570,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,,0.14026805,0.42666148,0.14024009,0.42666769,50654.05321162,40000.00000000,10654.05321162,0.26635133,0.09770246,0.07647228,0.51968088,0.23179951,0.69934188,0.35922134,-0.27198402,362,2019,0.32563276,2022,-0.21130678,200179.42281446,80.24798252,0.62186732,0.00200620,0.67072681,0.39914073,,,0.32883968,0.07735521
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,0.30000000,0.06362182,0.22351600,0.06360488,0.22351925,46607.05399138,40000.00000000,6607.05399138,0.16517635,0.08378296,0.04940375,0.50198370,0.20112450,0.67899087,0.27709479,-0.30236209,,2019,0.30085762,2022,-0.21081715,332754.48106834,129.73667469,1.04977365,0.00324342,0.72664685,0.39953812,,,0.27291720,0.07648075
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.90<0.80 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.90000000,0.10000000,0.00000000,0.00046223,0.00123808,0.00048418,0.00117899,38130.41636938,40000.00000000,-1869.58363062,-0.04673959,0.01748340,-0.01540854,0.18794869,0.20527077,0.25241668,0.03275056,-0.53383519,,2018,0.30951272,2020,-0.23631447,461885.48819962,178.17151838,1.75875165,0.00445429,0.91104056,0.39954636,,,0.08844242,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,,0.01491976,0.14849550,0.01482116,0.14849844,52009.07277732,40000.00000000,12009.07277732,0.30022682,0.12191453,0.08508200,0.56119645,0.27158757,0.75689247,0.34427775,-0.35411679,,2019,0.48273976,2022,-0.33265189,368515.17922554,139.67059970,0.99163741,0.00349176,0.54515650,0.39907446,,,0.45434711,0.14907002
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,0.30000000,0.01129968,0.10752278,0.01123079,0.10752574,51506.96703596,40000.00000000,11506.96703596,0.28767418,0.12473995,0.08191644,0.59034551,0.25487931,0.80247650,0.35296817,-0.35340282,,2019,0.46610431,2022,-0.33255557,526481.38913322,198.71151326,1.39119540,0.00496779,0.57272691,0.39914073,,,0.42680226,0.14905422
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.00000000,0.00000000,0.00049375,0.00125428,0.00048339,0.00144863,41797.21247632,40000.00000000,1797.21247632,0.04493031,0.07636734,0.01417032,0.41824979,0.25393485,0.56231641,0.15604679,-0.48938744,,2019,0.32389759,2022,-0.36312616,1023590.28949598,385.09226685,2.92632559,0.00962731,0.66330566,0.39902808,,,0.33611266,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,,0.03638580,0.32022413,0.03632097,0.32023479,50347.84488405,40000.00000000,10347.84488405,0.25869612,0.10558470,0.07449675,0.51181160,0.26630644,0.68789380,0.29718926,-0.35527763,,2019,0.46503063,2022,-0.33385063,356160.15859907,136.10832522,0.99494657,0.00340271,0.56671033,0.39914073,,,0.43279980,0.13375740
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,0.30000000,0.01760332,0.16632120,0.01754813,0.16632412,48490.14674407,40000.00000000,8490.14674407,0.21225367,0.09883828,0.06226375,0.50646831,0.24719887,0.68355522,0.27862442,-0.35473661,,2019,0.42166603,2022,-0.33394645,496481.81188434,188.72062170,1.39864524,0.00471802,0.60165583,0.39906689,,,0.39787337,0.13367588
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.90 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.05000000,0.00000000,0.00051473,0.00122140,0.00052656,0.00130460,40644.57028164,40000.00000000,644.57028164,0.01611426,0.04570964,0.00515141,0.30653322,0.24392411,0.40964648,0.10715956,-0.42655684,,2019,0.24131930,2022,-0.27723747,884577.13796209,334.24111453,2.88157183,0.00835603,0.72947271,0.39914073,,,0.26992852,0.00000000
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,,0.07006183,0.36905025,0.06998481,0.36905913,49064.65561386,40000.00000000,9064.65561386,0.22661639,0.08548775,0.06609337,0.44742193,0.25950362,0.60089316,0.26540482,-0.32210324,,2021,0.34192851,2022,-0.27738252,260922.96221394,101.30349649,0.81043211,0.00253259,0.60034802,0.39914073,,,0.39915020,0.09525746
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85 off30,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,0.30000000,0.03331197,0.20504057,0.03324649,0.20504373,47801.89350106,40000.00000000,7801.89350106,0.19504734,0.08226851,0.05761916,0.45005915,0.24087569,0.60790890,0.25596480,-0.32140558,,2019,0.29900539,2022,-0.27725500,376030.66461828,144.43480848,1.16732829,0.00361087,0.63378308,0.39906689,,,0.36571532,0.09495627
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate VIX/VIX3M@1>=0.95<0.85 off0,sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,1,0.95000000,0.10000000,0.00000000,0.00054369,0.00122140,0.00053546,0.00137935,40169.05332851,40000.00000000,169.05332851,0.00422633,0.01943789,0.00135878,0.20223105,0.24582609,0.27204218,0.04691616,-0.41431126,,2021,0.12824862,2022,-0.17692657,609843.94988746,232.12550597,2.30061455,0.00580314,0.77485054,0.39914073,,,0.22453507,0.00000000
